col_1,col_2,col_3,division
,Representative In The General Assembly 202nd District - Democrat,,All
,Mark B Cohen,Jared Solomon,All
Mark B Cohen,482,0,All
Jared Solomon,,445,All
Total,482,445,All
,Representative In The General Assembly 202nd District - Democrat,,1
,Mark B Cohen,Jared Solomon,1
Mark B Cohen,65,0,1
Jared Solomon,,32,1
Total,65,32,1
,Representative In The General Assembly 202nd District - Democrat,,2
,Mark B Cohen,Jared Solomon,2
Mark B Cohen,46,0,2
Jared Solomon,,39,2
Total,46,39,2
,Representative In The General Assembly 202nd District - Democrat,,3
,Mark B Cohen,Jared Solomon,3
Mark B Cohen,38,0,3
Jared Solomon,,31,3
Total,38,31,3
,Representative In The General Assembly 202nd District - Democrat,,4
,Jared Solomon,Mark B Cohen,4
Jared Solomon,33,0,4
Mark B Cohen,,29,4
Total,33,29,4
,Representative In The General Assembly 202nd District - Democrat,,5
,Jared Solomon,Mark B Cohen,5
Jared Solomon,97,0,5
Mark B Cohen,,43,5
Total,97,43,5
,Representative In The General Assembly 202nd District - Democrat,,6
,Mark B Cohen,Jared Solomon,6
Mark B Cohen,60,0,6
Jared Solomon,,37,6
Total,60,37,6
,Representative In The General Assembly 202nd District - Democrat,,7
,Mark B Cohen,Jared Solomon,7
Mark B Cohen,61,0,7
Jared Solomon,,60,7
Total,61,60,7
,Representative In The General Assembly 202nd District - Democrat,,8
,Mark B Cohen,Jared Solomon,8
Mark B Cohen,54,0,8
Jared Solomon,,50,8
Total,54,50,8
,Representative In The General Assembly 202nd District - Democrat,,12
,Mark B Cohen,Jared Solomon,12
Mark B Cohen,53,0,12
Jared Solomon,,24,12
Total,53,24,12
,Representative In The General Assembly 202nd District - Democrat,,32
,Jared Solomon,Mark B Cohen,32
Jared Solomon,42,0,32
Mark B Cohen,,33,32
Total,42,33,32
