col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,All
Tom Wolf,35,0,0,0,125,29,41,14,All
Allyson Y Schwartz,,18,0,0,53,21,10,15,All
Robert M Mccord,,,8,0,22,7,8,5,All
Katie Mcginty,,,,5,4,8,0,1,All
Leslie Acosta,,,,,4,0,0,0,All
Danilo R Burgos,,,,,,1,0,0,All
Ben Ramos,,,,,,,1,0,All
Jose P Miranda,,,,,,,,1,All
Total,244,117,50,18,208,66,60,36,All
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,1
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Leslie Acosta,1,0,0,0,26,16,5,3,1
Ben Ramos,,0,0,0,4,2,2,0,1
Danilo R Burgos,,,0,0,2,3,0,0,1
Jose P Miranda,,,,0,1,2,0,0,1
Tom Wolf,,,,,2,0,0,0,1
Allyson Y Schwartz,,,,,,5,0,0,1
Robert M Mccord,,,,,,,3,0,1
Katie Mcginty,,,,,,,,1,1
Total,51,8,5,3,35,28,10,4,1
,Representative In The General Assembly 197th District - Democrat,,,,Governor - Democrat,,,,2
,Leslie Acosta,Ben Ramos,Jose P Miranda,Danilo R Burgos,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,2
Leslie Acosta,1,0,0,0,17,11,8,0,2
Ben Ramos,,0,0,0,2,8,2,0,2
Jose P Miranda,,,1,0,5,1,2,0,2
Danilo R Burgos,,,,0,2,2,1,2,2
Allyson Y Schwartz,,,,,4,0,0,0,2
Tom Wolf,,,,,,3,0,0,2
Robert M Mccord,,,,,,,1,0,2
Katie Mcginty,,,,,,,,2,2
Total,37,12,9,7,30,25,14,4,2
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,3
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,3
Tom Wolf,12,0,0,0,27,10,14,3,3
Allyson Y Schwartz,,4,0,0,3,7,2,1,3
Robert M Mccord,,,1,0,3,5,1,0,3
Katie Mcginty,,,,2,0,3,0,0,3
Leslie Acosta,,,,,2,0,0,0,3
Danilo R Burgos,,,,,,0,0,0,3
Ben Ramos,,,,,,,1,0,3
Jose P Miranda,,,,,,,,0,3
Total,66,17,10,5,35,25,18,4,3
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,4
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,4
Tom Wolf,10,0,0,0,40,10,7,2,4
Allyson Y Schwartz,,2,0,0,9,3,3,3,4
Robert M Mccord,,,0,0,6,2,1,1,4
Katie Mcginty,,,,0,1,0,1,0,4
Leslie Acosta,,,,,0,0,0,0,4
Ben Ramos,,,,,,0,0,0,4
Danilo R Burgos,,,,,,,0,0,4
Jose P Miranda,,,,,,,,0,4
Total,69,20,10,2,56,15,12,6,4
,Governor - Democrat,,,,Representative In The General Assembly 197th District - Democrat,,,,5
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leslie Acosta,Danilo R Burgos,Jose P Miranda,Ben Ramos,5
Tom Wolf,8,0,0,0,21,8,7,5,5
Allyson Y Schwartz,,3,0,0,8,6,4,1,5
Robert M Mccord,,,3,0,0,0,2,1,5
Katie Mcginty,,,,0,0,2,1,0,5
Leslie Acosta,,,,,0,0,0,0,5
Danilo R Burgos,,,,,,1,0,0,5
Jose P Miranda,,,,,,,0,0,5
Ben Ramos,,,,,,,,0,5
Total,49,22,6,3,29,17,14,7,5
