col_1,col_2,col_3,division
,Senator In The General Assembly 4th District - Republican,Representative In Congress 2nd District - Republican,All
,Robin Gilchrist,Armond James,All
Robin Gilchrist,3,51,All
Armond James,,2,All
Total,54,53,All
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,1
,Armond James,Robin Gilchrist,1
Armond James,0,7,1
Robin Gilchrist,,0,1
Total,7,7,1
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,2
,Armond James,Robin Gilchrist,2
Armond James,0,4,2
Robin Gilchrist,,0,2
Total,4,4,2
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,3
,Armond James,Robin Gilchrist,3
Armond James,0,1,3
Robin Gilchrist,,0,3
Total,1,1,3
,Senator In The General Assembly 4th District - Republican,Representative In Congress 2nd District - Republican,4
,Robin Gilchrist,Armond James,4
Robin Gilchrist,2,3,4
Armond James,,0,4
Total,5,3,4
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,6
,Armond James,Robin Gilchrist,6
Armond James,0,6,6
Robin Gilchrist,,0,6
Total,6,6,6
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,7
,Armond James,Robin Gilchrist,7
Armond James,0,8,7
Robin Gilchrist,,0,7
Total,8,8,7
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,10
,Armond James,Robin Gilchrist,10
Armond James,0,2,10
Robin Gilchrist,,0,10
Total,2,2,10
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,11
,Armond James,Robin Gilchrist,11
Armond James,1,4,11
Robin Gilchrist,,0,11
Total,5,4,11
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,14
,Armond James,Robin Gilchrist,14
Armond James,1,3,14
Robin Gilchrist,,0,14
Total,4,3,14
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,15
,Armond James,Robin Gilchrist,15
Armond James,0,2,15
Robin Gilchrist,,0,15
Total,2,2,15
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,18
,Armond James,Robin Gilchrist,18
Armond James,0,1,18
Robin Gilchrist,,0,18
Total,1,1,18
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,22
,Armond James,Robin Gilchrist,22
Armond James,0,2,22
Robin Gilchrist,,0,22
Total,2,2,22
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,23
,Armond James,Robin Gilchrist,23
Armond James,0,1,23
Robin Gilchrist,,0,23
Total,1,1,23
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,24
,Armond James,Robin Gilchrist,24
Armond James,0,1,24
Robin Gilchrist,,0,24
Total,1,1,24
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,25
,Armond James,Robin Gilchrist,25
Armond James,0,1,25
Robin Gilchrist,,0,25
Total,1,1,25
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,26
,Armond James,Robin Gilchrist,26
Armond James,0,4,26
Robin Gilchrist,,0,26
Total,4,4,26
,Senator In The General Assembly 4th District - Republican,Representative In Congress 2nd District - Republican,27
,Robin Gilchrist,Armond James,27
Robin Gilchrist,1,1,27
Armond James,,0,27
Total,2,1,27
