col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,1
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,1
Mike Stack,26,0,0,0,0,24,22,19,16,14,0,0,1
Mark Smith,,2,0,0,0,1,1,0,1,1,0,0,1
Brad Koplinski,,,1,0,0,0,0,0,0,0,0,0,1
Brandon P Neuman,,,,0,0,0,0,0,0,0,0,0,1
Mark Critz,,,,,0,0,0,0,0,0,0,0,1
Kathy Enggasser,,,,,,0,13,8,9,10,0,0,1
Patrick Parkinson,,,,,,,1,10,9,11,0,0,1
Barbara A Deeley,,,,,,,,0,8,10,0,0,1
Louis Farinella,,,,,,,,,0,10,0,0,1
Mary Ann Quartullo,,,,,,,,,,0,0,0,1
Jacqulyne Scott,,,,,,,,,,,0,0,1
Larry King,,,,,,,,,,,,0,1
Total,79,3,1,0,0,25,24,19,17,15,0,0,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,2
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Kathy Enggasser,Barbara A Deeley,Patrick Parkinson,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,2
Mike Stack,32,0,0,0,0,46,34,33,30,32,2,1,2
Brad Koplinski,,0,0,0,0,3,5,3,4,3,0,0,2
Mark Smith,,,2,0,0,1,0,1,1,0,0,0,2
Brandon P Neuman,,,,1,0,2,2,2,2,2,1,0,2
Mark Critz,,,,,1,0,0,0,0,0,0,0,2
Kathy Enggasser,,,,,,1,30,24,31,30,3,1,2
Barbara A Deeley,,,,,,,0,25,28,31,3,1,2
Patrick Parkinson,,,,,,,,0,22,24,2,0,2
Louis Farinella,,,,,,,,,0,30,3,1,2
Mary Ann Quartullo,,,,,,,,,,0,3,1,2
Jacqulyne Scott,,,,,,,,,,,0,1,2
Larry King,,,,,,,,,,,,0,2
Total,108,7,5,3,1,54,42,39,38,38,3,1,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,3
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,3
Mike Stack,18,0,0,0,0,23,19,18,15,12,2,1,3
Mark Smith,,3,0,0,0,2,0,0,1,0,0,0,3
Brad Koplinski,,,0,0,0,1,1,1,1,2,0,0,3
Brandon P Neuman,,,,0,0,0,0,0,0,0,0,0,3
Mark Critz,,,,,0,0,0,0,0,0,0,0,3
Kathy Enggasser,,,,,,1,13,13,15,12,2,1,3
Louis Farinella,,,,,,,0,11,11,12,2,1,3
Patrick Parkinson,,,,,,,,0,14,12,2,1,3
Barbara A Deeley,,,,,,,,,0,13,2,1,3
Mary Ann Quartullo,,,,,,,,,,0,2,1,3
Jacqulyne Scott,,,,,,,,,,,0,0,3
Larry King,,,,,,,,,,,,0,3
Total,55,5,2,0,0,27,20,20,18,15,2,1,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,4
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Patrick Parkinson,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,4
Mike Stack,23,0,0,0,0,26,21,21,15,13,0,0,4
Brandon P Neuman,,3,0,0,0,1,0,0,0,0,0,0,4
Mark Smith,,,2,0,0,0,1,0,1,0,0,0,4
Brad Koplinski,,,,0,0,1,0,0,0,0,0,0,4
Mark Critz,,,,,0,0,0,0,0,0,0,0,4
Patrick Parkinson,,,,,,0,12,12,10,10,0,0,4
Kathy Enggasser,,,,,,,0,13,11,11,0,0,4
Louis Farinella,,,,,,,,0,11,12,0,0,4
Barbara A Deeley,,,,,,,,,1,11,0,0,4
Mary Ann Quartullo,,,,,,,,,,0,0,0,4
Jacqulyne Scott,,,,,,,,,,,0,0,4
Larry King,,,,,,,,,,,,0,4
Total,71,4,4,1,0,28,22,21,17,13,0,0,4
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,5
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Critz,Mark Smith,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Larry King,Jacqulyne Scott,5
Mike Stack,22,0,0,0,0,25,15,16,15,14,2,0,5
Brad Koplinski,,1,0,0,0,0,2,0,0,0,0,0,5
Brandon P Neuman,,,1,0,0,0,1,0,0,0,0,0,5
Mark Critz,,,,0,0,1,1,1,2,1,0,0,5
Mark Smith,,,,,0,0,0,0,0,0,0,0,5
Kathy Enggasser,,,,,,1,13,16,14,13,2,0,5
Patrick Parkinson,,,,,,,0,13,12,12,2,0,5
Barbara A Deeley,,,,,,,,0,13,13,2,0,5
Louis Farinella,,,,,,,,,0,12,2,0,5
Mary Ann Quartullo,,,,,,,,,,0,2,0,5
Larry King,,,,,,,,,,,0,0,5
Jacqulyne Scott,,,,,,,,,,,,0,5
Total,54,3,2,2,0,27,19,17,17,15,2,0,5
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,6
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,6
Mike Stack,45,0,0,0,0,44,40,34,26,22,0,0,6
Brad Koplinski,,1,0,0,0,3,4,2,3,3,0,0,6
Brandon P Neuman,,,2,0,0,4,4,5,2,2,1,0,6
Mark Smith,,,,2,0,3,1,2,1,1,0,0,6
Mark Critz,,,,,0,0,0,0,0,0,0,0,6
Kathy Enggasser,,,,,,0,28,26,25,24,1,0,6
Louis Farinella,,,,,,,1,28,24,23,1,0,6
Patrick Parkinson,,,,,,,,0,25,23,1,0,6
Barbara A Deeley,,,,,,,,,3,25,1,0,6
Mary Ann Quartullo,,,,,,,,,,0,1,0,6
Jacqulyne Scott,,,,,,,,,,,0,0,6
Larry King,,,,,,,,,,,,0,6
Total,128,7,7,5,0,54,50,44,36,28,1,0,6
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,7
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Louis Farinella,Jacqulyne Scott,Larry King,7
Mike Stack,17,0,0,0,0,27,23,19,18,16,0,0,7
Brad Koplinski,,1,0,0,0,0,1,1,0,0,0,0,7
