col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,1
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,1
Megan Rath,9,0,0,0,1
Calvin R Tucker,,0,0,0,1
Denise Furey,,,0,0,1
Walt Vogler,,,,0,1
Total,9,0,0,0,1
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,2
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,2
Megan Rath,4,0,0,0,2
Calvin R Tucker,,0,0,0,2
Denise Furey,,,0,0,2
Walt Vogler,,,,0,2
Total,4,0,0,0,2
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,3
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,3
Megan Rath,3,0,0,0,3
Calvin R Tucker,,0,0,0,3
Denise Furey,,,0,0,3
Walt Vogler,,,,0,3
Total,3,0,0,0,3
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,4
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,4
Megan Rath,11,0,0,0,4
Calvin R Tucker,,0,0,0,4
Denise Furey,,,0,0,4
Walt Vogler,,,,0,4
Total,11,0,0,0,4
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,5
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,5
Megan Rath,8,0,0,0,5
Calvin R Tucker,,0,0,0,5
Denise Furey,,,0,0,5
Walt Vogler,,,,0,5
Total,8,0,0,0,5
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,6
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,6
Megan Rath,20,0,0,0,6
Calvin R Tucker,,0,0,0,6
Denise Furey,,,0,0,6
Walt Vogler,,,,0,6
Total,20,0,0,0,6
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,8
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,8
Megan Rath,5,0,0,0,8
Calvin R Tucker,,0,0,0,8
Denise Furey,,,0,0,8
Walt Vogler,,,,0,8
Total,5,0,0,0,8
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,9
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,9
Megan Rath,11,0,0,0,9
Calvin R Tucker,,0,0,0,9
Denise Furey,,,0,0,9
Walt Vogler,,,,0,9
Total,11,0,0,0,9
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,11
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,11
Megan Rath,2,0,0,0,11
Calvin R Tucker,,0,0,0,11
Denise Furey,,,0,0,11
Walt Vogler,,,,0,11
Total,2,0,0,0,11
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,12
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,12
Megan Rath,4,0,0,0,12
Calvin R Tucker,,0,0,0,12
Denise Furey,,,0,0,12
Walt Vogler,,,,0,12
Total,4,0,0,0,12
,Representative In Congress 1st District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,13
,Megan Rath,Calvin R Tucker,Denise Furey,Walt Vogler,13
Megan Rath,6,0,0,0,13
Calvin R Tucker,,0,0,0,13
