col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 202nd District - Democrat,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Mark B Cohen,Jared Solomon,All
Brendan F Boyle,8,0,0,0,43,36,All
Marjorie Margolies,,2,0,0,15,2,All
Val Arkoosh,,,0,0,4,1,All
Daylin Leach,,,,0,2,2,All
Mark B Cohen,,,,,5,0,All
Jared Solomon,,,,,,0,All
Total,87,19,5,4,69,41,All
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 202nd District - Democrat,,7
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Mark B Cohen,Jared Solomon,7
Brendan F Boyle,8,0,0,0,43,36,7
Marjorie Margolies,,2,0,0,15,2,7
Val Arkoosh,,,0,0,4,1,7
Daylin Leach,,,,0,2,2,7
Mark B Cohen,,,,,5,0,7
Jared Solomon,,,,,,0,7
Total,87,19,5,4,69,41,7
