col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,All
Brendan F Boyle,397,0,0,0,482,467,292,243,All
Marjorie Margolies,,100,0,0,117,112,126,88,All
Val Arkoosh,,,76,0,88,81,52,52,All
Daylin Leach,,,,23,32,22,38,25,All
James Harrity,,,,,18,339,311,295,All
Marnie Aument Loughrey,,,,,,13,322,296,All
Donna J Derose,,,,,,,5,287,All
Frank T Brzozowski,,,,,,,,1,All
Total,"1,246",329,232,84,741,698,515,410,All
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,James Harrity,Marnie Aument Loughrey,Frank T Brzozowski,Donna J Derose,1
Brendan F Boyle,9,0,0,0,8,6,1,3,1
Marjorie Margolies,,1,0,0,3,3,4,2,1
Val Arkoosh,,,2,0,1,0,1,0,1
Daylin Leach,,,,1,1,0,0,0,1
James Harrity,,,,,0,5,3,3,1
Marnie Aument Loughrey,,,,,,0,3,3,1
Frank T Brzozowski,,,,,,,0,3,1
Donna J Derose,,,,,,,,0,1
Total,22,7,4,2,13,9,6,5,1
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,2
Brendan F Boyle,20,0,0,0,13,15,8,8,2
Marjorie Margolies,,4,0,0,2,3,4,2,2
Val Arkoosh,,,2,0,2,0,1,1,2
Daylin Leach,,,,1,0,0,0,0,2
James Harrity,,,,,2,10,9,7,2
Marnie Aument Loughrey,,,,,,0,8,7,2
Donna J Derose,,,,,,,0,7,2
Frank T Brzozowski,,,,,,,,0,2
Total,42,9,5,1,19,18,13,11,2
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,3
,Brendan F Boyle,Daylin Leach,Marjorie Margolies,Val Arkoosh,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,3
Brendan F Boyle,9,0,0,0,14,12,6,6,3
Daylin Leach,,2,0,0,1,1,2,1,3
Marjorie Margolies,,,1,0,2,1,2,0,3
Val Arkoosh,,,,1,2,2,1,2,3
Marnie Aument Loughrey,,,,,0,8,7,6,3
James Harrity,,,,,,1,6,6,3
Donna J Derose,,,,,,,0,6,3
Frank T Brzozowski,,,,,,,,0,3
Total,31,6,6,4,19,17,11,9,3
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,4
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Marnie Aument Loughrey,Donna J Derose,James Harrity,Frank T Brzozowski,4
Brendan F Boyle,16,0,0,0,22,12,14,7,4
Marjorie Margolies,,3,0,0,2,5,3,4,4
Val Arkoosh,,,6,0,2,2,2,1,4
Daylin Leach,,,,0,0,0,1,0,4
Marnie Aument Loughrey,,,,,0,9,8,8,4
Donna J Derose,,,,,,1,8,8,4
James Harrity,,,,,,,0,8,4
Frank T Brzozowski,,,,,,,,0,4
Total,53,10,10,1,26,20,20,12,4
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,5
,Brendan F Boyle,Val Arkoosh,Marjorie Margolies,Daylin Leach,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,5
Brendan F Boyle,11,0,0,0,17,14,11,7,5
Val Arkoosh,,3,0,0,6,6,7,5,5
Marjorie Margolies,,,2,0,4,3,3,2,5
Daylin Leach,,,,0,0,0,1,0,5
James Harrity,,,,,0,11,12,11,5
Marnie Aument Loughrey,,,,,,1,13,12,5
Donna J Derose,,,,,,,0,12,5
Frank T Brzozowski,,,,,,,,0,5
Total,41,13,10,1,27,24,22,14,5
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,6
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Marnie Aument Loughrey,Donna J Derose,James Harrity,Frank T Brzozowski,6
Brendan F Boyle,9,0,0,0,17,13,16,7,6
Marjorie Margolies,,2,0,0,8,9,6,5,6
Val Arkoosh,,,5,0,4,2,2,1,6
Daylin Leach,,,,0,1,0,0,2,6
Marnie Aument Loughrey,,,,,3,16,13,12,6
Donna J Derose,,,,,,1,13,11,6
James Harrity,,,,,,,0,11,6
Frank T Brzozowski,,,,,,,,0,6
Total,38,14,11,3,33,25,24,15,6
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,7
,Brendan F Boyle,Val Arkoosh,Marjorie Margolies,Daylin Leach,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,7
Brendan F Boyle,12,0,0,0,20,12,10,5,7
