col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 13th District - Democrat,,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,All
Brendan F Boyle,"2,763",0,0,0,All
Marjorie Margolies,,434,0,0,All
Val Arkoosh,,,188,0,All
Daylin Leach,,,,132,All
Total,"2,763",434,188,132,All
,Representative In Congress 13th District - Democrat,,,,1
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,1
Brendan F Boyle,43,0,0,0,1
Marjorie Margolies,,19,0,0,1
Daylin Leach,,,8,0,1
Val Arkoosh,,,,2,1
Total,43,19,8,2,1
,Representative In Congress 13th District - Democrat,,,,2
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,2
Brendan F Boyle,42,0,0,0,2
Marjorie Margolies,,2,0,0,2
Daylin Leach,,,0,0,2
Val Arkoosh,,,,0,2
Total,42,2,0,0,2
,Representative In Congress 13th District - Democrat,,,,3
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,3
Brendan F Boyle,54,0,0,0,3
Marjorie Margolies,,6,0,0,3
Val Arkoosh,,,3,0,3
Daylin Leach,,,,1,3
Total,54,6,3,1,3
,Representative In Congress 13th District - Democrat,,,,4
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,4
Brendan F Boyle,50,0,0,0,4
Marjorie Margolies,,7,0,0,4
Daylin Leach,,,2,0,4
Val Arkoosh,,,,1,4
Total,50,7,2,1,4
,Representative In Congress 13th District - Democrat,,,,5
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,5
Brendan F Boyle,38,0,0,0,5
Marjorie Margolies,,10,0,0,5
Val Arkoosh,,,4,0,5
Daylin Leach,,,,2,5
Total,38,10,4,2,5
,Representative In Congress 13th District - Democrat,,,,6
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,6
Brendan F Boyle,86,0,0,0,6
Marjorie Margolies,,15,0,0,6
Val Arkoosh,,,2,0,6
Daylin Leach,,,,1,6
Total,86,15,2,1,6
,Representative In Congress 13th District - Democrat,,,,7
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,7
Brendan F Boyle,34,0,0,0,7
Marjorie Margolies,,9,0,0,7
Val Arkoosh,,,5,0,7
Daylin Leach,,,,1,7
Total,34,9,5,1,7
,Representative In Congress 13th District - Democrat,,,,8
,Brendan F Boyle,Val Arkoosh,Marjorie Margolies,Daylin Leach,8
Brendan F Boyle,79,0,0,0,8
Val Arkoosh,,10,0,0,8
Marjorie Margolies,,,5,0,8
Daylin Leach,,,,4,8
Total,79,10,5,4,8
,Representative In Congress 13th District - Democrat,,,,9
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,9
Brendan F Boyle,79,0,0,0,9
Marjorie Margolies,,8,0,0,9
Daylin Leach,,,1,0,9
Val Arkoosh,,,,0,9
Total,79,8,1,0,9
,Representative In Congress 13th District - Democrat,,,,10
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,10
Brendan F Boyle,35,0,0,0,10
Marjorie Margolies,,19,0,0,10
Val Arkoosh,,,4,0,10
Daylin Leach,,,,2,10
Total,35,19,4,2,10
,Representative In Congress 13th District - Democrat,,,,11
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,11
Brendan F Boyle,50,0,0,0,11
Marjorie Margolies,,13,0,0,11
Val Arkoosh,,,5,0,11
Daylin Leach,,,,1,11
Total,50,13,5,1,11
,Representative In Congress 13th District - Democrat,,,,12
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,12
Brendan F Boyle,35,0,0,0,12
Marjorie Margolies,,19,0,0,12
Daylin Leach,,,3,0,12
Val Arkoosh,,,,2,12
Total,35,19,3,2,12
,Representative In Congress 13th District - Democrat,,,,13
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,13
Brendan F Boyle,47,0,0,0,13
Marjorie Margolies,,10,0,0,13
Val Arkoosh,,,4,0,13
Daylin Leach,,,,2,13
Total,47,10,4,2,13
,Representative In Congress 13th District - Democrat,,,,14
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,14
Brendan F Boyle,78,0,0,0,14
Marjorie Margolies,,11,0,0,14
Val Arkoosh,,,4,0,14
Daylin Leach,,,,1,14
Total,78,11,4,1,14
,Representative In Congress 13th District - Democrat,,,,15
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,15
Brendan F Boyle,53,0,0,0,15
Marjorie Margolies,,17,0,0,15
Val Arkoosh,,,4,0,15
Daylin Leach,,,,2,15
Total,53,17,4,2,15
,Representative In Congress 13th District - Democrat,,,,16
,Brendan F Boyle,Daylin Leach,Marjorie Margolies,Val Arkoosh,16
Brendan F Boyle,47,0,0,0,16
Daylin Leach,,2,0,0,16
Marjorie Margolies,,,2,0,16
Val Arkoosh,,,,1,16
Total,47,2,2,1,16
,Representative In Congress 13th District - Democrat,,,,17
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,17
Brendan F Boyle,22,0,0,0,17
Marjorie Margolies,,7,0,0,17
Val Arkoosh,,,6,0,17
Daylin Leach,,,,2,17
Total,22,7,6,2,17
,Representative In Congress 13th District - Democrat,,,,18
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,18
Brendan F Boyle,65,0,0,0,18
Marjorie Margolies,,14,0,0,18
Daylin Leach,,,8,0,18
Val Arkoosh,,,,4,18
Total,65,14,8,4,18
,Representative In Congress 13th District - Democrat,,,,19
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,19
Brendan F Boyle,63,0,0,0,19
Marjorie Margolies,,8,0,0,19
Daylin Leach,,,4,0,19
Val Arkoosh,,,,3,19
Total,63,8,4,3,19
,Representative In Congress 13th District - Democrat,,,,20
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,20
Brendan F Boyle,79,0,0,0,20
Marjorie Margolies,,6,0,0,20
Val Arkoosh,,,3,0,20
Daylin Leach,,,,1,20
Total,79,6,3,1,20
,Representative In Congress 13th District - Democrat,,,,21
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,21
Brendan F Boyle,84,0,0,0,21
Marjorie Margolies,,19,0,0,21
Daylin Leach,,,5,0,21
Val Arkoosh,,,,5,21
Total,84,19,5,5,21
,Representative In Congress 13th District - Democrat,,,,22
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,22
Brendan F Boyle,92,0,0,0,22
Marjorie Margolies,,7,0,0,22
Daylin Leach,,,2,0,22
Val Arkoosh,,,,2,22
Total,92,7,2,2,22
,Representative In Congress 13th District - Democrat,,,,23
,Brendan F Boyle,Daylin Leach,Marjorie Margolies,Val Arkoosh,23
Brendan F Boyle,60,0,0,0,23
Daylin Leach,,6,0,0,23
Marjorie Margolies,,,5,0,23
Val Arkoosh,,,,1,23
Total,60,6,5,1,23
,Representative In Congress 13th District - Democrat,,,,24
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,24
Brendan F Boyle,79,0,0,0,24
Marjorie Margolies,,9,0,0,24
Daylin Leach,,,7,0,24
Val Arkoosh,,,,6,24
Total,79,9,7,6,24
