col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 172nd District - Democrat,,All
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Kevin J Boyle,Jeffrey Voice,All
Mike Stack,17,0,0,0,0,127,5,All
Mark Smith,,0,0,0,0,6,2,All
Brad Koplinski,,,0,0,0,3,2,All
Brandon P Neuman,,,,0,0,2,0,All
Mark Critz,,,,,0,0,0,All
Kevin J Boyle,,,,,,6,0,All
Jeffrey Voice,,,,,,,2,All
Total,149,8,5,2,0,144,11,All
,Representative In The General Assembly 172nd District - Democrat,,Lieutenant Governor - Democrat,,,,,13
,Kevin J Boyle,Jeffrey Voice,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,13
Kevin J Boyle,5,0,67,4,3,1,0,13
Jeffrey Voice,,0,4,2,0,0,0,13
Mike Stack,,,7,0,0,0,0,13
Mark Smith,,,,0,0,0,0,13
Brad Koplinski,,,,,0,0,0,13
Brandon P Neuman,,,,,,0,0,13
Mark Critz,,,,,,,0,13
Total,80,6,78,6,3,1,0,13
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 172nd District - Democrat,,14
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Kevin J Boyle,Jeffrey Voice,14
Mike Stack,10,0,0,0,0,60,1,14
Brad Koplinski,,0,0,0,0,0,2,14
Mark Smith,,,0,0,0,2,0,14
Brandon P Neuman,,,,0,0,1,0,14
Mark Critz,,,,,0,0,0,14
Kevin J Boyle,,,,,,1,0,14
Jeffrey Voice,,,,,,,2,14
Total,71,2,2,1,0,64,5,14
