col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 181st District - Democrat,,,,Lieutenant Governor - Democrat,,,,,All
,W Curtis Thomas,K Williams Medley,Emily Rodriguez,Kenneth T Walker Jr,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,All
W Curtis Thomas,161,0,0,0,638,37,43,6,11,All
K Williams Medley,,6,0,0,103,10,6,3,2,All
Emily Rodriguez,,,16,0,57,4,4,14,4,All
Kenneth T Walker Jr,,,,19,41,7,2,6,1,All
Mike Stack,,,,,24,0,0,0,0,All
Mark Critz,,,,,,3,0,0,0,All
Mark Smith,,,,,,,2,0,0,All
Brandon P Neuman,,,,,,,,1,0,All
Brad Koplinski,,,,,,,,,5,All
Total,896,130,99,76,863,61,57,30,23,All
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,1
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,W Curtis Thomas,Emily Rodriguez,K Williams Medley,Kenneth T Walker Jr,1
Mike Stack,0,0,0,0,0,17,10,1,1,1
Mark Smith,,0,0,0,0,4,0,0,0,1
Brad Koplinski,,,0,0,0,1,0,0,0,1
Brandon P Neuman,,,,0,0,1,0,0,0,1
Mark Critz,,,,,0,0,0,0,0,1
W Curtis Thomas,,,,,,4,0,0,0,1
Emily Rodriguez,,,,,,,2,0,0,1
K Williams Medley,,,,,,,,1,0,1
Kenneth T Walker Jr,,,,,,,,,0,1
Total,29,4,1,1,0,27,12,2,1,1
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,2
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,W Curtis Thomas,Kenneth T Walker Jr,Emily Rodriguez,K Williams Medley,2
Mike Stack,2,0,0,0,0,23,9,8,5,2
Mark Smith,,0,0,0,0,2,0,2,0,2
Brandon P Neuman,,,0,0,0,0,1,2,0,2
Mark Critz,,,,0,0,1,0,1,1,2
Brad Koplinski,,,,,1,0,0,1,0,2
W Curtis Thomas,,,,,,15,0,0,0,2
Kenneth T Walker Jr,,,,,,,11,0,0,2
Emily Rodriguez,,,,,,,,2,0,2
K Williams Medley,,,,,,,,,0,2
Total,47,4,3,3,2,41,21,16,6,2
,Representative In The General Assembly 181st District - Democrat,,,,Lieutenant Governor - Democrat,,,,,3
,W Curtis Thomas,Kenneth T Walker Jr,K Williams Medley,Emily Rodriguez,Mike Stack,Mark Critz,Brad Koplinski,Mark Smith,Brandon P Neuman,3
W Curtis Thomas,16,0,0,0,34,1,2,1,0,3
Kenneth T Walker Jr,,2,0,0,0,1,0,0,1,3
K Williams Medley,,,0,0,2,1,0,0,0,3
Emily Rodriguez,,,,1,0,0,0,0,0,3
Mike Stack,,,,,0,0,0,0,0,3
Mark Critz,,,,,,0,0,0,0,3
Brad Koplinski,,,,,,,0,0,0,3
Mark Smith,,,,,,,,1,0,3
Brandon P Neuman,,,,,,,,,0,3
Total,54,4,3,1,36,3,2,2,1,3
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,4
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,W Curtis Thomas,Kenneth T Walker Jr,Emily Rodriguez,K Williams Medley,4
Mike Stack,1,0,0,0,0,20,8,3,2,4
Mark Smith,,0,0,0,0,4,0,0,0,4
Brandon P Neuman,,,0,0,0,0,1,0,0,4
Brad Koplinski,,,,0,0,0,0,0,0,4
Mark Critz,,,,,0,0,0,0,0,4
