col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,All
,Chaka Fattah,Rosita C Youngblood,John Connelly,All
Chaka Fattah,36,548,128,All
Rosita C Youngblood,,66,0,All
John Connelly,,,33,All
Total,712,614,161,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,4
,Chaka Fattah,Rosita C Youngblood,John Connelly,4
Chaka Fattah,2,22,6,4
Rosita C Youngblood,,2,0,4
John Connelly,,,0,4
Total,30,24,6,4
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,5
,Chaka Fattah,Rosita C Youngblood,John Connelly,5
Chaka Fattah,3,45,10,5
Rosita C Youngblood,,6,0,5
John Connelly,,,2,5
Total,58,51,12,5
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,6
,Chaka Fattah,Rosita C Youngblood,John Connelly,6
Chaka Fattah,2,43,14,6
Rosita C Youngblood,,6,0,6
John Connelly,,,3,6
Total,59,49,17,6
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,9
,Chaka Fattah,Rosita C Youngblood,John Connelly,9
Chaka Fattah,5,75,23,9
Rosita C Youngblood,,16,0,9
John Connelly,,,15,9
Total,103,91,38,9
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,10
,Chaka Fattah,Rosita C Youngblood,John Connelly,10
Chaka Fattah,4,47,7,10
Rosita C Youngblood,,6,0,10
John Connelly,,,0,10
Total,58,53,7,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,12
,Chaka Fattah,Rosita C Youngblood,John Connelly,12
Chaka Fattah,5,46,7,12
Rosita C Youngblood,,8,0,12
John Connelly,,,3,12
Total,58,54,10,12
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,14
,Chaka Fattah,Rosita C Youngblood,John Connelly,14
Chaka Fattah,3,49,11,14
Rosita C Youngblood,,4,0,14
John Connelly,,,4,14
Total,63,53,15,14
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,15
,Chaka Fattah,Rosita C Youngblood,John Connelly,15
Chaka Fattah,3,38,4,15
Rosita C Youngblood,,4,0,15
John Connelly,,,1,15
Total,45,42,5,15
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,16
,Chaka Fattah,Rosita C Youngblood,John Connelly,16
Chaka Fattah,5,95,15,16
Rosita C Youngblood,,6,0,16
John Connelly,,,1,16
Total,115,101,16,16
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,17
,Chaka Fattah,Rosita C Youngblood,John Connelly,17
Chaka Fattah,2,49,10,17
Rosita C Youngblood,,2,0,17
John Connelly,,,0,17
Total,61,51,10,17
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,18
,Chaka Fattah,Rosita C Youngblood,John Connelly,18
Chaka Fattah,2,39,21,18
Rosita C Youngblood,,6,0,18
John Connelly,,,4,18
Total,62,45,25,18
