col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,All
,Mike Tomlinson,Annie Havey,Monika A Czapla,Jimmy Dintino,Christopher M Vogler,All
Mike Tomlinson,11,134,112,58,55,All
Annie Havey,,2,100,51,48,All
Monika A Czapla,,,4,50,49,All
Jimmy Dintino,,,,3,50,All
Christopher M Vogler,,,,,1,All
Total,168,138,119,62,56,All
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,4
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,4
Mike Tomlinson,1,14,12,7,7,4
Annie Havey,,0,10,6,6,4
Monika A Czapla,,,2,5,6,4
Christopher M Vogler,,,,0,6,4
Jimmy Dintino,,,,,0,4
Total,18,14,14,7,7,4
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,6
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,6
Mike Tomlinson,2,6,4,3,3,6
Annie Havey,,0,5,3,3,6
Monika A Czapla,,,0,3,3,6
Christopher M Vogler,,,,0,3,6
Jimmy Dintino,,,,,0,6
Total,8,7,5,3,3,6
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,8
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,8
Mike Tomlinson,0,10,9,2,2,8
Annie Havey,,0,8,2,2,8
Monika A Czapla,,,0,2,2,8
Christopher M Vogler,,,,0,2,8
Jimmy Dintino,,,,,0,8
Total,11,10,9,2,2,8
,Member Of - Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 173rd District - Republican,9
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,Mike Tomlinson,9
Annie Havey,0,2,0,0,6,9
Monika A Czapla,,0,0,0,2,9
Christopher M Vogler,,,0,0,0,9
Jimmy Dintino,,,,0,0,9
Mike Tomlinson,,,,,0,9
Total,6,2,0,0,6,9
,Member Of - Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 173rd District - Republican,10
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,Mike Tomlinson,10
Annie Havey,0,3,2,2,4,10
Monika A Czapla,,0,2,2,3,10
Christopher M Vogler,,,0,2,2,10
Jimmy Dintino,,,,0,2,10
Mike Tomlinson,,,,,0,10
Total,4,3,2,2,4,10
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,11
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,11
Mike Tomlinson,1,4,3,0,0,11
Annie Havey,,0,2,0,0,11
Monika A Czapla,,,0,0,0,11
Christopher M Vogler,,,,0,0,11
Jimmy Dintino,,,,,0,11
Total,6,4,3,0,0,11
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,12
,Mike Tomlinson,Monika A Czapla,Annie Havey,Jimmy Dintino,Christopher M Vogler,12
Mike Tomlinson,0,8,7,7,6,12
Monika A Czapla,,0,7,6,6,12
Annie Havey,,,0,6,6,12
Jimmy Dintino,,,,0,6,12
Christopher M Vogler,,,,,0,12
Total,9,8,7,7,6,12
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,13
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,13
Mike Tomlinson,1,10,7,2,2,13
Annie Havey,,0,5,1,2,13
Monika A Czapla,,,0,1,1,13
Christopher M Vogler,,,,1,1,13
Jimmy Dintino,,,,,0,13
Total,14,10,7,3,2,13
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,14
,Mike Tomlinson,Monika A Czapla,Annie Havey,Christopher M Vogler,Jimmy Dintino,14
Mike Tomlinson,0,4,3,2,2,14
Monika A Czapla,,0,3,2,2,14
Annie Havey,,,0,2,2,14
Christopher M Vogler,,,,0,2,14
Jimmy Dintino,,,,,0,14
Total,4,4,3,2,2,14
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,15
,Mike Tomlinson,Annie Havey,Monika A Czapla,Jimmy Dintino,Christopher M Vogler,15
Mike Tomlinson,0,5,4,4,3,15
Annie Havey,,1,2,2,2,15
Monika A Czapla,,,1,4,3,15
Jimmy Dintino,,,,0,3,15
Christopher M Vogler,,,,,0,15
Total,8,6,6,5,3,15
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,16
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,16
Mike Tomlinson,0,7,6,3,2,16
Annie Havey,,0,6,2,2,16
Monika A Czapla,,,0,2,2,16
Christopher M Vogler,,,,0,2,16
Jimmy Dintino,,,,,0,16
Total,8,7,6,3,2,16
,Member Of - Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 173rd District - Republican,17
,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,Mike Tomlinson,17
Annie Havey,1,10,5,5,11,17
Monika A Czapla,,0,5,5,11,17
Christopher M Vogler,,,0,5,5,17
Jimmy Dintino,,,,0,5,17
Mike Tomlinson,,,,,0,17
Total,12,11,5,5,12,17
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,18
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,18
Mike Tomlinson,1,10,10,6,6,18
Annie Havey,,0,9,6,6,18
Monika A Czapla,,,0,6,6,18
Christopher M Vogler,,,,0,6,18
Jimmy Dintino,,,,,0,18
Total,12,10,10,6,6,18
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,20
,Mike Tomlinson,Annie Havey,Jimmy Dintino,Monika A Czapla,Christopher M Vogler,20
Mike Tomlinson,0,4,3,4,3,20
Annie Havey,,0,2,3,1,20
Jimmy Dintino,,,1,1,2,20
Monika A Czapla,,,,0,2,20
Christopher M Vogler,,,,,0,20
Total,6,4,4,4,3,20
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,21
,Mike Tomlinson,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,21
Mike Tomlinson,0,6,4,3,2,21
Annie Havey,,0,4,2,2,21
Monika A Czapla,,,0,2,2,21
Christopher M Vogler,,,,0,2,21
Jimmy Dintino,,,,,0,21
Total,7,6,4,3,2,21
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,22
,Mike Tomlinson,Annie Havey,Monika A Czapla,Jimmy Dintino,Christopher M Vogler,22
Mike Tomlinson,0,6,4,3,2,22
Annie Havey,,0,4,2,2,22
Monika A Czapla,,,1,2,2,22
Jimmy Dintino,,,,1,2,22
Christopher M Vogler,,,,,0,22
Total,7,6,5,4,2,22
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,25
,Mike Tomlinson,Annie Havey,Monika A Czapla,Jimmy Dintino,Christopher M Vogler,25
Mike Tomlinson,5,12,9,3,3,25
Annie Havey,,0,9,3,3,25
Monika A Czapla,,,0,3,3,25
Jimmy Dintino,,,,1,3,25
Christopher M Vogler,,,,,0,25
Total,17,12,9,4,3,25
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,26
,Mike Tomlinson,Annie Havey,Monika A Czapla,Jimmy Dintino,Christopher M Vogler,26
Mike Tomlinson,0,9,8,5,3,26
Annie Havey,,0,8,4,3,26
Monika A Czapla,,,0,3,3,26
Jimmy Dintino,,,,0,3,26
Christopher M Vogler,,,,,0,26
Total,11,10,9,5,3,26
