col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,All
Mike Stack,168,0,0,0,0,322,213,196,185,183,180,All
Mark Smith,,12,0,0,0,36,21,15,12,14,11,All
Mark Critz,,,4,0,0,16,13,8,4,7,6,All
Brandon P Neuman,,,,3,0,8,6,11,8,9,8,All
Brad Koplinski,,,,,12,7,5,8,7,7,6,All
Ken Washington,,,,,,14,202,200,194,190,191,All
Jacque Whaumbush,,,,,,,4,182,176,181,167,All
Kathryn S Huggins,,,,,,,,4,192,192,186,All
Lisa Rhodes,,,,,,,,,4,184,182,All
Monica Maria Djerassi,,,,,,,,,,1,180,All
Willie Jordan,,,,,,,,,,,5,All
Total,599,54,32,27,25,413,269,250,232,230,226,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,1
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,1
Mike Stack,25,0,0,0,0,17,14,12,11,12,11,1
Brad Koplinski,,3,0,0,0,0,0,1,1,1,0,1
Brandon P Neuman,,,0,0,0,0,0,2,0,0,0,1
Mark Smith,,,,1,0,1,1,0,0,0,0,1
Mark Critz,,,,,0,0,0,0,0,0,0,1
Ken Washington,,,,,,1,10,12,11,10,11,1
Jacque Whaumbush,,,,,,,0,9,9,9,9,1
Kathryn S Huggins,,,,,,,,0,12,11,11,1
Lisa Rhodes,,,,,,,,,1,11,11,1
Monica Maria Djerassi,,,,,,,,,,0,10,1
Willie Jordan,,,,,,,,,,,1,1
Total,49,4,2,2,0,19,15,15,13,13,12,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,Ken Washington,Jacque Whaumbush,Lisa Rhodes,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,2
Mike Stack,19,0,0,0,0,52,38,35,33,31,28,2
Mark Smith,,2,0,0,0,7,5,2,4,2,3,2
Mark Critz,,,2,0,0,3,2,1,0,1,0,2
Brad Koplinski,,,,1,0,2,1,1,1,2,2,2
Brandon P Neuman,,,,,0,2,1,2,1,2,2,2
Ken Washington,,,,,,0,36,33,36,34,32,2
Jacque Whaumbush,,,,,,,1,34,33,32,29,2
Lisa Rhodes,,,,,,,,0,33,33,29,2
Kathryn S Huggins,,,,,,,,,1,33,30,2
Monica Maria Djerassi,,,,,,,,,,0,30,2
Willie Jordan,,,,,,,,,,,1,2
Total,89,9,6,5,3,66,48,41,40,38,36,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Willie Jordan,Monica Maria Djerassi,Lisa Rhodes,3
Mike Stack,18,0,0,0,0,19,10,9,9,9,9,3
Brad Koplinski,,1,0,0,0,2,2,2,1,2,1,3
Brandon P Neuman,,,1,0,0,1,1,0,1,0,0,3
Mark Smith,,,,1,0,2,0,0,0,0,0,3
Mark Critz,,,,,0,1,1,1,0,0,0,3
Ken Washington,,,,,,1,9,11,9,9,8,3
Kathryn S Huggins,,,,,,,1,10,10,10,10,3
Jacque Whaumbush,,,,,,,,0,9,10,9,3
Willie Jordan,,,,,,,,,1,9,9,3
Monica Maria Djerassi,,,,,,,,,,0,9,3
Lisa Rhodes,,,,,,,,,,,0,3
Total,41,3,3,3,2,26,15,12,12,11,10,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,4
Mike Stack,25,0,0,0,0,43,23,16,14,16,14,4
