col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,All
,Thomas P Murt,Carson Dee Adcock,Bev Plosa Bowser,All
Thomas P Murt,12,90,70,All
Carson Dee Adcock,,10,0,All
Bev Plosa Bowser,,,13,All
Total,172,100,83,All
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,16
,Thomas P Murt,Bev Plosa Bowser,Carson Dee Adcock,16
Thomas P Murt,1,12,9,16
Bev Plosa Bowser,,2,0,16
Carson Dee Adcock,,,1,16
Total,22,14,10,16
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,17
,Thomas P Murt,Bev Plosa Bowser,Carson Dee Adcock,17
Thomas P Murt,1,30,9,17
Bev Plosa Bowser,,7,0,17
Carson Dee Adcock,,,1,17
Total,40,37,10,17
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,18
,Thomas P Murt,Carson Dee Adcock,Bev Plosa Bowser,18
Thomas P Murt,0,25,5,18
Carson Dee Adcock,,2,0,18
Bev Plosa Bowser,,,1,18
Total,30,27,6,18
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,19
,Thomas P Murt,Carson Dee Adcock,Bev Plosa Bowser,19
Thomas P Murt,1,25,10,19
Carson Dee Adcock,,2,0,19
Bev Plosa Bowser,,,1,19
Total,36,27,11,19
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,20
,Thomas P Murt,Carson Dee Adcock,Bev Plosa Bowser,20
Thomas P Murt,3,8,3,20
Carson Dee Adcock,,3,0,20
Bev Plosa Bowser,,,1,20
Total,14,11,4,20
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,21
,Thomas P Murt,Bev Plosa Bowser,Carson Dee Adcock,21
Thomas P Murt,5,8,4,21
Bev Plosa Bowser,,1,0,21
Carson Dee Adcock,,,0,21
Total,17,9,4,21
,Representative In The General Assembly 152nd District - Republican,Representative In Congress 13th District - Republican,,24
,Thomas P Murt,Carson Dee Adcock,Bev Plosa Bowser,24
Thomas P Murt,1,10,2,24
Carson Dee Adcock,,1,0,24
Bev Plosa Bowser,,,0,24
Total,13,11,2,24
