col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Governor - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kenneth T Walker Jr,W Curtis Thomas,K Williams Medley,Emily Rodriguez,All
Tom Wolf,85,0,0,0,228,156,96,20,All
Allyson Y Schwartz,,32,0,0,76,82,10,19,All
Robert M Mccord,,,21,0,29,59,15,9,All
Katie Mcginty,,,,6,15,6,2,12,All
Kenneth T Walker Jr,,,,,30,0,0,0,All
W Curtis Thomas,,,,,,6,0,0,All
K Williams Medley,,,,,,,2,0,All
Emily Rodriguez,,,,,,,,3,All
Total,585,219,133,41,378,309,125,63,All
,Governor - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,,,6
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kenneth T Walker Jr,W Curtis Thomas,K Williams Medley,Emily Rodriguez,6
Tom Wolf,9,0,0,0,30,17,7,1,6
Allyson Y Schwartz,,2,0,0,7,2,1,0,6
Robert M Mccord,,,1,0,1,5,2,0,6
Katie Mcginty,,,,0,1,0,0,2,6
Kenneth T Walker Jr,,,,,5,0,0,0,6
W Curtis Thomas,,,,,,0,0,0,6
K Williams Medley,,,,,,,0,0,6
Emily Rodriguez,,,,,,,,0,6
Total,64,12,9,3,44,24,10,3,6
,Governor - Democrat,,,,Representative In The General Assembly 181st District - Democrat,,,,7
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kenneth T Walker Jr,W Curtis Thomas,K Williams Medley,Emily Rodriguez,7
Tom Wolf,4,0,0,0,41,9,7,2,7
Allyson Y Schwartz,,3,0,0,10,7,0,1,7
Robert M Mccord,,,0,0,3,4,0,0,7
Katie Mcginty,,,,0,3,0,0,1,7
Kenneth T Walker Jr,,,,,3,0,0,0,7
W Curtis Thomas,,,,,,0,0,0,7
K Williams Medley,,,,,,,0,0,7
Emily Rodriguez,,,,,,,,0,7
Total,63,21,7,4,60,20,7,4,7
