col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District - Democrat,Governor - Democrat,,,,All
,Robert A Brady,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,All
Robert A Brady,1,43,35,8,4,All
Tom Wolf,,12,0,0,0,All
Allyson Y Schwartz,,,9,0,0,All
Katie Mcginty,,,,2,0,All
Robert M Mccord,,,,,0,All
Total,91,55,44,10,4,All
,Representative In Congress 1st District - Democrat,Governor - Democrat,,,,18
,Robert A Brady,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,18
Robert A Brady,1,43,35,8,4,18
Tom Wolf,,12,0,0,0,18
Allyson Y Schwartz,,,9,0,0,18
Katie Mcginty,,,,2,0,18
Robert M Mccord,,,,,0,18
Total,91,55,44,10,4,18
