col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,All
,Mike Tomlinson,Jim Cawley,All
Mike Tomlinson,43,347,All
Jim Cawley,,24,All
Total,390,371,All
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,1
,Mike Tomlinson,Jim Cawley,1
Mike Tomlinson,6,28,1
Jim Cawley,,3,1
Total,34,31,1
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,2
,Mike Tomlinson,Jim Cawley,2
Mike Tomlinson,3,22,2
Jim Cawley,,0,2
Total,25,22,2
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,3
,Jim Cawley,Mike Tomlinson,3
Jim Cawley,1,3,3
Mike Tomlinson,,0,3
Total,4,3,3
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,4
,Mike Tomlinson,Jim Cawley,4
Mike Tomlinson,2,23,4
Jim Cawley,,1,4
Total,25,24,4
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,5
,Mike Tomlinson,Jim Cawley,5
Mike Tomlinson,2,11,5
Jim Cawley,,1,5
Total,13,12,5
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,6
,Jim Cawley,Mike Tomlinson,6
Jim Cawley,0,6,6
Mike Tomlinson,,0,6
Total,6,6,6
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,7
,Jim Cawley,Mike Tomlinson,7
Jim Cawley,2,40,7
Mike Tomlinson,,2,7
Total,42,42,7
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,8
,Jim Cawley,Mike Tomlinson,8
Jim Cawley,1,6,8
Mike Tomlinson,,0,8
Total,7,6,8
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,9
,Mike Tomlinson,Jim Cawley,9
Mike Tomlinson,2,15,9
Jim Cawley,,0,9
Total,17,15,9
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,10
,Mike Tomlinson,Jim Cawley,10
Mike Tomlinson,5,35,10
Jim Cawley,,2,10
Total,40,37,10
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,11
,Mike Tomlinson,Jim Cawley,11
Mike Tomlinson,2,7,11
Jim Cawley,,0,11
Total,9,7,11
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,12
,Jim Cawley,Mike Tomlinson,12
Jim Cawley,0,3,12
Mike Tomlinson,,0,12
Total,3,3,12
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,13
,Mike Tomlinson,Jim Cawley,13
Mike Tomlinson,1,5,13
Jim Cawley,,0,13
Total,6,5,13
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,14
,Mike Tomlinson,Jim Cawley,14
Mike Tomlinson,1,6,14
Jim Cawley,,0,14
Total,7,6,14
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,15
,Jim Cawley,Mike Tomlinson,15
Jim Cawley,1,2,15
Mike Tomlinson,,0,15
Total,3,2,15
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,16
,Jim Cawley,Mike Tomlinson,16
Jim Cawley,1,10,16
Mike Tomlinson,,0,16
Total,11,10,16
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,17
,Jim Cawley,Mike Tomlinson,17
Jim Cawley,1,15,17
Mike Tomlinson,,1,17
Total,16,16,17
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,18
,Jim Cawley,Mike Tomlinson,18
Jim Cawley,0,7,18
Mike Tomlinson,,0,18
Total,7,7,18
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,19
,Mike Tomlinson,Jim Cawley,19
Mike Tomlinson,2,16,19
Jim Cawley,,1,19
Total,18,17,19
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,20
,Mike Tomlinson,Jim Cawley,20
Mike Tomlinson,4,37,20
Jim Cawley,,3,20
Total,41,40,20
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,21
,Mike Tomlinson,Jim Cawley,21
Mike Tomlinson,1,7,21
Jim Cawley,,0,21
Total,8,7,21
,Representative In The General Assembly 173rd District - Republican,Lieutenant Governor - Republican,22
,Mike Tomlinson,Jim Cawley,22
Mike Tomlinson,7,23,22
Jim Cawley,,1,22
Total,30,24,22
,Lieutenant Governor - Republican,Representative In The General Assembly 173rd District - Republican,23
,Jim Cawley,Mike Tomlinson,23
Jim Cawley,5,20,23
Mike Tomlinson,,2,23
Total,25,22,23
