col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,All
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,All
Mike Stack,71,0,0,0,0,461,203,154,All
Mark Smith,,7,0,0,0,37,26,7,All
Brandon P Neuman,,,9,0,0,18,15,8,All
Mark Critz,,,,4,0,17,10,16,All
Brad Koplinski,,,,,6,7,7,0,All
Leanna Washington,,,,,,61,0,0,All
Art Haywood,,,,,,,39,0,All
Brian D Gralnick,,,,,,,,7,All
Total,889,77,50,47,20,601,300,192,All
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,1
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,1
Mike Stack,7,0,0,0,0,42,14,24,1
Brandon P Neuman,,2,0,0,0,1,1,1,1
Mark Smith,,,0,0,0,3,2,0,1
Mark Critz,,,,1,0,1,2,0,1
Brad Koplinski,,,,,0,2,0,0,1
Leanna Washington,,,,,,7,0,0,1
Art Haywood,,,,,,,6,0,1
Brian D Gralnick,,,,,,,,0,1
Total,87,5,5,4,2,56,25,25,1
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,2
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Leanna Washington,Art Haywood,Brian D Gralnick,2
Mike Stack,3,0,0,0,0,65,21,9,2
Mark Smith,,1,0,0,0,4,6,1,2
Brandon P Neuman,,,1,0,0,2,0,0,2
Mark Critz,,,,0,0,1,0,1,2
Brad Koplinski,,,,,0,0,0,0,2
Leanna Washington,,,,,,3,0,0,2
Art Haywood,,,,,,,1,0,2
Brian D Gralnick,,,,,,,,1,2
Total,98,12,3,2,0,75,28,12,2
,Lieutenant Governor - Democrat,,,,,Senator In The General Assembly 4th District - Democrat,,,3
