col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,All
,Robert A Brady,James W Clay Jr,Jason Dawkins,All
Robert A Brady,52,415,304,All
James W Clay Jr,,101,0,All
Jason Dawkins,,,78,All
Total,771,516,382,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,1
,Robert A Brady,James W Clay Jr,Jason Dawkins,1
Robert A Brady,3,29,15,1
James W Clay Jr,,15,0,1
Jason Dawkins,,,3,1
Total,47,44,18,1
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,2
,Robert A Brady,James W Clay Jr,Jason Dawkins,2
Robert A Brady,1,28,22,2
James W Clay Jr,,5,0,2
Jason Dawkins,,,3,2
Total,51,33,25,2
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,3
,Robert A Brady,Jason Dawkins,James W Clay Jr,3
Robert A Brady,2,18,16,3
Jason Dawkins,,3,0,3
James W Clay Jr,,,2,3
Total,36,21,18,3
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,4
,Robert A Brady,James W Clay Jr,Jason Dawkins,4
Robert A Brady,2,51,21,4
James W Clay Jr,,17,0,4
Jason Dawkins,,,8,4
Total,74,68,29,4
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,5
,Robert A Brady,James W Clay Jr,Jason Dawkins,5
Robert A Brady,3,25,23,5
James W Clay Jr,,4,0,5
Jason Dawkins,,,1,5
Total,51,29,24,5
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,6
,Robert A Brady,James W Clay Jr,Jason Dawkins,6
Robert A Brady,2,40,21,6
James W Clay Jr,,11,0,6
Jason Dawkins,,,4,6
Total,63,51,25,6
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,7
,Robert A Brady,James W Clay Jr,Jason Dawkins,7
Robert A Brady,4,38,19,7
James W Clay Jr,,7,0,7
Jason Dawkins,,,9,7
Total,61,45,28,7
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,8
,Robert A Brady,Jason Dawkins,James W Clay Jr,8
Robert A Brady,6,27,28,8
Jason Dawkins,,13,0,8
James W Clay Jr,,,5,8
Total,61,40,33,8
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,9
,Robert A Brady,Jason Dawkins,James W Clay Jr,9
Robert A Brady,3,11,11,9
Jason Dawkins,,5,0,9
James W Clay Jr,,,4,9
Total,25,16,15,9
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,11
,Robert A Brady,James W Clay Jr,Jason Dawkins,11
Robert A Brady,12,48,31,11
James W Clay Jr,,12,0,11
Jason Dawkins,,,7,11
Total,91,60,38,11
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,12
,Robert A Brady,James W Clay Jr,Jason Dawkins,12
Robert A Brady,3,27,31,12
James W Clay Jr,,6,0,12
Jason Dawkins,,,2,12
Total,61,33,33,12
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,14
,Robert A Brady,James W Clay Jr,Jason Dawkins,14
Robert A Brady,7,50,45,14
James W Clay Jr,,7,0,14
Jason Dawkins,,,12,14
Total,102,57,57,14
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 179th District - Democrat,,19
,Robert A Brady,James W Clay Jr,Jason Dawkins,19
Robert A Brady,4,24,20,19
James W Clay Jr,,6,0,19
Jason Dawkins,,,8,19
Total,48,30,28,19
