col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,All
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,All
Mike Stack,176,0,0,0,0,"1,017",709,All
Mark Smith,,17,0,0,0,57,60,All
Brandon P Neuman,,,29,0,0,40,52,All
Mark Critz,,,,9,0,52,47,All
Brad Koplinski,,,,,14,26,15,All
Stephen Kinsey,,,,,,148,0,All
Lamont Thomas,,,,,,,146,All
Total,"1,902",134,121,108,55,"1,340","1,029",All
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,1
,Mike Stack,Mark Critz,Brandon P Neuman,Mark Smith,Brad Koplinski,Lamont Thomas,Stephen Kinsey,1
Mike Stack,10,0,0,0,0,47,49,1
Mark Critz,,0,0,0,0,3,3,1
Brandon P Neuman,,,2,0,0,0,1,1
Mark Smith,,,,0,0,2,1,1
Brad Koplinski,,,,,1,1,0,1
Lamont Thomas,,,,,,6,0,1
Stephen Kinsey,,,,,,,3,1
Total,106,6,3,3,2,59,57,1
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,2
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Stephen Kinsey,Lamont Thomas,2
Mike Stack,3,0,0,0,0,51,37,2
Mark Smith,,1,0,0,0,3,4,2
Mark Critz,,,0,0,0,2,4,2
Brandon P Neuman,,,,2,0,1,0,2
Brad Koplinski,,,,,0,1,1,2
Stephen Kinsey,,,,,,12,0,2
Lamont Thomas,,,,,,,4,2
Total,91,8,6,3,2,70,50,2
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,3
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,3
Mike Stack,5,0,0,0,0,54,38,3
Mark Smith,,0,0,0,0,3,3,3
Brandon P Neuman,,,0,0,0,3,2,3
Mark Critz,,,,0,0,2,2,3
Brad Koplinski,,,,,0,1,0,3
Stephen Kinsey,,,,,,6,0,3
Lamont Thomas,,,,,,,13,3
Total,97,6,5,4,1,69,58,3
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,4
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Lamont Thomas,Stephen Kinsey,4
Mike Stack,14,0,0,0,0,47,26,4
Mark Smith,,5,0,0,0,4,1,4
Brandon P Neuman,,,2,0,0,4,1,4
Mark Critz,,,,0,0,3,4,4
Brad Koplinski,,,,,0,1,2,4
Lamont Thomas,,,,,,15,0,4
Stephen Kinsey,,,,,,,20,4
Total,87,10,7,7,3,74,54,4
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,5
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Stephen Kinsey,Lamont Thomas,5
Mike Stack,12,0,0,0,0,47,34,5
Brandon P Neuman,,2,0,0,0,3,3,5
Mark Smith,,,0,0,0,4,3,5
Brad Koplinski,,,,2,0,1,0,5
Mark Critz,,,,,0,0,0,5
Stephen Kinsey,,,,,,5,0,5
Lamont Thomas,,,,,,,6,5
Total,93,8,7,3,0,60,46,5
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,6
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Stephen Kinsey,Lamont Thomas,6
Mike Stack,7,0,0,0,0,36,30,6
Mark Smith,,4,0,0,0,3,2,6
Brandon P Neuman,,,1,0,0,3,3,6
Brad Koplinski,,,,2,0,2,2,6
Mark Critz,,,,,0,2,3,6
Stephen Kinsey,,,,,,9,0,6
Lamont Thomas,,,,,,,9,6
Total,73,9,7,6,5,55,49,6
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,7
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Stephen Kinsey,Lamont Thomas,7
Mike Stack,9,0,0,0,0,44,39,7
Brandon P Neuman,,6,0,0,0,3,3,7
Mark Critz,,,2,0,0,5,2,7
Mark Smith,,,,0,0,4,5,7
Brad Koplinski,,,,,2,5,0,7
Stephen Kinsey,,,,,,10,0,7
Lamont Thomas,,,,,,,7,7
Total,92,12,9,9,7,71,56,7
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,8
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Stephen Kinsey,Lamont Thomas,8
Mike Stack,10,0,0,0,0,48,26,8
Brandon P Neuman,,1,0,0,0,3,4,8
Mark Critz,,,0,0,0,3,1,8
Mark Smith,,,,0,0,2,1,8
Brad Koplinski,,,,,1,0,1,8
Stephen Kinsey,,,,,,8,0,8
Lamont Thomas,,,,,,,5,8
Total,84,8,4,3,2,64,38,8
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,9
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,9
Mike Stack,7,0,0,0,0,54,20,9
Brandon P Neuman,,1,0,0,0,1,5,9
Mark Smith,,,0,0,0,2,2,9
Mark Critz,,,,0,0,2,1,9
Brad Koplinski,,,,,0,1,0,9
Stephen Kinsey,,,,,,11,0,9
Lamont Thomas,,,,,,,3,9
Total,81,7,4,3,1,71,31,9
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,10
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,Stephen Kinsey,Lamont Thomas,10
Mike Stack,14,0,0,0,0,74,22,10
Mark Critz,,1,0,0,0,6,3,10
Mark Smith,,,2,0,0,4,1,10
Brad Koplinski,,,,0,0,4,0,10
Brandon P Neuman,,,,,1,1,2,10
Stephen Kinsey,,,,,,13,0,10
Lamont Thomas,,,,,,,3,10
Total,110,10,7,4,4,102,31,10
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,11
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Lamont Thomas,Stephen Kinsey,11
Mike Stack,8,0,0,0,0,36,32,11
Mark Smith,,2,0,0,0,4,1,11
Mark Critz,,,0,0,0,4,2,11
Brandon P Neuman,,,,1,0,2,1,11
Brad Koplinski,,,,,1,2,0,11
Lamont Thomas,,,,,,8,0,11
Stephen Kinsey,,,,,,,4,11
Total,76,7,6,4,3,56,40,11
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,12
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Lamont Thomas,Stephen Kinsey,12
Mike Stack,7,0,0,0,0,56,33,12
Brandon P Neuman,,3,0,0,0,3,2,12
Mark Critz,,,2,0,0,2,1,12
Mark Smith,,,,1,0,2,2,12
Brad Koplinski,,,,,0,2,0,12
Lamont Thomas,,,,,,13,0,12
Stephen Kinsey,,,,,,,3,12
Total,96,8,5,5,2,78,41,12
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,13
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Lamont Thomas,Stephen Kinsey,13
Mike Stack,8,0,0,0,0,38,38,13
Brandon P Neuman,,2,0,0,0,3,1,13
Mark Smith,,,0,0,0,4,2,13
Brad Koplinski,,,,1,0,1,2,13
Mark Critz,,,,,0,1,0,13
Lamont Thomas,,,,,,9,0,13
Stephen Kinsey,,,,,,,3,13
Total,84,6,6,4,1,56,46,13
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,14
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,14
Mike Stack,6,0,0,0,0,63,47,14
Mark Smith,,0,0,0,0,5,6,14
Brandon P Neuman,,,1,0,0,2,5,14
