col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Mike Driscoll,Paul Definis,Dennis Kilderry,All
Brendan F Boyle,50,0,0,0,624,98,89,All
Marjorie Margolies,,9,0,0,85,14,16,All
Val Arkoosh,,,9,0,44,13,13,All
Daylin Leach,,,,7,26,4,1,All
Mike Driscoll,,,,,23,0,0,All
Paul Definis,,,,,,2,0,All
Dennis Kilderry,,,,,,,3,All
Total,861,124,79,38,802,131,122,All
