col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 190th District - Democrat,,,Governor - Democrat,,,,All
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Vanessa L Brown,28,0,0,231,156,41,16,All
Wanda Logan,,13,0,142,55,40,19,All
Isaac N Patterson V,,,0,18,14,8,2,All
Tom Wolf,,,,39,0,0,0,All
Allyson Y Schwartz,,,,,19,0,0,All
Robert M Mccord,,,,,,15,0,All
Katie Mcginty,,,,,,,3,All
Total,472,269,42,430,244,104,40,All
,Representative In The General Assembly 190th District - Democrat,,,Governor - Democrat,,,,1
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Vanessa L Brown,4,0,0,28,21,4,0,1
Wanda Logan,,1,0,22,13,4,3,1
Isaac N Patterson V,,,0,0,1,2,0,1
Tom Wolf,,,,0,0,0,0,1
Allyson Y Schwartz,,,,,2,0,0,1
Robert M Mccord,,,,,,0,0,1
Katie Mcginty,,,,,,,0,1
Total,57,43,3,50,37,10,3,1
,Representative In The General Assembly 190th District - Democrat,,,Governor - Democrat,,,,7
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
Vanessa L Brown,6,0,0,45,41,7,7,7
Wanda Logan,,6,0,38,7,14,7,7
Isaac N Patterson V,,,0,1,1,0,0,7
Tom Wolf,,,,9,0,0,0,7
Allyson Y Schwartz,,,,,2,0,0,7
Robert M Mccord,,,,,,1,0,7
Katie Mcginty,,,,,,,1,7
Total,106,72,2,93,51,22,15,7
,Representative In The General Assembly 190th District - Democrat,,,Governor - Democrat,,,,8
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,8
Vanessa L Brown,6,0,0,55,35,3,2,8
Wanda Logan,,0,0,17,7,3,1,8
Isaac N Patterson V,,,0,1,4,1,1,8
Tom Wolf,,,,8,0,0,0,8
Allyson Y Schwartz,,,,,5,0,0,8
Robert M Mccord,,,,,,2,0,8
Katie Mcginty,,,,,,,0,8
Total,101,28,7,81,51,9,4,8
,Representative In The General Assembly 190th District - Democrat,,,Governor - Democrat,,,,12
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,12
Vanessa L Brown,4,0,0,21,18,9,2,12
Wanda Logan,,1,0,11,3,2,0,12
Isaac N Patterson V,,,0,8,3,1,1,12
Tom Wolf,,,,3,0,0,0,12
Allyson Y Schwartz,,,,,1,0,0,12
Robert M Mccord,,,,,,3,0,12
Katie Mcginty,,,,,,,1,12
Total,54,17,13,43,25,15,4,12
,Governor - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,13
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,13
Tom Wolf,11,0,0,0,29,24,3,13
Allyson Y Schwartz,,5,0,0,20,9,1,13
Robert M Mccord,,,3,0,7,12,3,13
Katie Mcginty,,,,1,2,4,0,13
Vanessa L Brown,,,,,3,0,0,13
Wanda Logan,,,,,,5,0,13
Isaac N Patterson V,,,,,,,0,13
Total,67,35,25,7,61,54,7,13
,Representative In The General Assembly 190th District - Democrat,,,Governor - Democrat,,,,19
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,19
Vanessa L Brown,1,0,0,23,12,5,2,19
Wanda Logan,,0,0,13,6,2,2,19
Isaac N Patterson V,,,0,0,1,1,0,19
Tom Wolf,,,,4,0,0,0,19
Allyson Y Schwartz,,,,,2,0,0,19
Robert M Mccord,,,,,,4,0,19
Katie Mcginty,,,,,,,0,19
Total,43,23,2,40,21,12,4,19
,Governor - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,20
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,20
Tom Wolf,4,0,0,0,30,17,5,20
Allyson Y Schwartz,,2,0,0,9,10,3,20
Robert M Mccord,,,2,0,6,3,0,20
Katie Mcginty,,,,0,1,2,0,20
Vanessa L Brown,,,,,4,0,0,20
Wanda Logan,,,,,,0,0,20
Isaac N Patterson V,,,,,,,0,20
Total,56,24,11,3,50,32,8,20
