col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,All
Brendan F Boyle,684,0,0,0,578,540,451,383,All
Marjorie Margolies,,153,0,0,73,84,126,75,All
Val Arkoosh,,,56,0,65,55,54,45,All
Daylin Leach,,,,55,47,52,64,49,All
James Harrity,,,,,3,423,378,389,All
Marnie Aument Loughrey,,,,,,4,398,366,All
Donna J Derose,,,,,,,2,370,All
Frank T Brzozowski,,,,,,,,2,All
Total,"1,755",348,169,147,767,736,699,554,All
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,1
Brendan F Boyle,22,0,0,0,35,27,25,21,1
Marjorie Margolies,,4,0,0,2,2,2,3,1
Daylin Leach,,,3,0,0,1,1,1,1
Val Arkoosh,,,,2,1,0,0,1,1
James Harrity,,,,,0,23,17,19,1
Marnie Aument Loughrey,,,,,,0,17,18,1
Donna J Derose,,,,,,,0,16,1
Frank T Brzozowski,,,,,,,,0,1
Total,74,9,6,4,38,30,28,26,1
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,James Harrity,Frank T Brzozowski,Donna J Derose,Marnie Aument Loughrey,2
Brendan F Boyle,28,0,0,0,27,25,22,24,2
Marjorie Margolies,,5,0,0,2,1,2,0,2
Val Arkoosh,,,0,0,5,5,4,4,2
Daylin Leach,,,,2,1,1,1,1,2
James Harrity,,,,,0,25,22,23,2
Frank T Brzozowski,,,,,,0,24,22,2
Donna J Derose,,,,,,,0,22,2
Marnie Aument Loughrey,,,,,,,,0,2
Total,69,9,7,3,35,32,29,29,2
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,3
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Donna J Derose,James Harrity,Marnie Aument Loughrey,Frank T Brzozowski,3
Brendan F Boyle,28,0,0,0,39,40,35,30,3
Marjorie Margolies,,4,0,0,6,2,1,3,3
Val Arkoosh,,,2,0,3,4,4,3,3
Daylin Leach,,,,1,1,1,1,1,3
Donna J Derose,,,,,1,28,26,29,3
James Harrity,,,,,,0,27,28,3
Marnie Aument Loughrey,,,,,,,0,26,3
Frank T Brzozowski,,,,,,,,0,3
Total,102,10,7,2,50,47,41,37,3
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,4
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,4
Brendan F Boyle,30,0,0,0,26,25,18,15,4
Marjorie Margolies,,0,0,0,2,4,6,2,4
Daylin Leach,,,2,0,2,2,3,2,4
Val Arkoosh,,,,0,2,0,1,0,4
James Harrity,,,,,0,14,13,15,4
Marnie Aument Loughrey,,,,,,1,15,12,4
Donna J Derose,,,,,,,0,12,4
Frank T Brzozowski,,,,,,,,0,4
Total,83,7,5,3,32,32,28,19,4
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,5
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,5
Brendan F Boyle,34,0,0,0,28,26,17,19,5
Marjorie Margolies,,7,0,0,2,1,2,0,5
Daylin Leach,,,3,0,2,1,2,2,5
Val Arkoosh,,,,1,2,1,1,1,5
Marnie Aument Loughrey,,,,,0,18,15,12,5
James Harrity,,,,,,1,13,13,5
Donna J Derose,,,,,,,0,12,5
Frank T Brzozowski,,,,,,,,0,5
Total,82,10,6,5,34,30,22,22,5
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,6
,Brendan F Boyle,Daylin Leach,Marjorie Margolies,Val Arkoosh,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,6
Brendan F Boyle,27,0,0,0,26,26,21,17,6
Daylin Leach,,4,0,0,3,3,2,3,6
Marjorie Margolies,,,0,0,0,0,2,1,6
Val Arkoosh,,,,1,0,0,0,0,6
James Harrity,,,,,0,19,13,12,6
Marnie Aument Loughrey,,,,,,0,15,12,6
Donna J Derose,,,,,,,0,12,6
Frank T Brzozowski,,,,,,,,0,6
Total,76,8,3,1,29,29,25,21,6
,Representative In Congress 13th District - Democrat,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,7
,Marjorie Margolies,Brendan F Boyle,Val Arkoosh,Daylin Leach,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,7
Marjorie Margolies,21,0,0,0,7,3,8,3,7
