col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,Monica Maria Djerassi,All
Louise Bishop,403,781,506,415,384,371,343,All
Ken Washington,,14,402,327,325,326,296,All
Jacque Whaumbush,,,6,295,295,286,281,All
Kathryn S Huggins,,,,13,325,303,289,All
Lisa Rhodes,,,,,4,310,290,All
Willie Jordan,,,,,,5,281,All
Monica Maria Djerassi,,,,,,,3,All
Total,"1,471",810,524,441,402,389,358,All
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Louise Bishop,Ken Washington,Jacque Whaumbush,Willie Jordan,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,2
Louise Bishop,17,79,48,45,43,38,33,2
Ken Washington,,2,40,36,34,33,31,2
Jacque Whaumbush,,,0,31,31,29,29,2
Willie Jordan,,,,0,34,35,30,2
Kathryn S Huggins,,,,,1,33,30,2
Lisa Rhodes,,,,,,0,31,2
Monica Maria Djerassi,,,,,,,0,2
Total,121,83,49,47,45,40,34,2
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,3
Louise Bishop,21,77,35,34,35,32,32,3
Ken Washington,,2,30,27,24,27,28,3
Jacque Whaumbush,,,1,24,25,26,24,3
Kathryn S Huggins,,,,1,26,28,27,3
Monica Maria Djerassi,,,,,0,28,24,3
Lisa Rhodes,,,,,,1,28,3
Willie Jordan,,,,,,,0,3
Total,121,80,38,37,37,35,33,3
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Louise Bishop,Ken Washington,Jacque Whaumbush,Lisa Rhodes,Kathryn S Huggins,Willie Jordan,Monica Maria Djerassi,4
Louise Bishop,13,30,20,14,13,10,8,4
Ken Washington,,0,14,8,10,9,7,4
Jacque Whaumbush,,,0,9,9,7,7,4
Lisa Rhodes,,,,0,8,8,7,4
Kathryn S Huggins,,,,,0,7,6,4
Willie Jordan,,,,,,1,6,4
Monica Maria Djerassi,,,,,,,0,4
Total,57,32,21,14,13,12,8,4
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Louise Bishop,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,5
Louise Bishop,57,40,27,27,24,23,20,5
Ken Washington,,1,20,23,21,20,17,5
Kathryn S Huggins,,,2,18,20,20,16,5
Jacque Whaumbush,,,,0,18,18,16,5
Willie Jordan,,,,,1,19,16,5
Lisa Rhodes,,,,,,0,16,5
Monica Maria Djerassi,,,,,,,0,5
Total,113,41,29,27,25,23,20,5
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
