col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Governor - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,All
,Tom Corbett,Robert Guzzardi,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,All
Tom Corbett,6,0,28,21,9,7,All
Robert Guzzardi,,0,0,0,0,0,All
Dave Kralle,,,0,17,7,7,All
Agnes Tilley,,,,4,8,7,All
Michael P Meehan,,,,,0,8,All
Margaret L Recupido,,,,,,1,All
Total,39,0,28,25,10,9,All
,Governor - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,3
,Tom Corbett,Robert Guzzardi,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,3
Tom Corbett,2,0,1,2,1,1,3
Robert Guzzardi,,0,0,0,0,0,3
Agnes Tilley,,,1,1,1,1,3
Dave Kralle,,,,0,1,1,3
Margaret L Recupido,,,,,0,1,3
Michael P Meehan,,,,,,0,3
Total,4,0,2,2,1,1,3
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,4
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,4
Dave Kralle,0,2,1,1,4,0,4
Agnes Tilley,,1,1,1,2,0,4
Margaret L Recupido,,,0,1,1,0,4
Michael P Meehan,,,,0,1,0,4
Tom Corbett,,,,,0,0,4
Robert Guzzardi,,,,,,0,4
Total,4,3,1,1,4,0,4
,Governor - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,5
,Tom Corbett,Robert Guzzardi,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,5
Tom Corbett,1,0,2,2,0,0,5
Robert Guzzardi,,0,0,0,0,0,5
Agnes Tilley,,,0,2,0,0,5
Dave Kralle,,,,0,0,0,5
Margaret L Recupido,,,,,0,0,5
Michael P Meehan,,,,,,0,5
Total,3,0,2,2,0,0,5
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,8
,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,8
Agnes Tilley,0,1,1,1,2,0,8
Dave Kralle,,0,1,1,1,0,8
Margaret L Recupido,,,0,1,1,0,8
Michael P Meehan,,,,0,1,0,8
Tom Corbett,,,,,0,0,8
Robert Guzzardi,,,,,,0,8
Total,2,1,1,1,2,0,8
,Governor - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,9
,Tom Corbett,Robert Guzzardi,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,9
Tom Corbett,0,0,1,1,1,0,9
Robert Guzzardi,,0,0,0,0,0,9
Agnes Tilley,,,0,0,1,0,9
Dave Kralle,,,,0,0,0,9
Michael P Meehan,,,,,0,0,9
Margaret L Recupido,,,,,,0,9
Total,2,0,1,1,1,0,9
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,10
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,10
Dave Kralle,0,1,0,0,2,0,10
Agnes Tilley,,0,0,0,1,0,10
Margaret L Recupido,,,0,0,0,0,10
Michael P Meehan,,,,0,0,0,10
Tom Corbett,,,,,0,0,10
Robert Guzzardi,,,,,,0,10
Total,2,1,0,0,2,0,10
,Governor - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,11
,Tom Corbett,Robert Guzzardi,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,11
Tom Corbett,2,0,1,1,0,0,11
Robert Guzzardi,,0,0,0,0,0,11
Agnes Tilley,,,0,1,0,0,11
Dave Kralle,,,,0,0,0,11
Margaret L Recupido,,,,,0,0,11
Michael P Meehan,,,,,,0,11
Total,3,0,1,1,0,0,11
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,13
,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,13
Agnes Tilley,1,1,0,0,1,0,13
Dave Kralle,,0,0,0,1,0,13
Margaret L Recupido,,,0,0,0,0,13
Michael P Meehan,,,,0,0,0,13
Tom Corbett,,,,,0,0,13
Robert Guzzardi,,,,,,0,13
Total,2,1,0,0,1,0,13
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,14
,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,14
Agnes Tilley,0,1,1,1,1,0,14
Dave Kralle,,0,1,1,1,0,14
Margaret L Recupido,,,0,1,1,0,14
Michael P Meehan,,,,0,1,0,14
Tom Corbett,,,,,0,0,14
Robert Guzzardi,,,,,,0,14
Total,1,1,1,1,1,0,14
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,15
,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,15
Agnes Tilley,1,3,2,2,4,0,15
Dave Kralle,,0,2,2,3,0,15
Margaret L Recupido,,,1,2,2,0,15
Michael P Meehan,,,,0,2,0,15
Tom Corbett,,,,,0,0,15
Robert Guzzardi,,,,,,0,15
Total,5,3,3,2,4,0,15
,Governor - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,18
,Tom Corbett,Robert Guzzardi,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,18
Tom Corbett,0,0,2,1,1,0,18
Robert Guzzardi,,0,0,0,0,0,18
Dave Kralle,,,0,1,0,0,18
Agnes Tilley,,,,0,0,0,18
Michael P Meehan,,,,,0,0,18
Margaret L Recupido,,,,,,0,18
Total,3,0,2,1,1,0,18
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,19
,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,19
Agnes Tilley,0,1,0,0,1,0,19
Dave Kralle,,0,0,0,1,0,19
Margaret L Recupido,,,0,0,0,0,19
Michael P Meehan,,,,0,0,0,19
Tom Corbett,,,,,0,0,19
Robert Guzzardi,,,,,,0,19
Total,1,1,0,0,1,0,19
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,25
,Margaret L Recupido,Michael P Meehan,Agnes Tilley,Dave Kralle,Tom Corbett,Robert Guzzardi,25
Margaret L Recupido,0,1,0,0,0,0,25
Michael P Meehan,,0,0,0,0,0,25
Agnes Tilley,,,0,0,0,0,25
Dave Kralle,,,,0,0,0,25
Tom Corbett,,,,,1,0,25
Robert Guzzardi,,,,,,0,25
Total,1,1,0,0,1,0,25
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,26
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,26
Dave Kralle,0,2,1,1,4,0,26
Agnes Tilley,,0,1,1,2,0,26
Margaret L Recupido,,,0,1,1,0,26
Michael P Meehan,,,,0,1,0,26
Tom Corbett,,,,,0,0,26
Robert Guzzardi,,,,,,0,26
Total,4,2,1,1,4,0,26
,Member Of - Republican State Committee 13th Congressional District,,,,Governor - Republican,,27
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Tom Corbett,Robert Guzzardi,27
Dave Kralle,0,0,0,0,1,0,27
Agnes Tilley,,0,0,0,0,0,27
Margaret L Recupido,,,0,0,0,0,27
Michael P Meehan,,,,0,0,0,27
Tom Corbett,,,,,0,0,27
Robert Guzzardi,,,,,,0,27
Total,1,0,0,0,1,0,27
,Governor - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,28
,Tom Corbett,Robert Guzzardi,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,28
Tom Corbett,0,0,2,1,0,0,28
Robert Guzzardi,,0,0,0,0,0,28
Dave Kralle,,,0,0,0,0,28
Agnes Tilley,,,,0,0,0,28
Margaret L Recupido,,,,,0,0,28
Michael P Meehan,,,,,,0,28
Total,3,0,2,1,0,0,28
