col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Christine M Tartaglione,Danny Savage,Tomas Sanchez,All
Brendan F Boyle,3,0,0,0,41,30,10,All
Marjorie Margolies,,0,0,0,10,5,0,All
Val Arkoosh,,,1,0,7,2,2,All
Daylin Leach,,,,0,2,0,0,All
Christine M Tartaglione,,,,,4,0,0,All
Danny Savage,,,,,,3,0,All
Tomas Sanchez,,,,,,,3,All
Total,84,15,12,2,64,40,15,All
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,1
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Christine M Tartaglione,Danny Savage,Tomas Sanchez,1
Brendan F Boyle,2,0,0,0,21,11,6,1
Marjorie Margolies,,0,0,0,5,0,0,1
Val Arkoosh,,,1,0,3,0,1,1
Daylin Leach,,,,0,0,0,0,1
Christine M Tartaglione,,,,,1,0,0,1
Danny Savage,,,,,,2,0,1
Tomas Sanchez,,,,,,,3,1
Total,40,5,5,0,30,13,10,1
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,2
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Christine M Tartaglione,Danny Savage,Tomas Sanchez,2
Brendan F Boyle,1,0,0,0,20,19,4,2
Marjorie Margolies,,0,0,0,5,5,0,2
Val Arkoosh,,,0,0,4,2,1,2
Daylin Leach,,,,0,2,0,0,2
Christine M Tartaglione,,,,,3,0,0,2
Danny Savage,,,,,,1,0,2
Tomas Sanchez,,,,,,,0,2
Total,44,10,7,2,34,27,5,2
