col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,All
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,All
Mike Stack,294,0,0,0,0,640,587,436,357,All
Mark Smith,,13,0,0,0,51,51,27,18,All
Mark Critz,,,12,0,0,36,31,10,5,All
Brandon P Neuman,,,,11,0,24,25,30,20,All
Brad Koplinski,,,,,5,16,19,19,22,All
James Harrity,,,,,,17,352,321,304,All
Marnie Aument Loughrey,,,,,,,12,336,282,All
Donna J Derose,,,,,,,,8,300,All
Frank T Brzozowski,,,,,,,,,6,All
Total,"1,399",109,71,61,56,789,733,538,433,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Mike Stack,Mark Critz,Brandon P Neuman,Brad Koplinski,Mark Smith,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,1
Mike Stack,3,0,0,0,0,28,16,19,13,1
Mark Critz,,1,0,0,0,3,5,0,0,1
Brandon P Neuman,,,1,0,0,1,0,0,0,1
Brad Koplinski,,,,0,0,0,0,0,1,1
Mark Smith,,,,,0,1,1,1,1,1
James Harrity,,,,,,0,16,14,13,1
Marnie Aument Loughrey,,,,,,,1,14,13,1
Donna J Derose,,,,,,,,2,12,1
Frank T Brzozowski,,,,,,,,,0,1
Total,39,6,2,1,1,33,23,22,15,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Mike Stack,Brandon P Neuman,Brad Koplinski,Mark Smith,Mark Critz,Marnie Aument Loughrey,James Harrity,Frank T Brzozowski,Donna J Derose,2
Mike Stack,6,0,0,0,0,22,21,12,11,2
Brandon P Neuman,,1,0,0,0,1,2,0,1,2
Brad Koplinski,,,0,0,0,0,0,2,0,2
Mark Smith,,,,1,0,1,1,1,1,2
Mark Critz,,,,,0,1,0,0,0,2
Marnie Aument Loughrey,,,,,,0,11,7,10,2
James Harrity,,,,,,,0,7,10,2
Frank T Brzozowski,,,,,,,,0,7,2
Donna J Derose,,,,,,,,,0,2
Total,46,4,2,2,1,25,24,15,13,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,3
,Mike Stack,Brandon P Neuman,Brad Koplinski,Mark Smith,Mark Critz,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,3
Mike Stack,9,0,0,0,0,14,13,9,8,3
Brandon P Neuman,,2,0,0,0,2,0,1,1,3
Brad Koplinski,,,0,0,0,3,1,1,1,3
Mark Smith,,,,1,0,2,2,1,1,3
Mark Critz,,,,,0,0,0,0,0,3
Marnie Aument Loughrey,,,,,,0,9,8,7,3
James Harrity,,,,,,,0,10,7,3
Donna J Derose,,,,,,,,0,7,3
Frank T Brzozowski,,,,,,,,,1,3
Total,34,5,3,3,0,21,16,12,12,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,4
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,4
Mike Stack,10,0,0,0,0,32,26,18,13,4
Mark Critz,,2,0,0,0,5,4,1,2,4
Mark Smith,,,1,0,0,3,0,3,2,4
Brandon P Neuman,,,,1,0,1,2,0,1,4
Brad Koplinski,,,,,0,0,0,0,1,4
James Harrity,,,,,,2,15,14,14,4
Marnie Aument Loughrey,,,,,,,0,13,12,4
Donna J Derose,,,,,,,,0,13,4
Frank T Brzozowski,,,,,,,,,0,4
Total,62,8,7,4,1,43,32,22,19,4
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 2nd Senatorial District,,,,5
