col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,All
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,All
Mike Stack,436,0,0,0,0,"3,058","2,415",All
Mark Smith,,35,0,0,0,197,233,All
Brandon P Neuman,,,74,0,0,135,167,All
Mark Critz,,,,34,0,149,174,All
Brad Koplinski,,,,,33,92,65,All
Stephen Kinsey,,,,,,522,0,All
Lamont Thomas,,,,,,,436,All
Total,"5,909",465,376,357,190,"4,153","3,490",All
