col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,All
,Mike Tomlinson,Megan Rath,All
Mike Tomlinson,50,340,All
Megan Rath,,22,All
Total,390,362,All
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,1
,Mike Tomlinson,Megan Rath,1
Mike Tomlinson,5,29,1
Megan Rath,,2,1
Total,34,31,1
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,2
,Mike Tomlinson,Megan Rath,2
Mike Tomlinson,5,20,2
Megan Rath,,1,2
Total,25,21,2
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,3
,Megan Rath,Mike Tomlinson,3
Megan Rath,1,3,3
Mike Tomlinson,,0,3
Total,4,3,3
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,4
,Megan Rath,Mike Tomlinson,4
Megan Rath,2,24,4
Mike Tomlinson,,1,4
Total,26,25,4
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,5
,Mike Tomlinson,Megan Rath,5
Mike Tomlinson,3,10,5
Megan Rath,,0,5
Total,13,10,5
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,6
,Megan Rath,Mike Tomlinson,6
Megan Rath,0,6,6
Mike Tomlinson,,0,6
Total,6,6,6
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,7
,Megan Rath,Mike Tomlinson,7
Megan Rath,4,39,7
Mike Tomlinson,,3,7
Total,43,42,7
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,8
,Megan Rath,Mike Tomlinson,8
Megan Rath,0,6,8
Mike Tomlinson,,0,8
Total,6,6,8
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,9
,Mike Tomlinson,Megan Rath,9
Mike Tomlinson,4,13,9
Megan Rath,,0,9
Total,17,13,9
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,10
,Mike Tomlinson,Megan Rath,10
Mike Tomlinson,4,36,10
Megan Rath,,1,10
Total,40,37,10
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,11
,Mike Tomlinson,Megan Rath,11
Mike Tomlinson,3,6,11
Megan Rath,,0,11
Total,9,6,11
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,12
,Megan Rath,Mike Tomlinson,12
Megan Rath,0,3,12
Mike Tomlinson,,0,12
Total,3,3,12
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,13
,Mike Tomlinson,Megan Rath,13
Mike Tomlinson,1,5,13
Megan Rath,,0,13
Total,6,5,13
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,14
,Mike Tomlinson,Megan Rath,14
Mike Tomlinson,1,6,14
Megan Rath,,0,14
Total,7,6,14
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,15
,Megan Rath,Mike Tomlinson,15
Megan Rath,1,2,15
Mike Tomlinson,,0,15
Total,3,2,15
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,16
,Megan Rath,Mike Tomlinson,16
Megan Rath,0,10,16
Mike Tomlinson,,0,16
Total,10,10,16
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,17
,Mike Tomlinson,Megan Rath,17
Mike Tomlinson,2,14,17
Megan Rath,,1,17
Total,16,15,17
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,18
,Megan Rath,Mike Tomlinson,18
Megan Rath,0,7,18
Mike Tomlinson,,0,18
Total,7,7,18
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,19
,Mike Tomlinson,Megan Rath,19
Mike Tomlinson,2,16,19
Megan Rath,,0,19
Total,18,16,19
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,20
,Mike Tomlinson,Megan Rath,20
Mike Tomlinson,5,36,20
Megan Rath,,2,20
Total,41,38,20
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,21
,Mike Tomlinson,Megan Rath,21
Mike Tomlinson,2,6,21
Megan Rath,,0,21
Total,8,6,21
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,22
,Mike Tomlinson,Megan Rath,22
Mike Tomlinson,7,23,22
Megan Rath,,1,22
Total,30,24,22
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,23
,Megan Rath,Mike Tomlinson,23
Megan Rath,6,20,23
Mike Tomlinson,,2,23
Total,26,22,23
