col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,All
,Sherrie Cohen,Jalila D Parker,Cindy Bass,Nedia S Ralston,Janet Thompson,Bill Durham,Ron Couser,M Karen Bojar,Leanna Washington,Art Haywood,Brian D Gralnick,All
Sherrie Cohen,54,"1,159","1,096",413,417,401,416,315,"1,100",439,242,All
Jalila D Parker,,35,"1,036",457,434,374,428,310,"1,020",345,274,All
Cindy Bass,,,79,391,484,443,469,323,982,380,167,All
Nedia S Ralston,,,,12,230,186,259,219,308,184,143,All
Janet Thompson,,,,,3,325,295,185,339,153,75,All
Bill Durham,,,,,,12,318,159,280,187,65,All
Ron Couser,,,,,,,2,223,288,158,86,All
M Karen Bojar,,,,,,,,3,215,105,68,All
Leanna Washington,,,,,,,,,160,0,0,All
Art Haywood,,,,,,,,,,94,0,All
Brian D Gralnick,,,,,,,,,,,31,All
Total,"1,897","1,727","1,677",660,584,561,556,403,"1,780",808,450,All
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,1
,Cindy Bass,Sherrie Cohen,Jalila D Parker,Janet Thompson,Nedia S Ralston,Bill Durham,M Karen Bojar,Ron Couser,Leanna Washington,Art Haywood,Brian D Gralnick,1
Cindy Bass,4,51,50,28,19,21,19,20,41,23,7,1
Sherrie Cohen,,1,55,21,20,18,18,16,45,21,7,1
Jalila D Parker,,,3,21,20,11,19,17,43,17,12,1
Janet Thompson,,,,0,12,10,11,12,17,10,3,1
Nedia S Ralston,,,,,0,9,12,11,15,5,6,1
Bill Durham,,,,,,0,8,11,11,8,3,1
M Karen Bojar,,,,,,,0,13,7,8,5,1
Ron Couser,,,,,,,,0,11,5,4,1
Leanna Washington,,,,,,,,,6,0,0,1
Art Haywood,,,,,,,,,,4,0,1
Brian D Gralnick,,,,,,,,,,,0,1
Total,79,78,76,31,28,24,21,21,66,38,15,1
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,2
,Sherrie Cohen,Cindy Bass,Jalila D Parker,Bill Durham,Nedia S Ralston,Ron Couser,Janet Thompson,M Karen Bojar,Leanna Washington,Art Haywood,Brian D Gralnick,2
Sherrie Cohen,0,46,43,22,18,16,11,16,39,22,6,2
Cindy Bass,,4,34,23,16,17,13,17,32,18,4,2
Jalila D Parker,,,0,17,15,15,12,13,42,15,5,2
Bill Durham,,,,0,10,12,11,8,15,10,1,2
Nedia S Ralston,,,,,1,12,8,12,9,12,4,2
Ron Couser,,,,,,0,7,11,9,5,4,2
Janet Thompson,,,,,,,0,8,11,7,0,2
M Karen Bojar,,,,,,,,0,11,2,4,2
Leanna Washington,,,,,,,,,7,0,0,2
Art Haywood,,,,,,,,,,5,0,2
Brian D Gralnick,,,,,,,,,,,1,2
Total,71,63,62,28,26,19,18,18,64,41,9,2
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,3
,Cindy Bass,Jalila D Parker,Sherrie Cohen,Bill Durham,Ron Couser,Janet Thompson,M Karen Bojar,Nedia S Ralston,Leanna Washington,Art Haywood,Brian D Gralnick,3
Cindy Bass,2,52,50,24,22,20,12,8,50,23,5,3
Jalila D Parker,,1,55,19,19,18,10,9,49,16,9,3
Sherrie Cohen,,,2,19,16,14,12,6,49,15,5,3
Bill Durham,,,,0,18,17,9,7,12,10,4,3
Ron Couser,,,,,0,14,10,7,11,10,2,3
Janet Thompson,,,,,,0,7,5,10,7,4,3
M Karen Bojar,,,,,,,0,5,7,8,1,3
Nedia S Ralston,,,,,,,,1,4,6,3,3
Leanna Washington,,,,,,,,,3,0,0,3
Art Haywood,,,,,,,,,,5,0,3
Brian D Gralnick,,,,,,,,,,,0,3
Total,84,79,74,27,24,21,16,14,74,38,10,3
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,4
,Sherrie Cohen,Jalila D Parker,Cindy Bass,Nedia S Ralston,Bill Durham,Janet Thompson,Ron Couser,M Karen Bojar,Leanna Washington,Art Haywood,Brian D Gralnick,4
Sherrie Cohen,5,39,31,17,10,9,11,11,26,16,19,4
Jalila D Parker,,6,34,22,14,12,13,12,28,15,15,4
Cindy Bass,,,5,11,14,13,13,10,29,14,7,4
Nedia S Ralston,,,,4,8,6,8,7,8,10,11,4
Bill Durham,,,,,0,11,10,6,9,6,4,4
Janet Thompson,,,,,,2,8,6,7,6,3,4
Ron Couser,,,,,,,0,9,8,4,5,4
M Karen Bojar,,,,,,,,0,6,5,3,4
Leanna Washington,,,,,,,,,16,0,0,4
Art Haywood,,,,,,,,,,12,0,4
Brian D Gralnick,,,,,,,,,,,1,4
Total,70,67,58,33,19,18,18,14,58,43,28,4
,Senator In The General Assembly 4th District - Democrat,,,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,5
,Leanna Washington,Art Haywood,Brian D Gralnick,Sherrie Cohen,Jalila D Parker,Cindy Bass,Janet Thompson,Nedia S Ralston,Bill Durham,Ron Couser,M Karen Bojar,5
Leanna Washington,7,0,0,41,38,41,10,7,8,9,4,5
Art Haywood,,0,0,17,15,8,4,3,4,1,1,5
Brian D Gralnick,,,2,9,9,4,2,3,0,1,1,5
Sherrie Cohen,,,,2,39,33,14,11,9,7,6,5
Jalila D Parker,,,,,4,34,10,11,8,7,4,5
Cindy Bass,,,,,,0,16,8,10,10,5,5
Janet Thompson,,,,,,,0,5,8,7,3,5
Nedia S Ralston,,,,,,,,0,4,5,2,5
Bill Durham,,,,,,,,,0,7,4,5
Ron Couser,,,,,,,,,,0,1,5
M Karen Bojar,,,,,,,,,,,1,5
Total,69,26,15,69,66,53,16,13,12,11,7,5
,Senator In The General Assembly 4th District - Democrat,,,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,6
,Leanna Washington,Art Haywood,Brian D Gralnick,Sherrie Cohen,Cindy Bass,Jalila D Parker,Nedia S Ralston,Ron Couser,Janet Thompson,M Karen Bojar,Bill Durham,6
Leanna Washington,13,0,0,25,23,21,7,10,12,6,9,6
Art Haywood,,6,0,12,11,11,11,6,7,10,8,6
Brian D Gralnick,,,1,6,6,7,3,3,2,2,2,6
Sherrie Cohen,,,,0,22,23,11,12,13,10,14,6
