col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,All
,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Darrell L Clarke,8,"1,241","1,142","1,097",946,868,846,836,616,832,657,528,101,All
Matthew D Myers,,2,"1,128","1,105",966,959,870,882,679,674,479,437,89,All
Marylouise Isaacson,,,0,"1,014","1,172",937,"1,025",949,739,606,590,350,108,All
Micah Mahjoubian,,,,0,829,840,784,755,596,580,419,403,85,All
Michelle L Rumbaugh,,,,,0,802,915,821,662,485,452,277,86,All
Domenick demuro,,,,,,0,771,796,586,417,340,285,83,All
Nekisha Fulton,,,,,,,0,779,582,393,382,249,79,All
Albert C Littlepage,,,,,,,,0,611,400,333,244,69,All
Thomas J Rumbaugh,,,,,,,,,1,314,268,185,50,All
Tom Wolf,,,,,,,,,,494,0,0,0,All
Allyson Y Schwartz,,,,,,,,,,,453,0,0,All
Robert M Mccord,,,,,,,,,,,,260,0,All
Katie Mcginty,,,,,,,,,,,,,55,All
Total,"2,131","1,688","1,661","1,495","1,306","1,130","1,109","1,052",822,"1,725","1,435",989,217,All
,Governor - Democrat,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Marylouise Isaacson,Darrell L Clarke,Michelle L Rumbaugh,Nekisha Fulton,Matthew D Myers,Micah Mahjoubian,Albert C Littlepage,Thomas J Rumbaugh,Domenick demuro,1
Tom Wolf,29,0,0,0,22,24,20,17,17,17,18,14,15,1
Allyson Y Schwartz,,12,0,0,21,19,20,17,17,16,17,16,12,1
Robert M Mccord,,,14,0,9,6,7,10,8,6,3,5,4,1
Katie Mcginty,,,,3,4,4,4,3,4,3,3,2,2,1
Marylouise Isaacson,,,,,0,38,49,44,42,38,39,32,30,1
Darrell L Clarke,,,,,,0,37,34,35,32,35,26,25,1
Michelle L Rumbaugh,,,,,,,0,43,41,35,38,31,29,1
Nekisha Fulton,,,,,,,,0,37,35,34,27,27,1
Matthew D Myers,,,,,,,,,0,31,35,27,28,1
Micah Mahjoubian,,,,,,,,,,0,32,24,24,1
Albert C Littlepage,,,,,,,,,,,0,28,29,1
Thomas J Rumbaugh,,,,,,,,,,,,0,21,1
Domenick demuro,,,,,,,,,,,,,0,1
Total,61,38,29,8,56,53,51,47,46,42,41,37,33,1
,Governor - Democrat,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Darrell L Clarke,Marylouise Isaacson,Matthew D Myers,Michelle L Rumbaugh,Micah Mahjoubian,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,2
Tom Wolf,18,0,0,0,23,23,26,21,23,14,13,13,13,2
Allyson Y Schwartz,,23,0,0,11,14,8,12,6,7,6,3,6,2
Robert M Mccord,,,12,0,15,10,9,8,7,4,6,6,4,2
Katie Mcginty,,,,4,7,6,5,5,7,5,4,4,2,2
Darrell L Clarke,,,,,0,31,29,27,24,20,20,20,15,2
Marylouise Isaacson,,,,,,0,35,44,31,30,29,26,25,2
Matthew D Myers,,,,,,,0,31,29,24,24,24,20,2
Michelle L Rumbaugh,,,,,,,,0,27,28,25,24,23,2
Micah Mahjoubian,,,,,,,,,0,21,22,21,18,2
Nekisha Fulton,,,,,,,,,,0,23,22,21,2
Domenick demuro,,,,,,,,,,,0,23,19,2
Albert C Littlepage,,,,,,,,,,,,0,18,2
Thomas J Rumbaugh,,,,,,,,,,,,,1,2
Total,61,44,32,13,56,53,48,46,43,30,29,26,26,2
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,3
,Darrell L Clarke,Marylouise Isaacson,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Albert C Littlepage,Domenick demuro,Nekisha Fulton,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,3
Darrell L Clarke,0,54,49,50,45,40,35,36,34,27,20,23,2,3
Marylouise Isaacson,,0,52,51,53,48,40,41,40,26,22,20,3,3
Micah Mahjoubian,,,0,51,45,42,40,37,37,26,17,19,3,3
Matthew D Myers,,,,0,45,43,40,38,40,25,17,19,1,3
Michelle L Rumbaugh,,,,,0,42,37,39,36,21,18,16,3,3
Albert C Littlepage,,,,,,0,36,35,35,18,14,17,2,3
Domenick demuro,,,,,,,0,31,32,21,11,11,2,3
Nekisha Fulton,,,,,,,,0,30,14,17,13,1,3
Thomas J Rumbaugh,,,,,,,,,0,20,12,12,1,3
Tom Wolf,,,,,,,,,,16,0,0,0,3
Allyson Y Schwartz,,,,,,,,,,,19,0,0,3
Robert M Mccord,,,,,,,,,,,,11,0,3
Katie Mcginty,,,,,,,,,,,,,1,3
Total,72,71,65,62,58,51,45,45,45,58,47,38,4,3
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,4
,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Michelle L Rumbaugh,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Darrell L Clarke,0,37,38,32,33,32,32,29,26,21,21,11,1,4
Matthew D Myers,,0,40,37,37,35,35,32,31,17,19,14,0,4
Marylouise Isaacson,,,0,35,40,40,37,36,33,16,20,11,2,4
Micah Mahjoubian,,,,0,33,29,30,25,25,17,18,12,1,4
Domenick demuro,,,,,0,36,38,32,33,11,20,12,0,4
Nekisha Fulton,,,,,,0,34,31,30,12,20,10,0,4
Albert C Littlepage,,,,,,,0,30,30,11,18,12,0,4
Michelle L Rumbaugh,,,,,,,,0,27,15,16,10,0,4
Thomas J Rumbaugh,,,,,,,,,0,9,16,11,0,4
Tom Wolf,,,,,,,,,,14,0,0,0,4
Allyson Y Schwartz,,,,,,,,,,,15,0,0,4
Robert M Mccord,,,,,,,,,,,,15,0,4
Katie Mcginty,,,,,,,,,,,,,2,4
Total,54,50,49,48,43,42,41,41,36,46,41,36,4,4
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,5
,Marylouise Isaacson,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Albert C Littlepage,Nekisha Fulton,Domenick demuro,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,5
Marylouise Isaacson,0,30,33,30,26,23,22,20,17,14,16,7,6,5
Darrell L Clarke,,0,29,26,20,21,18,16,15,14,13,10,5,5
Micah Mahjoubian,,,0,27,22,22,20,20,16,14,11,6,6,5
Matthew D Myers,,,,0,20,21,16,19,16,14,13,4,4,5
Michelle L Rumbaugh,,,,,0,18,17,17,15,13,8,0,6,5
Albert C Littlepage,,,,,,0,16,17,15,9,8,2,5,5
Nekisha Fulton,,,,,,,0,14,11,7,7,2,6,5
Domenick demuro,,,,,,,,0,14,10,6,1,3,5
Thomas J Rumbaugh,,,,,,,,,0,8,7,1,2,5
Tom Wolf,,,,,,,,,,12,0,0,0,5
Allyson Y Schwartz,,,,,,,,,,,7,0,0,5
Robert M Mccord,,,,,,,,,,,,2,0,5
Katie Mcginty,,,,,,,,,,,,,0,5
Total,43,42,37,35,27,24,22,20,18,33,24,15,6,5
,Governor - Democrat,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,6
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Darrell L Clarke,Marylouise Isaacson,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Domenick demuro,Thomas J Rumbaugh,Albert C Littlepage,Nekisha Fulton,6
Tom Wolf,7,0,0,0,11,8,9,7,6,7,5,6,4,6
Allyson Y Schwartz,,3,0,0,5,5,1,2,3,0,1,0,0,6
Robert M Mccord,,,3,0,3,2,5,2,1,1,1,0,1,6
Katie Mcginty,,,,0,2,1,1,1,1,1,0,0,0,6
Darrell L Clarke,,,,,0,8,8,8,6,5,3,4,2,6
Marylouise Isaacson,,,,,,0,8,7,10,9,7,6,5,6
Micah Mahjoubian,,,,,,,0,9,7,8,5,5,4,6
Matthew D Myers,,,,,,,,0,6,6,4,3,2,6
Michelle L Rumbaugh,,,,,,,,,0,8,7,5,4,6
Domenick demuro,,,,,,,,,,0,6,6,5,6
Thomas J Rumbaugh,,,,,,,,,,,0,4,3,6
Albert C Littlepage,,,,,,,,,,,,0,4,6
Nekisha Fulton,,,,,,,,,,,,,0,6
Total,24,12,12,2,21,16,16,12,11,9,7,6,5,6
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Governor - Democrat,,,,7
,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Domenick demuro,Thomas J Rumbaugh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
Darrell L Clarke,2,51,55,47,38,40,34,34,23,46,25,19,3,7
Matthew D Myers,,0,53,42,35,39,36,39,25,33,19,17,5,7
Micah Mahjoubian,,,0,47,37,40,37,38,26,33,20,18,2,7
Marylouise Isaacson,,,,0,41,42,37,39,25,26,21,12,3,7
Michelle L Rumbaugh,,,,,0,36,29,28,18,17,22,9,2,7
Nekisha Fulton,,,,,,0,35,32,23,20,17,9,2,7
Albert C Littlepage,,,,,,,0,33,23,20,15,6,2,7
Domenick demuro,,,,,,,,0,20,16,13,10,4,7
Thomas J Rumbaugh,,,,,,,,,0,11,10,7,1,7
Tom Wolf,,,,,,,,,,23,0,0,0,7
Allyson Y Schwartz,,,,,,,,,,,20,0,0,7
Robert M Mccord,,,,,,,,,,,,8,0,7
Katie Mcginty,,,,,,,,,,,,,4,7
Total,95,74,73,62,50,48,43,43,29,84,57,38,11,7
,Governor - Democrat,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,8
,Allyson Y Schwartz,Robert M Mccord,Tom Wolf,Katie Mcginty,Darrell L Clarke,Marylouise Isaacson,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Albert C Littlepage,Nekisha Fulton,Domenick demuro,Thomas J Rumbaugh,8
Allyson Y Schwartz,19,0,0,0,29,32,23,23,22,16,19,15,12,8
Robert M Mccord,,14,0,0,19,15,14,13,10,10,8,8,7,8
Tom Wolf,,,9,0,9,12,10,8,6,8,4,6,5,8
Katie Mcginty,,,,1,5,3,5,4,3,1,2,3,2,8
Darrell L Clarke,,,,,0,41,36,33,29,27,26,23,18,8
Marylouise Isaacson,,,,,,0,41,39,39,33,33,31,26,8
Micah Mahjoubian,,,,,,,0,38,29,28,27,28,22,8
Matthew D Myers,,,,,,,,0,32,31,29,31,24,8
Michelle L Rumbaugh,,,,,,,,,0,25,28,24,22,8
Albert C Littlepage,,,,,,,,,,0,24,26,21,8
