col_1,col_2,col_3,col_4,col_5,division
,Governor - Republican,,Representative In Congress 13th District - Republican,,1
,Tom Corbett,Robert Guzzardi,Carson Dee Adcock,Bev Plosa Bowser,1
Tom Corbett,3,0,11,10,1
Robert Guzzardi,,0,0,0,1
Carson Dee Adcock,,,5,0,1
Bev Plosa Bowser,,,,4,1
Total,24,0,16,14,1
,Governor - Republican,,Representative In Congress 13th District - Republican,,2
,Tom Corbett,Robert Guzzardi,Bev Plosa Bowser,Carson Dee Adcock,2
Tom Corbett,4,0,9,10,2
Robert Guzzardi,,0,0,0,2
Bev Plosa Bowser,,,3,0,2
Carson Dee Adcock,,,,0,2
Total,23,0,12,10,2
,Governor - Republican,,Representative In Congress 13th District - Republican,,3
,Tom Corbett,Robert Guzzardi,Carson Dee Adcock,Bev Plosa Bowser,3
Tom Corbett,1,0,17,6,3
Robert Guzzardi,,0,0,0,3
Carson Dee Adcock,,,0,0,3
Bev Plosa Bowser,,,,1,3
Total,24,0,17,7,3
,Governor - Republican,,Representative In Congress 13th District - Republican,,4
,Tom Corbett,Robert Guzzardi,Bev Plosa Bowser,Carson Dee Adcock,4
Tom Corbett,0,0,9,6,4
Robert Guzzardi,,0,0,0,4
Bev Plosa Bowser,,,4,0,4
Carson Dee Adcock,,,,1,4
Total,15,0,13,7,4
,Governor - Republican,,Representative In Congress 13th District - Republican,,5
,Tom Corbett,Robert Guzzardi,Bev Plosa Bowser,Carson Dee Adcock,5
Tom Corbett,2,0,3,2,5
Robert Guzzardi,,0,0,0,5
Bev Plosa Bowser,,,1,0,5
Carson Dee Adcock,,,,2,5
Total,7,0,4,4,5
,Representative In Congress 13th District - Republican,,Governor - Republican,,6
,Bev Plosa Bowser,Carson Dee Adcock,Tom Corbett,Robert Guzzardi,6
Bev Plosa Bowser,3,0,3,0,6
Carson Dee Adcock,,0,1,0,6
Tom Corbett,,,1,0,6
Robert Guzzardi,,,,0,6
Total,6,1,5,0,6
,Governor - Republican,,Representative In Congress 13th District - Republican,,7
,Tom Corbett,Robert Guzzardi,Bev Plosa Bowser,Carson Dee Adcock,7
Tom Corbett,1,0,2,0,7
Robert Guzzardi,,0,0,0,7
Bev Plosa Bowser,,,0,0,7
Carson Dee Adcock,,,,1,7
Total,3,0,2,1,7
,Governor - Republican,,Representative In Congress 13th District - Republican,,8
,Tom Corbett,Robert Guzzardi,Bev Plosa Bowser,Carson Dee Adcock,8
Tom Corbett,1,0,5,3,8
Robert Guzzardi,,0,0,0,8
Bev Plosa Bowser,,,1,0,8
Carson Dee Adcock,,,,3,8
Total,9,0,6,6,8
,Governor - Republican,,Representative In Congress 13th District - Republican,,9
,Tom Corbett,Robert Guzzardi,Carson Dee Adcock,Bev Plosa Bowser,9
Tom Corbett,2,0,7,2,9
Robert Guzzardi,,0,0,0,9
Carson Dee Adcock,,,2,0,9
Bev Plosa Bowser,,,,0,9
Total,11,0,9,2,9
,Governor - Republican,,Representative In Congress 13th District - Republican,,10
,Tom Corbett,Robert Guzzardi,Bev Plosa Bowser,Carson Dee Adcock,10
Tom Corbett,0,0,8,4,10
Robert Guzzardi,,0,0,0,10
Bev Plosa Bowser,,,0,0,10
Carson Dee Adcock,,,,2,10
Total,12,0,8,6,10
,Governor - Republican,,Representative In Congress 13th District - Republican,,11
,Tom Corbett,Robert Guzzardi,Carson Dee Adcock,Bev Plosa Bowser,11
Tom Corbett,4,0,11,5,11
Robert Guzzardi,,0,0,0,11
Carson Dee Adcock,,,1,0,11
Bev Plosa Bowser,,,,2,11
Total,20,0,12,7,11
,Governor - Republican,,Representative In Congress 13th District - Republican,,12
,Tom Corbett,Robert Guzzardi,Carson Dee Adcock,Bev Plosa Bowser,12
Tom Corbett,2,0,16,14,12
Robert Guzzardi,,0,0,0,12
Carson Dee Adcock,,,3,0,12
Bev Plosa Bowser,,,,0,12
Total,32,0,19,14,12
,Governor - Republican,,Representative In Congress 13th District - Republican,,13
,Tom Corbett,Robert Guzzardi,Carson Dee Adcock,Bev Plosa Bowser,13
Tom Corbett,2,0,22,7,13
Robert Guzzardi,,0,0,0,13
Carson Dee Adcock,,,5,0,13
Bev Plosa Bowser,,,,0,13
Total,31,0,27,7,13
