col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 197th District - Democrat,,,,All
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,All
Mike Stack,46,0,0,0,0,374,211,177,91,All
Mark Smith,,6,0,0,0,34,13,34,8,All
Mark Critz,,,4,0,0,31,13,34,9,All
Brandon P Neuman,,,,0,0,18,32,8,8,All
Brad Koplinski,,,,,2,10,20,5,6,All
Leslie Acosta,,,,,,267,0,0,0,All
Danilo R Burgos,,,,,,,209,0,0,All
Ben Ramos,,,,,,,,123,0,All
Jose P Miranda,,,,,,,,,47,All
Total,899,95,91,66,43,734,498,381,169,All
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 197th District - Democrat,,,,1
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Ben Ramos,Jose P Miranda,Leslie Acosta,Danilo R Burgos,1
Mike Stack,3,0,0,0,0,18,11,10,7,1
Mark Smith,,1,0,0,0,2,1,0,0,1
Brad Koplinski,,,0,0,0,0,0,1,1,1
Brandon P Neuman,,,,0,0,1,0,0,1,1
Mark Critz,,,,,0,0,1,0,1,1
Ben Ramos,,,,,,6,0,0,0,1
Jose P Miranda,,,,,,,5,0,0,1
Leslie Acosta,,,,,,,,1,0,1
Danilo R Burgos,,,,,,,,,1,1
Total,49,4,2,2,2,27,18,12,11,1
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 197th District - Democrat,,,,2
,Mike Stack,Mark Critz,Brad Koplinski,Brandon P Neuman,Mark Smith,Danilo R Burgos,Leslie Acosta,Ben Ramos,Jose P Miranda,2
Mike Stack,3,0,0,0,0,22,22,16,1,2
Mark Critz,,1,0,0,0,2,0,2,0,2
Brad Koplinski,,,0,0,0,2,0,1,1,2
Brandon P Neuman,,,,0,0,2,1,1,0,2
Mark Smith,,,,,1,1,1,1,0,2
Danilo R Burgos,,,,,,15,0,0,0,2
Leslie Acosta,,,,,,,9,0,0,2
Ben Ramos,,,,,,,,6,0,2
Jose P Miranda,,,,,,,,,0,2
Total,64,5,4,4,4,44,33,27,2,2
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 197th District - Democrat,,,,3
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,3
Mike Stack,2,0,0,0,0,16,12,8,1,3
Mark Critz,,0,0,0,0,0,3,1,1,3
