col_1,col_2,col_3,division
,Representative In The General Assembly 177th District - Republican,Lieutenant Governor - Republican,All
,John J Taylor,Jim Cawley,All
John J Taylor,23,58,All
Jim Cawley,,3,All
Total,81,61,All
,Representative In The General Assembly 177th District - Republican,Lieutenant Governor - Republican,6
,John J Taylor,Jim Cawley,6
John J Taylor,3,7,6
Jim Cawley,,1,6
Total,10,8,6
,Representative In The General Assembly 177th District - Republican,Lieutenant Governor - Republican,15
,John J Taylor,Jim Cawley,15
John J Taylor,5,13,15
Jim Cawley,,0,15
Total,18,13,15
,Representative In The General Assembly 177th District - Republican,Lieutenant Governor - Republican,16
,John J Taylor,Jim Cawley,16
John J Taylor,5,15,16
Jim Cawley,,0,16
Total,20,15,16
,Representative In The General Assembly 177th District - Republican,Lieutenant Governor - Republican,17
,John J Taylor,Jim Cawley,17
John J Taylor,4,7,17
Jim Cawley,,2,17
Total,11,9,17
,Representative In The General Assembly 177th District - Republican,Lieutenant Governor - Republican,18
,John J Taylor,Jim Cawley,18
John J Taylor,3,5,18
Jim Cawley,,0,18
Total,8,5,18
,Representative In The General Assembly 177th District - Republican,Lieutenant Governor - Republican,19
,John J Taylor,Jim Cawley,19
John J Taylor,3,11,19
Jim Cawley,,0,19
Total,14,11,19
