col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Christine M Tartaglione,Danny Savage,Tomas Sanchez,All
Brendan F Boyle,180,0,0,0,710,667,198,All
Marjorie Margolies,,54,0,0,137,109,48,All
Val Arkoosh,,,5,0,49,48,67,All
Daylin Leach,,,,11,58,48,30,All
Christine M Tartaglione,,,,,22,0,0,All
Danny Savage,,,,,,24,0,All
Tomas Sanchez,,,,,,,9,All
Total,"1,755",348,169,147,976,896,352,All
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,1
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Danny Savage,Christine M Tartaglione,Tomas Sanchez,1
Brendan F Boyle,4,0,0,0,33,27,10,1
Marjorie Margolies,,0,0,0,3,4,2,1
Daylin Leach,,,0,0,2,2,2,1
Val Arkoosh,,,,0,1,1,2,1
Danny Savage,,,,,0,0,0,1
Christine M Tartaglione,,,,,,0,0,1
Tomas Sanchez,,,,,,,0,1
Total,74,9,6,4,39,34,16,1
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,2
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Danny Savage,Christine M Tartaglione,Tomas Sanchez,2
Brendan F Boyle,10,0,0,0,28,25,6,2
Marjorie Margolies,,0,0,0,4,3,2,2
Val Arkoosh,,,0,0,3,1,3,2
Daylin Leach,,,,1,1,0,1,2
Danny Savage,,,,,1,0,0,2
Christine M Tartaglione,,,,,,0,0,2
Tomas Sanchez,,,,,,,0,2
Total,69,9,7,3,37,29,12,2
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,3
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Christine M Tartaglione,Danny Savage,Tomas Sanchez,3
Brendan F Boyle,14,0,0,0,47,35,6,3
Marjorie Margolies,,1,0,0,7,0,2,3
Val Arkoosh,,,0,0,3,0,4,3
Daylin Leach,,,,1,1,0,0,3
Christine M Tartaglione,,,,,1,0,0,3
Danny Savage,,,,,,3,0,3
Tomas Sanchez,,,,,,,0,3
Total,102,10,7,2,59,38,12,3
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,4
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Christine M Tartaglione,Danny Savage,Tomas Sanchez,4
Brendan F Boyle,13,0,0,0,33,31,6,4
Marjorie Margolies,,1,0,0,1,3,2,4
Daylin Leach,,,0,0,3,1,1,4
Val Arkoosh,,,,0,1,1,1,4
Christine M Tartaglione,,,,,0,0,0,4
Danny Savage,,,,,,1,0,4
Tomas Sanchez,,,,,,,0,4
Total,83,7,5,3,38,37,10,4
,Representative In Congress 13th District - Democrat,,,,Senator In The General Assembly 2nd District - Democrat,,,5
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Christine M Tartaglione,Danny Savage,Tomas Sanchez,5
Brendan F Boyle,9,0,0,0,40,24,9,5
Marjorie Margolies,,2,0,0,5,1,2,5
