col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Chaka Fattah,Ken Washington,Willie Jordan,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,All
Chaka Fattah,339,625,584,361,306,293,264,All
Ken Washington,,22,267,282,243,241,225,All
Willie Jordan,,,29,229,234,241,227,All
Jacque Whaumbush,,,,8,221,229,213,All
Kathryn S Huggins,,,,,5,236,218,All
Lisa Rhodes,,,,,,4,213,All
Monica Maria Djerassi,,,,,,,5,All
Total,"1,463",663,622,387,327,312,282,All
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,1
,Chaka Fattah,Ken Washington,Willie Jordan,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,1
Chaka Fattah,13,35,29,22,22,17,15,1
Ken Washington,,1,14,17,14,13,13,1
Willie Jordan,,,1,13,14,12,12,1
Jacque Whaumbush,,,,0,14,11,12,1
Kathryn S Huggins,,,,,0,11,13,1
Monica Maria Djerassi,,,,,,0,12,1
Lisa Rhodes,,,,,,,0,1
Total,78,36,30,22,22,18,16,1
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Chaka Fattah,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,2
Chaka Fattah,15,43,32,24,27,24,20,2
Ken Washington,,1,26,19,19,17,18,2
Jacque Whaumbush,,,0,19,18,20,18,2
Kathryn S Huggins,,,,2,19,20,18,2
Willie Jordan,,,,,0,18,18,2
Lisa Rhodes,,,,,,0,18,2
Monica Maria Djerassi,,,,,,,1,2
Total,79,46,34,27,27,25,22,2
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Chaka Fattah,Ken Washington,Willie Jordan,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,3
Chaka Fattah,17,37,23,11,12,12,10,3
Ken Washington,,1,12,9,11,9,9,3
Willie Jordan,,,1,7,10,10,8,3
Jacque Whaumbush,,,,0,8,7,7,3
Kathryn S Huggins,,,,,0,8,7,3
Lisa Rhodes,,,,,,0,7,3
Monica Maria Djerassi,,,,,,,0,3
Total,71,39,24,12,12,12,10,3
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Chaka Fattah,Willie Jordan,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Lisa Rhodes,Monica Maria Djerassi,4
Chaka Fattah,7,47,18,8,8,6,6,4
Willie Jordan,,5,6,6,5,5,6,4
Ken Washington,,,1,5,5,4,5,4
Kathryn S Huggins,,,,1,5,5,4,4
Jacque Whaumbush,,,,,0,5,5,4
Lisa Rhodes,,,,,,0,4,4
Monica Maria Djerassi,,,,,,,0,4
Total,69,52,19,9,8,6,6,4
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Chaka Fattah,Willie Jordan,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Lisa Rhodes,Monica Maria Djerassi,5
Chaka Fattah,20,24,21,11,8,7,6,5
Willie Jordan,,3,6,7,5,5,5,5
Ken Washington,,,1,6,6,6,6,5
Kathryn S Huggins,,,,0,6,6,6,5
Jacque Whaumbush,,,,,1,6,5,5
Lisa Rhodes,,,,,,0,6,5
Monica Maria Djerassi,,,,,,,0,5
Total,64,27,22,12,9,7,7,5
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Chaka Fattah,Ken Washington,Willie Jordan,Jacque Whaumbush,Lisa Rhodes,Kathryn S Huggins,Monica Maria Djerassi,6
Chaka Fattah,24,63,55,38,30,31,31,6
Ken Washington,,4,32,34,26,27,24,6
Willie Jordan,,,2,26,27,26,23,6
Jacque Whaumbush,,,,0,27,24,24,6
Lisa Rhodes,,,,,0,24,22,6
Kathryn S Huggins,,,,,,0,25,6
Monica Maria Djerassi,,,,,,,0,6
Total,124,71,60,42,33,32,32,6
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,7
,Chaka Fattah,Ken Washington,Willie Jordan,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,7
Chaka Fattah,17,47,33,25,25,21,21,7
Ken Washington,,1,22,20,21,20,20,7
Willie Jordan,,,0,19,20,20,21,7
Jacque Whaumbush,,,,0,19,20,17,7
Kathryn S Huggins,,,,,0,21,19,7
Lisa Rhodes,,,,,,1,18,7
Monica Maria Djerassi,,,,,,,0,7
Total,85,49,34,26,26,23,22,7
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,8
,Chaka Fattah,Ken Washington,Willie Jordan,Lisa Rhodes,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,8
Chaka Fattah,2,31,26,28,20,20,17,8
Ken Washington,,0,18,20,17,18,17,8
Willie Jordan,,,3,22,17,18,17,8
Lisa Rhodes,,,,0,17,19,17,8
Jacque Whaumbush,,,,,0,17,17,8
Kathryn S Huggins,,,,,,0,17,8
Monica Maria Djerassi,,,,,,,0,8
Total,49,31,29,28,20,20,17,8
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,9
,Chaka Fattah,Ken Washington,Willie Jordan,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Jacque Whaumbush,9
Chaka Fattah,26,29,26,17,12,15,13,9
Ken Washington,,1,11,14,10,10,11,9
Willie Jordan,,,3,11,9,12,8,9
Kathryn S Huggins,,,,0,12,13,8,9
Monica Maria Djerassi,,,,,2,10,7,9
Lisa Rhodes,,,,,,0,8,9
Jacque Whaumbush,,,,,,,0,9
Total,79,32,29,20,17,16,14,9
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,10
,Chaka Fattah,Willie Jordan,Ken Washington,Jacque Whaumbush,Lisa Rhodes,Kathryn S Huggins,Monica Maria Djerassi,10
Chaka Fattah,13,32,19,15,8,5,5,10
Willie Jordan,,2,4,5,4,3,4,10
Ken Washington,,,1,8,3,4,3,10
Jacque Whaumbush,,,,0,3,3,4,10
Lisa Rhodes,,,,,0,4,3,10
Kathryn S Huggins,,,,,,0,4,10
Monica Maria Djerassi,,,,,,,0,10
Total,68,34,20,15,8,5,5,10
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,11
,Chaka Fattah,Ken Washington,Jacque Whaumbush,Willie Jordan,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,11
Chaka Fattah,33,38,26,26,16,18,15,11
Ken Washington,,2,14,15,12,12,14,11
Jacque Whaumbush,,,2,14,13,12,12,11
Willie Jordan,,,,0,12,14,14,11
Kathryn S Huggins,,,,,1,12,12,11
Monica Maria Djerassi,,,,,,0,12,11
Lisa Rhodes,,,,,,,1,11
Total,101,40,29,26,18,18,16,11
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,12
,Chaka Fattah,Ken Washington,Willie Jordan,Jacque Whaumbush,Lisa Rhodes,Kathryn S Huggins,Monica Maria Djerassi,12
Chaka Fattah,26,25,23,11,12,12,8,12
Ken Washington,,3,11,12,12,10,7,12
Willie Jordan,,,0,10,11,8,7,12
Jacque Whaumbush,,,,1,11,9,7,12
Lisa Rhodes,,,,,1,10,7,12
Kathryn S Huggins,,,,,,0,7,12
Monica Maria Djerassi,,,,,,,0,12
Total,71,30,24,15,15,14,9,12
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,13
