col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,All
,John J Taylor,Monika A Czapla,Annie Havey,Jimmy Dintino,Christopher M Vogler,All
John J Taylor,77,215,215,116,114,All
Monika A Czapla,,2,183,102,99,All
Annie Havey,,,1,98,101,All
Jimmy Dintino,,,,2,110,All
Christopher M Vogler,,,,,1,All
Total,349,224,223,123,120,All
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,1
,John J Taylor,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,1
John J Taylor,5,22,18,11,10,1
Annie Havey,,1,15,10,9,1
Monika A Czapla,,,0,9,9,1
Christopher M Vogler,,,,1,10,1
Jimmy Dintino,,,,,0,1
Total,31,23,18,12,10,1
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,2
,John J Taylor,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,2
John J Taylor,4,9,8,7,6,2
Annie Havey,,0,6,6,5,2
Monika A Czapla,,,0,6,5,2
Christopher M Vogler,,,,0,5,2
Jimmy Dintino,,,,,0,2
Total,16,9,8,7,6,2
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,3
,John J Taylor,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,3
John J Taylor,16,31,30,19,19,3
Annie Havey,,0,26,19,19,3
Monika A Czapla,,,0,18,19,3
Christopher M Vogler,,,,0,19,3
Jimmy Dintino,,,,,0,3
Total,53,32,31,20,20,3
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,4
,John J Taylor,Monika A Czapla,Annie Havey,Jimmy Dintino,Christopher M Vogler,4
John J Taylor,12,28,27,17,16,4
Monika A Czapla,,1,24,15,15,4
Annie Havey,,,0,15,15,4
Jimmy Dintino,,,,1,17,4
Christopher M Vogler,,,,,0,4
Total,45,29,27,19,17,4
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,5
,John J Taylor,Monika A Czapla,Annie Havey,Jimmy Dintino,Christopher M Vogler,5
John J Taylor,3,10,8,2,1,5
Monika A Czapla,,0,7,2,1,5
Annie Havey,,,0,2,1,5
Jimmy Dintino,,,,0,1,5
Christopher M Vogler,,,,,0,5
Total,15,11,9,2,1,5
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,6
,John J Taylor,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,6
John J Taylor,2,7,6,4,4,6
Annie Havey,,0,4,3,3,6
Monika A Czapla,,,0,4,4,6
Christopher M Vogler,,,,0,5,6
Jimmy Dintino,,,,,0,6
Total,11,7,6,5,5,6
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,7
,John J Taylor,Monika A Czapla,Annie Havey,Jimmy Dintino,Christopher M Vogler,7
John J Taylor,2,12,7,3,2,7
Monika A Czapla,,0,7,3,2,7
Annie Havey,,,0,2,2,7
Jimmy Dintino,,,,0,2,7
Christopher M Vogler,,,,,0,7
Total,14,12,7,3,2,7
,Representative In The General Assembly 177th District - Republican,Member Of - Republican State Committee 1st Congressional District,,,,12
,John J Taylor,Annie Havey,Monika A Czapla,Christopher M Vogler,Jimmy Dintino,12
John J Taylor,1,6,4,2,2,12
Annie Havey,,0,4,1,1,12
Monika A Czapla,,,0,1,1,12
Christopher M Vogler,,,,0,2,12
Jimmy Dintino,,,,,0,12
Total,8,6,4,2,2,12
