col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,John Sabatina Jr,Kathy Enggasser,Barbara A Deeley,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Larry King,Jacqulyne Scott,All
John Sabatina Jr,797,827,693,636,546,499,16,15,All
Kathy Enggasser,,16,457,448,433,432,13,12,All
Barbara A Deeley,,,17,408,426,435,14,12,All
Louis Farinella,,,,11,391,391,15,13,All
Patrick Parkinson,,,,,28,389,15,14,All
Mary Ann Quartullo,,,,,,5,13,12,All
Larry King,,,,,,,0,3,All
Jacqulyne Scott,,,,,,,,0,All
Total,"2,132",856,721,657,584,515,16,15,All
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,2
,John Sabatina Jr,Kathy Enggasser,Barbara A Deeley,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,2
John Sabatina Jr,7,35,31,25,23,22,0,0,2
Kathy Enggasser,,1,19,19,19,17,0,0,2
Barbara A Deeley,,,2,18,19,18,0,0,2
Louis Farinella,,,,0,17,17,0,0,2
Patrick Parkinson,,,,,1,17,0,0,2
Mary Ann Quartullo,,,,,,0,0,0,2
Jacqulyne Scott,,,,,,,0,0,2
Larry King,,,,,,,,0,2
Total,62,36,33,25,24,22,0,0,2
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,5
,John Sabatina Jr,Barbara A Deeley,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,5
John Sabatina Jr,25,13,10,10,6,4,0,0,5
Barbara A Deeley,,0,4,4,5,3,0,0,5
Kathy Enggasser,,,0,5,4,3,0,0,5
Louis Farinella,,,,0,5,4,0,0,5
Patrick Parkinson,,,,,1,4,0,0,5
Mary Ann Quartullo,,,,,,0,0,0,5
Jacqulyne Scott,,,,,,,0,0,5
Larry King,,,,,,,,0,5
Total,49,13,10,10,7,4,0,0,5
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,6
,John Sabatina Jr,Louis Farinella,Barbara A Deeley,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,Larry King,Jacqulyne Scott,6
John Sabatina Jr,49,33,30,27,23,22,1,0,6
Louis Farinella,,2,17,16,16,15,1,0,6
Barbara A Deeley,,,1,18,22,18,1,0,6
Kathy Enggasser,,,,1,19,16,1,0,6
Mary Ann Quartullo,,,,,0,17,1,0,6
Patrick Parkinson,,,,,,3,1,0,6
Larry King,,,,,,,0,0,6
Jacqulyne Scott,,,,,,,,0,6
Total,109,36,32,31,25,25,1,0,6
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,10
,John Sabatina Jr,Barbara A Deeley,Kathy Enggasser,Mary Ann Quartullo,Louis Farinella,Patrick Parkinson,Larry King,Jacqulyne Scott,10
