col_1,col_2,col_3,division
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,All
,Louise Bishop,Robert A Brady,All
Louise Bishop,476,"4,139",All
Robert A Brady,,294,All
Total,"4,615","4,433",All
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,1
,Louise Bishop,Robert A Brady,1
Louise Bishop,6,65,1
Robert A Brady,,4,1
Total,71,69,1
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,2
,Louise Bishop,Robert A Brady,2
Louise Bishop,9,90,2
Robert A Brady,,8,2
Total,99,98,2
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,3
,Louise Bishop,Robert A Brady,3
Louise Bishop,8,77,3
Robert A Brady,,4,3
Total,85,81,3
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,4
,Louise Bishop,Robert A Brady,4
Louise Bishop,5,73,4
Robert A Brady,,5,4
Total,78,78,4
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,5
,Louise Bishop,Robert A Brady,5
Louise Bishop,9,67,5
Robert A Brady,,8,5
Total,76,75,5
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,6
,Louise Bishop,Robert A Brady,6
Louise Bishop,18,96,6
Robert A Brady,,8,6
Total,114,104,6
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,7
,Louise Bishop,Robert A Brady,7
Louise Bishop,21,100,7
Robert A Brady,,8,7
Total,121,108,7
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,8
,Louise Bishop,Robert A Brady,8
Louise Bishop,23,139,8
Robert A Brady,,4,8
Total,162,143,8
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,9
,Robert A Brady,Louise Bishop,9
Robert A Brady,11,65,9
Louise Bishop,,8,9
Total,76,73,9
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,10
,Louise Bishop,Robert A Brady,10
Louise Bishop,10,109,10
Robert A Brady,,10,10
Total,119,119,10
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,11
,Louise Bishop,Robert A Brady,11
Louise Bishop,20,117,11
Robert A Brady,,5,11
Total,137,122,11
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,12
,Louise Bishop,Robert A Brady,12
Louise Bishop,23,191,12
Robert A Brady,,13,12
Total,214,204,12
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,13
,Louise Bishop,Robert A Brady,13
Louise Bishop,12,89,13
Robert A Brady,,5,13
Total,101,94,13
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,14
,Louise Bishop,Robert A Brady,14
Louise Bishop,19,128,14
Robert A Brady,,9,14
Total,147,137,14
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,15
,Louise Bishop,Robert A Brady,15
Louise Bishop,21,110,15
Robert A Brady,,6,15
Total,131,116,15
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,16
,Louise Bishop,Robert A Brady,16
Louise Bishop,3,55,16
Robert A Brady,,3,16
Total,58,58,16
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,17
,Louise Bishop,Robert A Brady,17
Louise Bishop,10,64,17
Robert A Brady,,3,17
Total,74,67,17
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,18
,Louise Bishop,Robert A Brady,18
Louise Bishop,8,74,18
Robert A Brady,,3,18
Total,82,77,18
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,19
,Louise Bishop,Robert A Brady,19
Louise Bishop,17,122,19
Robert A Brady,,6,19
Total,139,128,19
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,20
,Louise Bishop,Robert A Brady,20
Louise Bishop,11,92,20
Robert A Brady,,4,20
Total,103,96,20
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,21
,Louise Bishop,Robert A Brady,21
Louise Bishop,14,105,21
Robert A Brady,,7,21
Total,119,112,21
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,22
,Robert A Brady,Louise Bishop,22
Robert A Brady,11,86,22
Louise Bishop,,7,22
Total,97,93,22
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 192nd District - Democrat,23
,Robert A Brady,Louise Bishop,23
Robert A Brady,21,121,23
Louise Bishop,,15,23
Total,142,136,23
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 1st District - Democrat,24
,Louise Bishop,Robert A Brady,24
Louise Bishop,17,165,24
Robert A Brady,,13,24
Total,182,178,24
