col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 181st District - Democrat,,,,Lieutenant Governor - Democrat,,,,,All
,W Curtis Thomas,K Williams Medley,Emily Rodriguez,Kenneth T Walker Jr,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,All
W Curtis Thomas,175,0,0,0,497,55,27,12,12,All
K Williams Medley,,8,0,0,78,14,6,0,2,All
Emily Rodriguez,,,19,0,47,4,3,10,5,All
Kenneth T Walker Jr,,,,10,55,2,1,9,4,All
Mike Stack,,,,,35,0,0,0,0,All
Mark Smith,,,,,,1,0,0,0,All
Mark Critz,,,,,,,1,0,0,All
Brandon P Neuman,,,,,,,,1,0,All
Brad Koplinski,,,,,,,,,0,All
Total,778,108,88,81,712,76,38,32,23,All
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 181st District - Democrat,,,,1
,Mike Stack,Mark Critz,Brad Koplinski,Brandon P Neuman,Mark Smith,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,1
Mike Stack,6,0,0,0,0,41,18,6,5,1
Mark Critz,,0,0,0,0,5,0,0,0,1
Brad Koplinski,,,0,0,0,2,0,1,0,1
Brandon P Neuman,,,,0,0,1,1,1,0,1
Mark Smith,,,,,0,3,0,0,0,1
W Curtis Thomas,,,,,,7,0,0,0,1
Emily Rodriguez,,,,,,,3,0,0,1
Kenneth T Walker Jr,,,,,,,,1,0,1
K Williams Medley,,,,,,,,,0,1
Total,76,5,3,3,3,59,22,9,5,1
,Representative In The General Assembly 181st District - Democrat,,,,Lieutenant Governor - Democrat,,,,,2
,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,Emily Rodriguez,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,2
W Curtis Thomas,15,0,0,0,78,5,3,2,0,2
K Williams Medley,,0,0,0,12,3,0,0,0,2
Kenneth T Walker Jr,,,0,0,5,1,0,0,0,2
Emily Rodriguez,,,,0,2,0,0,0,0,2
Mike Stack,,,,,3,0,0,0,0,2
Mark Smith,,,,,,0,0,0,0,2
Brandon P Neuman,,,,,,,0,0,0,2
Mark Critz,,,,,,,,0,0,2
Brad Koplinski,,,,,,,,,0,2
Total,103,15,6,2,100,9,3,2,0,2
