col_1,col_2,col_3,division
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,All
,Jim Cawley,John Jenkins,All
Jim Cawley,7,34,All
John Jenkins,,2,All
Total,41,36,All
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,3
,Jim Cawley,John Jenkins,3
Jim Cawley,0,1,3
John Jenkins,,0,3
Total,1,1,3
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,4
,Jim Cawley,John Jenkins,4
Jim Cawley,4,3,4
John Jenkins,,0,4
Total,7,3,4
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,5
,Jim Cawley,John Jenkins,5
Jim Cawley,0,2,5
John Jenkins,,0,5
Total,2,2,5
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,8
,Jim Cawley,John Jenkins,8
Jim Cawley,0,1,8
John Jenkins,,0,8
Total,1,1,8
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,9
,Jim Cawley,John Jenkins,9
Jim Cawley,0,3,9
John Jenkins,,0,9
Total,3,3,9
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,10
,Jim Cawley,John Jenkins,10
Jim Cawley,1,1,10
John Jenkins,,0,10
Total,2,1,10
,Senator In The General Assembly 2nd District - Republican,Lieutenant Governor - Republican,12
,John Jenkins,Jim Cawley,12
John Jenkins,1,4,12
Jim Cawley,,0,12
Total,5,4,12
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,13
,Jim Cawley,John Jenkins,13
Jim Cawley,0,2,13
John Jenkins,,0,13
Total,2,2,13
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,16
,Jim Cawley,John Jenkins,16
Jim Cawley,1,2,16
John Jenkins,,0,16
Total,3,2,16
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,18
,Jim Cawley,John Jenkins,18
Jim Cawley,0,1,18
John Jenkins,,0,18
Total,1,1,18
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,19
,Jim Cawley,John Jenkins,19
Jim Cawley,0,2,19
John Jenkins,,0,19
Total,2,2,19
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,20
,Jim Cawley,John Jenkins,20
Jim Cawley,0,5,20
John Jenkins,,0,20
Total,5,5,20
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,21
,Jim Cawley,John Jenkins,21
Jim Cawley,0,2,21
John Jenkins,,0,21
Total,2,2,21
,Lieutenant Governor - Republican,Senator In The General Assembly 2nd District - Republican,22
,Jim Cawley,John Jenkins,22
Jim Cawley,1,1,22
John Jenkins,,0,22
Total,2,1,22
,Senator In The General Assembly 2nd District - Republican,Lieutenant Governor - Republican,23
,John Jenkins,Jim Cawley,23
John Jenkins,1,4,23
Jim Cawley,,0,23
Total,5,4,23
