col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,1
Tom Wolf,11,0,0,0,11,6,5,4,3,0,0,1
Allyson Y Schwartz,,5,0,0,10,4,4,4,4,0,0,1
Robert M Mccord,,,3,0,3,3,2,2,2,0,0,1
Katie Mcginty,,,,0,1,0,0,0,1,0,0,1
Kathy Enggasser,,,,,0,9,9,8,8,0,0,1
Louis Farinella,,,,,,0,8,8,8,0,0,1
Patrick Parkinson,,,,,,,0,10,9,0,0,1
Barbara A Deeley,,,,,,,,0,8,0,0,1
Mary Ann Quartullo,,,,,,,,,0,0,0,1
Jacqulyne Scott,,,,,,,,,,0,0,1
Larry King,,,,,,,,,,,0,1
Total,26,15,7,2,25,13,11,10,10,0,0,1
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,2
,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,2
Allyson Y Schwartz,8,0,0,0,10,8,8,6,5,0,0,2
Tom Wolf,,6,0,0,9,2,2,3,2,0,0,2
Robert M Mccord,,,2,0,3,2,1,2,1,0,0,2
Katie Mcginty,,,,3,0,0,0,0,0,0,0,2
Kathy Enggasser,,,,,0,8,7,8,7,0,0,2
Patrick Parkinson,,,,,,0,8,8,5,0,0,2
Barbara A Deeley,,,,,,,0,6,6,0,0,2
Louis Farinella,,,,,,,,0,7,0,0,2
Mary Ann Quartullo,,,,,,,,,0,0,0,2
Jacqulyne Scott,,,,,,,,,,0,0,2
Larry King,,,,,,,,,,,0,2
Total,24,17,5,3,22,12,11,11,8,0,0,2
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,3
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Barbara A Deeley,Jacqulyne Scott,Larry King,3
Tom Wolf,20,0,0,0,19,8,9,5,5,0,0,3
Allyson Y Schwartz,,7,0,0,9,9,7,7,7,1,1,3
Robert M Mccord,,,2,0,5,3,4,3,2,1,0,3
Katie Mcginty,,,,1,1,1,1,1,1,0,0,3
Kathy Enggasser,,,,,0,15,13,12,12,1,0,3
Louis Farinella,,,,,,0,14,13,13,2,1,3
Patrick Parkinson,,,,,,,0,14,13,2,1,3
Mary Ann Quartullo,,,,,,,,0,14,2,1,3
Barbara A Deeley,,,,,,,,,0,2,1,3
Jacqulyne Scott,,,,,,,,,,0,1,3
Larry King,,,,,,,,,,,0,3
Total,42,26,10,2,34,21,21,16,15,2,1,3
,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,Governor - Democrat,,,,4
,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Larry King,Jacqulyne Scott,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,4
Kathy Enggasser,1,23,20,18,17,1,0,27,20,4,4,4
Louis Farinella,,0,18,14,12,1,0,12,11,1,2,4
Patrick Parkinson,,,0,15,12,1,0,7,10,1,2,4
Barbara A Deeley,,,,0,14,1,0,5,9,1,3,4
Mary Ann Quartullo,,,,,0,1,0,6,6,2,3,4
Larry King,,,,,,0,0,0,0,1,0,4
Jacqulyne Scott,,,,,,,0,0,0,0,0,4
Tom Wolf,,,,,,,,9,0,0,0,4
Allyson Y Schwartz,,,,,,,,,10,0,0,4
Katie Mcginty,,,,,,,,,,0,0,4
Robert M Mccord,,,,,,,,,,,1,4
Total,57,27,21,19,18,1,0,39,33,5,5,4
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,5
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Larry King,Jacqulyne Scott,5
Tom Wolf,15,0,0,0,14,7,6,6,6,1,0,5
Allyson Y Schwartz,,6,0,0,1,0,0,0,0,0,0,5
Robert M Mccord,,,0,0,5,3,2,2,1,0,0,5
Katie Mcginty,,,,0,3,3,2,2,3,0,0,5
Kathy Enggasser,,,,,0,9,8,9,9,1,0,5
Louis Farinella,,,,,,0,8,9,8,1,0,5
Barbara A Deeley,,,,,,,1,8,8,1,0,5
Mary Ann Quartullo,,,,,,,,0,9,1,0,5
Patrick Parkinson,,,,,,,,,0,1,0,5
Larry King,,,,,,,,,,0,0,5
Jacqulyne Scott,,,,,,,,,,,0,5
Total,32,7,7,5,23,13,11,10,10,1,0,5
,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,Governor - Democrat,,,,6
,Kathy Enggasser,Barbara A Deeley,Patrick Parkinson,Mary Ann Quartullo,Louis Farinella,Jacqulyne Scott,Larry King,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,6
Kathy Enggasser,0,9,9,8,7,0,0,20,4,4,1,6
Barbara A Deeley,,0,9,8,7,0,0,5,2,2,1,6
Patrick Parkinson,,,0,8,7,0,0,5,2,2,1,6
Mary Ann Quartullo,,,,0,7,0,0,5,2,1,1,6
Louis Farinella,,,,,0,0,0,3,2,2,1,6
Jacqulyne Scott,,,,,,0,0,0,0,0,0,6
Larry King,,,,,,,0,0,0,0,0,6
Tom Wolf,,,,,,,,5,0,0,0,6
Allyson Y Schwartz,,,,,,,,,4,0,0,6
Robert M Mccord,,,,,,,,,,0,0,6
Katie Mcginty,,,,,,,,,,,3,6
Total,29,10,10,9,8,0,0,28,8,5,4,6
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,7
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,7
Tom Wolf,14,0,0,0,16,10,9,7,5,0,0,7
Allyson Y Schwartz,,4,0,0,6,5,5,6,5,0,0,7
Robert M Mccord,,,1,0,2,1,2,0,1,0,0,7
Katie Mcginty,,,,0,1,0,0,0,0,0,0,7
Kathy Enggasser,,,,,0,12,9,9,9,0,0,7
Louis Farinella,,,,,,0,12,11,9,0,0,7
Patrick Parkinson,,,,,,,0,10,10,0,0,7
Barbara A Deeley,,,,,,,,0,9,0,0,7
Mary Ann Quartullo,,,,,,,,,0,0,0,7
Jacqulyne Scott,,,,,,,,,,0,0,7
Larry King,,,,,,,,,,,0,7
Total,36,12,4,1,25,16,16,13,11,0,0,7
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,8
,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,8
Allyson Y Schwartz,11,0,0,0,9,3,3,3,3,0,0,8
Tom Wolf,,3,0,0,4,4,1,2,1,0,0,8
Robert M Mccord,,,0,0,4,1,2,1,2,0,0,8
Katie Mcginty,,,,1,0,0,0,0,0,0,0,8
Kathy Enggasser,,,,,1,6,6,5,5,0,0,8
Louis Farinella,,,,,,0,5,5,4,0,0,8
Barbara A Deeley,,,,,,,0,5,5,0,0,8
Mary Ann Quartullo,,,,,,,,0,4,0,0,8
Patrick Parkinson,,,,,,,,,0,0,0,8
Jacqulyne Scott,,,,,,,,,,0,0,8
Larry King,,,,,,,,,,,0,8
Total,21,11,4,1,19,9,6,6,6,0,0,8
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,9
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Barbara A Deeley,Jacqulyne Scott,Larry King,9
Tom Wolf,2,0,0,0,7,5,4,3,3,0,0,9
Robert M Mccord,,3,0,0,3,2,0,0,0,0,0,9
Allyson Y Schwartz,,,1,0,2,1,2,2,1,0,0,9
Katie Mcginty,,,,0,0,0,0,0,0,0,0,9
Kathy Enggasser,,,,,0,3,4,3,4,0,0,9
Louis Farinella,,,,,,1,3,3,3,0,0,9
Mary Ann Quartullo,,,,,,,0,3,4,0,0,9
Patrick Parkinson,,,,,,,,0,3,0,0,9
Barbara A Deeley,,,,,,,,,0,0,0,9
Jacqulyne Scott,,,,,,,,,,0,0,9
Larry King,,,,,,,,,,,0,9
Total,14,8,5,0,12,9,6,5,4,0,0,9
,Governor - Democrat,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,10
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Barbara A Deeley,Jacqulyne Scott,Larry King,10
Tom Wolf,2,0,0,0,7,6,3,2,1,0,0,10
Allyson Y Schwartz,,0,0,0,2,0,0,1,0,0,0,10
Robert M Mccord,,,0,0,0,1,0,0,0,0,0,10
Katie Mcginty,,,,0,0,0,0,0,0,0,0,10
Kathy Enggasser,,,,,0,3,3,2,1,0,0,10
Louis Farinella,,,,,,0,2,2,1,0,0,10
Mary Ann Quartullo,,,,,,,0,2,1,0,0,10
Patrick Parkinson,,,,,,,,0,1,0,0,10
Barbara A Deeley,,,,,,,,,0,0,0,10
Jacqulyne Scott,,,,,,,,,,0,0,10
Larry King,,,,,,,,,,,0,10
Total,12,3,1,0,9,7,3,3,1,0,0,10
,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,Governor - Democrat,,,,11
,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,11
Kathy Enggasser,0,9,9,6,7,0,0,16,5,5,1,11
Patrick Parkinson,,0,8,6,5,0,0,6,4,1,1,11
Barbara A Deeley,,,0,6,6,0,0,5,3,3,0,11
Louis Farinella,,,,0,5,0,0,7,2,1,0,11
Mary Ann Quartullo,,,,,0,0,0,4,2,0,1,11
Jacqulyne Scott,,,,,,0,0,0,0,0,0,11
Larry King,,,,,,,0,0,0,0,0,11
Tom Wolf,,,,,,,,7,0,0,0,11
Allyson Y Schwartz,,,,,,,,,4,0,0,11
