col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,All
,Cindy Bass,M Karen Bojar,Jalila D Parker,Sherrie Cohen,Nedia S Ralston,Ron Couser,Bill Durham,Janet Thompson,Brian D Gralnick,Art Haywood,Leanna Washington,All
Cindy Bass,29,"1,333","1,187",867,976,"1,054",985,593,"1,073",761,261,All
M Karen Bojar,,12,993,725,907,902,857,426,971,563,162,All
Jalila D Parker,,,8,626,"1,016",894,826,440,766,516,217,All
Sherrie Cohen,,,,9,511,506,465,494,569,469,196,All
Nedia S Ralston,,,,,1,785,733,323,655,385,145,All
Ron Couser,,,,,,1,891,333,657,401,115,All
Bill Durham,,,,,,,0,377,628,398,115,All
Janet Thompson,,,,,,,,2,279,290,127,All
Brian D Gralnick,,,,,,,,,228,0,0,All
Art Haywood,,,,,,,,,,235,0,All
Leanna Washington,,,,,,,,,,,62,All
Total,"2,157","1,740","1,527","1,262","1,200","1,197","1,152",709,"1,736","1,292",455,All
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,1
,Cindy Bass,Jalila D Parker,M Karen Bojar,Nedia S Ralston,Ron Couser,Bill Durham,Sherrie Cohen,Janet Thompson,Brian D Gralnick,Art Haywood,Leanna Washington,1
Cindy Bass,2,113,106,87,91,86,53,44,67,55,32,1
Jalila D Parker,,1,93,91,86,78,46,41,60,47,26,1
M Karen Bojar,,,0,82,76,75,44,28,61,37,20,1
Nedia S Ralston,,,,0,69,68,34,24,52,32,15,1
Ron Couser,,,,,0,70,34,26,47,29,18,1
Bill Durham,,,,,,0,24,32,42,35,15,1
Sherrie Cohen,,,,,,,0,25,30,21,15,1
Janet Thompson,,,,,,,,0,19,21,8,1
Brian D Gralnick,,,,,,,,,5,0,0,1
Art Haywood,,,,,,,,,,15,0,1
Leanna Washington,,,,,,,,,,,6,1
Total,160,138,122,101,97,93,70,49,97,85,44,1
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,Senator In The General Assembly 4th District - Democrat,,,2
