col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,All
,Robin Gilchrist,Denise Furey,Calvin R Tucker,Walt Vogler,All
Robin Gilchrist,6,148,136,133,All
Denise Furey,,4,134,130,All
Calvin R Tucker,,,0,130,All
Walt Vogler,,,,2,All
Total,167,158,141,141,All
,Member Of - Republican State Committee 2nd Congressional District,,,Senator In The General Assembly 4th District - Republican,1
,Denise Furey,Walt Vogler,Calvin R Tucker,Robin Gilchrist,1
Denise Furey,0,9,8,8,1
Walt Vogler,,0,8,8,1
Calvin R Tucker,,,0,8,1
Robin Gilchrist,,,,0,1
Total,9,9,8,8,1
,Member Of - Republican State Committee 2nd Congressional District,,,Senator In The General Assembly 4th District - Republican,2
,Denise Furey,Calvin R Tucker,Walt Vogler,Robin Gilchrist,2
Denise Furey,0,5,5,6,2
Calvin R Tucker,,0,5,5,2
Walt Vogler,,,0,5,2
Robin Gilchrist,,,,0,2
Total,6,5,5,6,2
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,3
,Robin Gilchrist,Walt Vogler,Calvin R Tucker,Denise Furey,3
Robin Gilchrist,0,6,5,5,3
Walt Vogler,,0,5,5,3
Calvin R Tucker,,,0,5,3
Denise Furey,,,,0,3
Total,6,6,5,5,3
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,4
,Robin Gilchrist,Calvin R Tucker,Denise Furey,Walt Vogler,4
Robin Gilchrist,1,9,9,9,4
Calvin R Tucker,,0,9,9,4
Denise Furey,,,0,9,4
Walt Vogler,,,,0,4
Total,10,9,9,9,4
,Member Of - Republican State Committee 2nd Congressional District,,,Senator In The General Assembly 4th District - Republican,5
,Denise Furey,Walt Vogler,Calvin R Tucker,Robin Gilchrist,5
Denise Furey,1,6,6,8,5
Walt Vogler,,0,6,7,5
Calvin R Tucker,,,0,6,5
Robin Gilchrist,,,,0,5
Total,9,7,6,9,5
,Member Of - Republican State Committee 2nd Congressional District,,,Senator In The General Assembly 4th District - Republican,6
,Denise Furey,Walt Vogler,Calvin R Tucker,Robin Gilchrist,6
Denise Furey,1,12,12,13,6
Walt Vogler,,0,11,12,6
Calvin R Tucker,,,0,12,6
Robin Gilchrist,,,,0,6
Total,15,13,12,14,6
,Member Of - Republican State Committee 2nd Congressional District,,,Senator In The General Assembly 4th District - Republican,7
,Denise Furey,Walt Vogler,Calvin R Tucker,Robin Gilchrist,7
Denise Furey,0,11,11,14,7
Walt Vogler,,2,11,11,7
Calvin R Tucker,,,0,10,7
Robin Gilchrist,,,,0,7
Total,15,14,11,15,7
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,8
,Robin Gilchrist,Denise Furey,Walt Vogler,Calvin R Tucker,8
Robin Gilchrist,1,7,7,6,8
Denise Furey,,0,6,6,8
Walt Vogler,,,0,7,8
Calvin R Tucker,,,,0,8
Total,10,8,8,7,8
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,9
,Robin Gilchrist,Calvin R Tucker,Denise Furey,Walt Vogler,9
Robin Gilchrist,0,15,14,11,9
Calvin R Tucker,,0,13,11,9
Denise Furey,,,1,11,9
Walt Vogler,,,,0,9
Total,16,15,15,11,9
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,10
,Robin Gilchrist,Denise Furey,Calvin R Tucker,Walt Vogler,10
Robin Gilchrist,1,25,21,21,10
Denise Furey,,1,21,20,10
Calvin R Tucker,,,0,20,10
Walt Vogler,,,,0,10
Total,28,27,22,21,10
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,11
,Robin Gilchrist,Calvin R Tucker,Denise Furey,Walt Vogler,11
Robin Gilchrist,2,15,15,12,11
Calvin R Tucker,,0,15,13,11
Denise Furey,,,0,13,11
Walt Vogler,,,,0,11
Total,18,16,16,13,11
,Member Of - Republican State Committee 2nd Congressional District,,,Senator In The General Assembly 4th District - Republican,12
,Calvin R Tucker,Walt Vogler,Denise Furey,Robin Gilchrist,12
Calvin R Tucker,0,12,11,11,12
Walt Vogler,,0,11,11,12
Denise Furey,,,0,11,12
Robin Gilchrist,,,,1,12
Total,12,12,11,12,12
,Member Of - Republican State Committee 2nd Congressional District,,,Senator In The General Assembly 4th District - Republican,13
,Calvin R Tucker,Denise Furey,Walt Vogler,Robin Gilchrist,13
Calvin R Tucker,0,4,4,4,13
Denise Furey,,0,4,4,13
Walt Vogler,,,0,4,13
Robin Gilchrist,,,,0,13
Total,4,4,4,4,13
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,15
,Robin Gilchrist,Walt Vogler,Calvin R Tucker,Denise Furey,15
Robin Gilchrist,0,3,2,2,15
Walt Vogler,,0,2,2,15
Calvin R Tucker,,,0,2,15
Denise Furey,,,,0,15
Total,3,3,2,2,15
,Senator In The General Assembly 4th District - Republican,Member Of - Republican State Committee 2nd Congressional District,,,16
,Robin Gilchrist,Calvin R Tucker,Denise Furey,Walt Vogler,16
Robin Gilchrist,0,7,7,6,16
Calvin R Tucker,,0,6,6,16
Denise Furey,,,0,6,16
Walt Vogler,,,,0,16
Total,8,7,7,6,16
