col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 198th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Rosita C Youngblood,John Connelly,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,All
Rosita C Youngblood,243,0,323,230,190,187,170,151,All
John Connelly,,43,141,91,77,60,56,40,All
Ken Washington,,,6,206,177,182,180,172,All
Jacque Whaumbush,,,,2,182,183,180,165,All
Monica Maria Djerassi,,,,,12,185,183,158,All
Kathryn S Huggins,,,,,,2,192,167,All
Lisa Rhodes,,,,,,,1,160,All
Willie Jordan,,,,,,,,1,All
Total,749,251,477,327,290,259,230,196,All
,Representative In The General Assembly 198th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Rosita C Youngblood,John Connelly,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,2
Rosita C Youngblood,48,0,47,29,22,22,18,17,2
John Connelly,,3,13,8,4,1,2,1,2
Ken Washington,,,2,18,15,15,16,16,2
Jacque Whaumbush,,,,0,16,15,17,14,2
Monica Maria Djerassi,,,,,2,15,15,14,2
Kathryn S Huggins,,,,,,0,16,13,2
Lisa Rhodes,,,,,,,0,15,2
Willie Jordan,,,,,,,,1,2
Total,127,21,63,37,28,23,20,20,2
,Representative In The General Assembly 198th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Rosita C Youngblood,John Connelly,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,3
Rosita C Youngblood,32,0,30,24,12,8,10,8,3
John Connelly,,4,19,9,3,5,4,2,3
Ken Washington,,,1,14,10,8,10,8,3
Jacque Whaumbush,,,,0,9,10,10,8,3
Kathryn S Huggins,,,,,0,9,9,9,3
Monica Maria Djerassi,,,,,,1,11,7,3
Lisa Rhodes,,,,,,,0,7,3
Willie Jordan,,,,,,,,0,3
Total,81,30,50,33,16,16,15,10,3
,Representative In The General Assembly 198th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Rosita C Youngblood,John Connelly,Ken Washington,Monica Maria Djerassi,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,4
Rosita C Youngblood,24,0,28,18,19,15,14,12,4
John Connelly,,2,3,2,2,2,2,2,4
Ken Washington,,,0,16,18,14,15,14,4
Monica Maria Djerassi,,,,0,14,16,14,14,4
Jacque Whaumbush,,,,,0,14,14,14,4
Kathryn S Huggins,,,,,,0,14,14,4
Lisa Rhodes,,,,,,,0,13,4
Willie Jordan,,,,,,,,0,4
Total,63,5,31,23,21,20,16,15,4
,Representative In The General Assembly 198th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Rosita C Youngblood,John Connelly,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,5
Rosita C Youngblood,32,0,25,21,9,7,4,4,5
John Connelly,,0,6,2,1,1,0,0,5
Ken Washington,,,1,9,6,6,3,3,5
Jacque Whaumbush,,,,1,8,7,4,3,5
Kathryn S Huggins,,,,,1,8,4,3,5
Monica Maria Djerassi,,,,,,1,4,3,5
Lisa Rhodes,,,,,,,0,3,5
Willie Jordan,,,,,,,,0,5
Total,73,6,32,24,11,9,4,4,5
,Representative In The General Assembly 198th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Rosita C Youngblood,John Connelly,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,6
Rosita C Youngblood,26,0,45,20,15,14,15,15,6
John Connelly,,1,16,5,3,2,1,2,6
Ken Washington,,,0,15,13,13,14,15,6
