col_1,col_2,division
,Representative In Congress 2nd District - Democrat,1
,Chaka Fattah,1
Chaka Fattah,54,1
Total,54,1
,Representative In Congress 2nd District - Democrat,2
,Chaka Fattah,2
Chaka Fattah,49,2
Total,49,2
,Representative In Congress 2nd District - Democrat,3
,Chaka Fattah,3
Chaka Fattah,75,3
Total,75,3
,Representative In Congress 2nd District - Democrat,4
,Chaka Fattah,4
Chaka Fattah,29,4
Total,29,4
,Representative In Congress 2nd District - Democrat,5
,Chaka Fattah,5
Chaka Fattah,102,5
Total,102,5
,Representative In Congress 2nd District - Democrat,6
,Chaka Fattah,6
Chaka Fattah,38,6
Total,38,6
,Representative In Congress 2nd District - Democrat,7
,Chaka Fattah,7
Chaka Fattah,27,7
Total,27,7
,Representative In Congress 2nd District - Democrat,8
,Chaka Fattah,8
Chaka Fattah,33,8
Total,33,8
,Representative In Congress 2nd District - Democrat,9
,Chaka Fattah,9
Chaka Fattah,53,9
Total,53,9
,Representative In Congress 2nd District - Democrat,10
,Chaka Fattah,10
Chaka Fattah,37,10
Total,37,10
,Representative In Congress 2nd District - Democrat,11
,Chaka Fattah,11
Chaka Fattah,71,11
Total,71,11
,Representative In Congress 2nd District - Democrat,12
,Chaka Fattah,12
Chaka Fattah,54,12
Total,54,12
,Representative In Congress 2nd District - Democrat,13
,Chaka Fattah,13
Chaka Fattah,69,13
Total,69,13
,Representative In Congress 2nd District - Democrat,14
,Chaka Fattah,14
Chaka Fattah,145,14
Total,145,14
,Representative In Congress 2nd District - Democrat,15
,Chaka Fattah,15
Chaka Fattah,57,15
Total,57,15
,Representative In Congress 2nd District - Democrat,16
,Chaka Fattah,16
Chaka Fattah,34,16
Total,34,16
,Representative In Congress 2nd District - Democrat,17
,Chaka Fattah,17
Chaka Fattah,85,17
Total,85,17
,Representative In Congress 2nd District - Democrat,18
,Chaka Fattah,18
Chaka Fattah,25,18
Total,25,18
,Representative In Congress 2nd District - Democrat,19
,Chaka Fattah,19
Chaka Fattah,62,19
Total,62,19
,Representative In Congress 2nd District - Democrat,20
,Chaka Fattah,20
Chaka Fattah,53,20
Total,53,20
,Representative In Congress 2nd District - Democrat,21
,Chaka Fattah,21
Chaka Fattah,39,21
Total,39,21
,Representative In Congress 2nd District - Democrat,22
,Chaka Fattah,22
Chaka Fattah,107,22
Total,107,22
,Representative In Congress 2nd District - Democrat,23
,Chaka Fattah,23
Chaka Fattah,151,23
Total,151,23
,Representative In Congress 2nd District - Democrat,24
,Chaka Fattah,24
Chaka Fattah,250,24
Total,250,24
,Representative In Congress 2nd District - Democrat,25
,Chaka Fattah,25
Chaka Fattah,70,25
Total,70,25
,Representative In Congress 2nd District - Democrat,26
,Chaka Fattah,26
Chaka Fattah,66,26
Total,66,26
,Representative In Congress 2nd District - Democrat,27
,Chaka Fattah,27
Chaka Fattah,73,27
Total,73,27
,Representative In Congress 2nd District - Democrat,28
,Chaka Fattah,28
Chaka Fattah,77,28
Total,77,28
,Representative In Congress 2nd District - Democrat,29
,Chaka Fattah,29
Chaka Fattah,86,29
Total,86,29
,Representative In Congress 2nd District - Democrat,30
,Chaka Fattah,30
Chaka Fattah,102,30
Total,102,30
,Representative In Congress 2nd District - Democrat,31
,Chaka Fattah,31
Chaka Fattah,41,31
Total,41,31
,Representative In Congress 2nd District - Democrat,32
,Chaka Fattah,32
Chaka Fattah,59,32
Total,59,32
,Representative In Congress 2nd District - Democrat,33
,Chaka Fattah,33
Chaka Fattah,149,33
Total,149,33
,Representative In Congress 2nd District - Democrat,34
,Chaka Fattah,34
Chaka Fattah,146,34
Total,146,34
,Representative In Congress 2nd District - Democrat,35
,Chaka Fattah,35
Chaka Fattah,97,35
Total,97,35
,Representative In Congress 2nd District - Democrat,36
,Chaka Fattah,36
Chaka Fattah,30,36
Total,30,36
,Representative In Congress 2nd District - Democrat,37
,Chaka Fattah,37
Chaka Fattah,56,37
Total,56,37
,Representative In Congress 2nd District - Democrat,38
,Chaka Fattah,38
Chaka Fattah,80,38
Total,80,38
,Representative In Congress 2nd District - Democrat,39
,Chaka Fattah,39
Chaka Fattah,107,39
Total,107,39
,Representative In Congress 2nd District - Democrat,40
,Chaka Fattah,40
Chaka Fattah,81,40
Total,81,40
,Representative In Congress 2nd District - Democrat,41
,Chaka Fattah,41
Chaka Fattah,92,41
Total,92,41
,Representative In Congress 2nd District - Democrat,42
,Chaka Fattah,42
Chaka Fattah,65,42
Total,65,42
,Representative In Congress 2nd District - Democrat,43
,Chaka Fattah,43
Chaka Fattah,66,43
Total,66,43
,Representative In Congress 2nd District - Democrat,44
,Chaka Fattah,44
Chaka Fattah,55,44
Total,55,44
,Representative In Congress 2nd District - Democrat,45
,Chaka Fattah,45
Chaka Fattah,160,45
Total,160,45
,Representative In Congress 2nd District - Democrat,All
,Chaka Fattah,All
Chaka Fattah,"3,457",All
Total,"3,457",All
