col_1,col_2,division
,Senator In The General Assembly 4th District - Republican,All
,Robin Gilchrist,All
Robin Gilchrist,5,All
Total,5,All
,Senator In The General Assembly 4th District - Republican,1
,Robin Gilchrist,1
Robin Gilchrist,1,1
Total,1,1
,Senator In The General Assembly 4th District - Republican,2
,Robin Gilchrist,2
Robin Gilchrist,1,2
Total,1,2
,Senator In The General Assembly 4th District - Republican,4
,Robin Gilchrist,4
Robin Gilchrist,1,4
Total,1,4
,Senator In The General Assembly 4th District - Republican,5
,Robin Gilchrist,5
Robin Gilchrist,1,5
Total,1,5
,Senator In The General Assembly 4th District - Republican,6
,Robin Gilchrist,6
Robin Gilchrist,1,6
Total,1,6
