col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,All
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,All
Tom Wolf,422,0,0,0,621,565,406,275,244,All
Allyson Y Schwartz,,318,0,0,338,255,214,239,202,All
Robert M Mccord,,,92,0,227,173,155,119,108,All
Katie Mcginty,,,,15,27,28,24,34,35,All
Alishea Jackson,,,,,6,736,708,526,493,All
Rasheen Crews,,,,,,3,702,493,469,All
Kevin C Hannah,,,,,,,0,478,463,All
Vernon D Brown,,,,,,,,0,496,All
James Tyson,,,,,,,,,0,All
Total,"1,317",816,382,79,"1,230","1,034",809,675,595,All
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Kevin C Hannah,Rasheen Crews,James Tyson,Vernon D Brown,1
Tom Wolf,20,0,0,0,11,9,12,7,3,1
Allyson Y Schwartz,,9,0,0,12,9,7,8,8,1
Robert M Mccord,,,3,0,4,5,3,2,3,1
Katie Mcginty,,,,0,1,2,2,0,2,1
Alishea Jackson,,,,,0,16,16,13,12,1
Kevin C Hannah,,,,,,0,17,12,12,1
Rasheen Crews,,,,,,,0,13,12,1
James Tyson,,,,,,,,0,12,1
Vernon D Brown,,,,,,,,,0,1
Total,40,27,9,4,28,25,24,17,16,1
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,2
Tom Wolf,14,0,0,0,28,21,17,9,6,2
Allyson Y Schwartz,,12,0,0,16,11,12,15,12,2
Robert M Mccord,,,6,0,7,7,6,4,5,2
Katie Mcginty,,,,2,0,0,0,0,1,2
Alishea Jackson,,,,,1,31,26,21,19,2
Rasheen Crews,,,,,,0,27,19,20,2
Kevin C Hannah,,,,,,,0,17,18,2
Vernon D Brown,,,,,,,,0,19,2
James Tyson,,,,,,,,,0,2
Total,59,36,14,3,53,40,36,29,25,2
,Member Of - Democratic State Committee 8th Senatorial District,,,,,Governor - Democrat,,,,3
,Alishea Jackson,Kevin C Hannah,Rasheen Crews,James Tyson,Vernon D Brown,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,3
Alishea Jackson,0,33,32,27,27,21,23,12,1,3
Kevin C Hannah,,0,32,24,24,13,13,12,1,3
Rasheen Crews,,,0,24,24,14,11,12,1,3
James Tyson,,,,0,26,8,13,8,1,3
Vernon D Brown,,,,,0,8,11,8,0,3
Tom Wolf,,,,,,24,0,0,0,3
Allyson Y Schwartz,,,,,,,21,0,0,3
Robert M Mccord,,,,,,,,6,0,3
Katie Mcginty,,,,,,,,,2,3
Total,57,39,38,30,27,50,46,21,5,3
,Member Of - Democratic State Committee 8th Senatorial District,,,,,Governor - Democrat,,,,4
,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Rasheen Crews,1,27,24,18,15,35,27,12,1,4
Alishea Jackson,,0,24,19,18,15,18,10,1,4
Kevin C Hannah,,,0,17,15,9,8,9,0,4
Vernon D Brown,,,,0,15,8,9,6,0,4
James Tyson,,,,,0,7,10,3,1,4
Tom Wolf,,,,,,26,0,0,0,4
Allyson Y Schwartz,,,,,,,19,0,0,4
Robert M Mccord,,,,,,,,3,0,4
Katie Mcginty,,,,,,,,,0,4
Total,76,44,26,23,21,71,58,17,2,4
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,5
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,5
Tom Wolf,11,0,0,0,20,24,15,7,6,5
Allyson Y Schwartz,,18,0,0,7,4,3,5,5,5
Robert M Mccord,,,3,0,3,0,0,1,0,5
Katie Mcginty,,,,0,0,1,0,0,0,5
Alishea Jackson,,,,,1,17,15,8,9,5
Rasheen Crews,,,,,,0,16,9,10,5
Kevin C Hannah,,,,,,,0,10,9,5
Vernon D Brown,,,,,,,,0,9,5
James Tyson,,,,,,,,,0,5
Total,44,28,7,1,31,29,18,13,11,5
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,6
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,6
Tom Wolf,16,0,0,0,30,25,16,12,11,6
Allyson Y Schwartz,,7,0,0,10,6,6,8,8,6
Robert M Mccord,,,1,0,17,9,10,5,4,6
Katie Mcginty,,,,1,0,0,3,4,4,6
Alishea Jackson,,,,,0,28,28,17,18,6
Rasheen Crews,,,,,,0,27,16,14,6
Kevin C Hannah,,,,,,,0,17,18,6
Vernon D Brown,,,,,,,,0,19,6
James Tyson,,,,,,,,,0,6
Total,60,24,20,5,57,40,35,29,27,6
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,7
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,7
Tom Wolf,15,0,0,0,44,37,28,14,12,7
Allyson Y Schwartz,,6,0,0,10,9,7,9,7,7
Robert M Mccord,,,4,0,5,5,5,3,4,7
Katie Mcginty,,,,1,0,0,0,1,0,7
Alishea Jackson,,,,,0,37,36,23,21,7
Rasheen Crews,,,,,,1,38,23,23,7
Kevin C Hannah,,,,,,,0,21,22,7
Vernon D Brown,,,,,,,,0,21,7
James Tyson,,,,,,,,,0,7
Total,70,20,12,2,59,52,40,27,23,7
,Member Of - Democratic State Committee 8th Senatorial District,,,,,Governor - Democrat,,,,8
,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,8
Alishea Jackson,0,24,17,23,16,22,11,4,3,8
Rasheen Crews,,0,18,25,16,16,9,3,4,8
Vernon D Brown,,,0,17,16,9,13,1,4,8
Kevin C Hannah,,,,0,15,12,9,3,2,8
James Tyson,,,,,0,8,8,1,3,8
Tom Wolf,,,,,,13,0,0,0,8
Allyson Y Schwartz,,,,,,,17,0,0,8
Robert M Mccord,,,,,,,,9,0,8
Katie Mcginty,,,,,,,,,3,8
Total,40,32,27,26,20,40,37,17,8,8
,Member Of - Democratic State Committee 8th Senatorial District,,,,,Governor - Democrat,,,,9
,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,9
Alishea Jackson,0,46,42,26,25,32,24,11,1,9
Rasheen Crews,,0,43,26,24,37,18,7,2,9
Kevin C Hannah,,,0,24,23,25,16,4,1,9
Vernon D Brown,,,,0,26,14,20,1,1,9
James Tyson,,,,,0,12,17,2,1,9
Tom Wolf,,,,,,20,0,0,0,9
Allyson Y Schwartz,,,,,,,28,0,0,9
Robert M Mccord,,,,,,,,8,0,9
Katie Mcginty,,,,,,,,,0,9
Total,69,64,46,37,32,65,62,24,3,9
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,10
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,10
Tom Wolf,22,0,0,0,20,20,12,9,9,10
Allyson Y Schwartz,,19,0,0,14,11,7,9,6,10
Robert M Mccord,,,5,0,14,9,8,8,7,10
Katie Mcginty,,,,0,1,0,0,0,0,10
Alishea Jackson,,,,,0,26,25,20,19,10
Rasheen Crews,,,,,,0,25,18,19,10
Kevin C Hannah,,,,,,,0,17,17,10
Vernon D Brown,,,,,,,,0,21,10
James Tyson,,,,,,,,,0,10
Total,56,38,21,1,49,40,27,26,22,10
,Member Of - Democratic State Committee 8th Senatorial District,,,,,Governor - Democrat,,,,11
,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,11
Alishea Jackson,1,56,54,48,39,44,18,23,1,11
Rasheen Crews,,0,53,41,36,34,18,17,1,11
Kevin C Hannah,,,0,40,35,30,14,15,1,11
Vernon D Brown,,,,0,41,22,14,16,4,11
James Tyson,,,,,0,16,14,12,2,11
Tom Wolf,,,,,,20,0,0,0,11
Allyson Y Schwartz,,,,,,,21,0,0,11
Robert M Mccord,,,,,,,,6,0,11
Katie Mcginty,,,,,,,,,0,11
Total,88,71,61,57,45,77,49,32,4,11
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,12
