col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,All
,John Jenkins,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,All
John Jenkins,26,278,246,154,117,All
Dave Kralle,,6,192,128,113,All
Agnes Tilley,,,11,128,112,All
Michael P Meehan,,,,19,117,All
Margaret L Recupido,,,,,0,All
Total,382,291,266,181,121,All
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,1
,John Jenkins,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,1
John Jenkins,2,15,12,7,6,1
Agnes Tilley,,0,10,7,5,1
Dave Kralle,,,0,5,5,1
Michael P Meehan,,,,2,6,1
Margaret L Recupido,,,,,0,1
Total,20,16,12,10,6,1
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,2
,John Jenkins,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,2
John Jenkins,1,25,23,16,9,2
Dave Kralle,,1,18,11,9,2
Agnes Tilley,,,1,13,9,2
Michael P Meehan,,,,3,9,2
Margaret L Recupido,,,,,0,2
Total,34,26,25,20,9,2
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,3
,John Jenkins,Agnes Tilley,Michael P Meehan,Dave Kralle,Margaret L Recupido,3
John Jenkins,0,9,10,7,7,3
Agnes Tilley,,1,8,5,5,3
Michael P Meehan,,,0,5,7,3
Dave Kralle,,,,0,5,3
Margaret L Recupido,,,,,0,3
Total,13,10,10,7,7,3
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,4
,John Jenkins,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,4
John Jenkins,0,15,12,6,4,4
Dave Kralle,,0,9,4,4,4
Agnes Tilley,,,0,6,4,4
Michael P Meehan,,,,0,4,4
Margaret L Recupido,,,,,0,4
Total,19,15,13,7,4,4
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,5
,John Jenkins,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,5
John Jenkins,0,18,15,4,2,5
Dave Kralle,,0,12,2,2,5
Agnes Tilley,,,1,3,2,5
Michael P Meehan,,,,2,2,5
Margaret L Recupido,,,,,0,5
Total,22,18,16,6,2,5
,Senator In The General Assembly 2nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,6
,John Jenkins,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,6
John Jenkins,1,22,20,15,10,6
Dave Kralle,,1,15,11,9,6
Agnes Tilley,,,2,10,10,6
Michael P Meehan,,,,0,9,6
Margaret L Recupido,,,,,0,6
Total,31,23,22,15,10,6
