col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,All
Mike Stack,14,0,0,0,0,47,34,37,34,33,29,All
Brad Koplinski,,5,0,0,0,4,3,3,3,4,4,All
Mark Smith,,,1,0,0,6,3,3,4,2,1,All
Mark Critz,,,,0,0,1,4,1,1,1,0,All
Brandon P Neuman,,,,,0,2,1,1,1,2,2,All
Ken Washington,,,,,,0,37,36,36,38,33,All
Jacque Whaumbush,,,,,,,0,35,34,35,31,All
Kathryn S Huggins,,,,,,,,0,40,39,33,All
Lisa Rhodes,,,,,,,,,0,38,32,All
Monica Maria Djerassi,,,,,,,,,,0,34,All
Willie Jordan,,,,,,,,,,,0,All
Total,75,11,9,5,2,61,46,46,44,43,36,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Kathryn S Huggins,Ken Washington,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,Jacque Whaumbush,3
Mike Stack,4,0,0,0,0,7,6,6,6,6,5,3
Brad Koplinski,,0,0,0,0,1,1,1,1,1,1,3
Mark Smith,,,0,0,0,0,1,0,0,0,0,3
Brandon P Neuman,,,,0,0,0,0,0,0,0,0,3
Mark Critz,,,,,0,0,0,0,0,0,0,3
Kathryn S Huggins,,,,,,0,7,7,7,7,6,3
Ken Washington,,,,,,,0,7,7,7,6,3
Lisa Rhodes,,,,,,,,0,7,7,6,3
Monica Maria Djerassi,,,,,,,,,0,7,6,3
Willie Jordan,,,,,,,,,,0,6,3
Jacque Whaumbush,,,,,,,,,,,0,3
Total,11,1,1,0,0,8,8,7,7,7,6,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,6
Mike Stack,5,0,0,0,0,18,12,13,12,11,10,6
Mark Smith,,1,0,0,0,2,1,0,0,1,0,6
Brad Koplinski,,,0,0,0,2,2,3,2,2,2,6
Mark Critz,,,,0,0,1,1,0,0,0,0,6
Brandon P Neuman,,,,,0,0,0,0,0,0,0,6
Ken Washington,,,,,,0,14,14,13,12,12,6
Jacque Whaumbush,,,,,,,0,12,12,11,11,6
Monica Maria Djerassi,,,,,,,,0,14,13,12,6
Kathryn S Huggins,,,,,,,,,0,13,11,6
Lisa Rhodes,,,,,,,,,,0,11,6
Willie Jordan,,,,,,,,,,,0,6
Total,25,4,3,2,0,23,16,16,14,14,12,6
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,11
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,Jacque Whaumbush,Kathryn S Huggins,Ken Washington,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,11
Mike Stack,1,0,0,0,0,0,1,1,1,1,0,11
Mark Critz,,0,0,0,0,1,0,0,0,0,0,11
Mark Smith,,,0,0,0,1,1,1,1,1,1,11
Brad Koplinski,,,,0,0,0,0,0,0,0,0,11
Brandon P Neuman,,,,,0,0,0,0,0,0,0,11
