col_1,col_2,col_3,col_4,division
,Governor - Republican,,Representative In Congress 1st District - Republican,All
,Tom Corbett,Robert Guzzardi,Megan Rath,All
Tom Corbett,56,0,307,All
Robert Guzzardi,,0,3,All
Megan Rath,,,49,All
Total,363,3,359,All
,Representative In Congress 1st District - Republican,Governor - Republican,,1
,Megan Rath,Tom Corbett,Robert Guzzardi,1
Megan Rath,5,25,1,1
Tom Corbett,,4,0,1
Robert Guzzardi,,,0,1
Total,31,29,1,1
,Governor - Republican,,Representative In Congress 1st District - Republican,2
,Tom Corbett,Robert Guzzardi,Megan Rath,2
Tom Corbett,9,0,19,2
Robert Guzzardi,,0,0,2
Megan Rath,,,2,2
Total,28,0,21,2
,Representative In Congress 1st District - Republican,Governor - Republican,,3
,Megan Rath,Tom Corbett,Robert Guzzardi,3
Megan Rath,1,3,0,3
Tom Corbett,,1,0,3
Robert Guzzardi,,,0,3
Total,4,4,0,3
,Representative In Congress 1st District - Republican,Governor - Republican,,4
,Megan Rath,Tom Corbett,Robert Guzzardi,4
Megan Rath,7,19,0,4
Tom Corbett,,2,0,4
Robert Guzzardi,,,0,4
Total,26,21,0,4
,Governor - Republican,,Representative In Congress 1st District - Republican,5
,Tom Corbett,Robert Guzzardi,Megan Rath,5
Tom Corbett,4,0,9,5
Robert Guzzardi,,0,0,5
Megan Rath,,,1,5
Total,13,0,10,5
,Representative In Congress 1st District - Republican,Governor - Republican,,6
,Megan Rath,Tom Corbett,Robert Guzzardi,6
Megan Rath,0,6,0,6
Tom Corbett,,0,0,6
Robert Guzzardi,,,0,6
Total,6,6,0,6
,Governor - Republican,,Representative In Congress 1st District - Republican,7
,Tom Corbett,Robert Guzzardi,Megan Rath,7
Tom Corbett,6,0,40,7
Robert Guzzardi,,0,0,7
Megan Rath,,,3,7
Total,46,0,43,7
,Governor - Republican,,Representative In Congress 1st District - Republican,8
,Tom Corbett,Robert Guzzardi,Megan Rath,8
Tom Corbett,2,0,6,8
Robert Guzzardi,,0,0,8
Megan Rath,,,0,8
Total,8,0,6,8
,Governor - Republican,,Representative In Congress 1st District - Republican,9
,Tom Corbett,Robert Guzzardi,Megan Rath,9
Tom Corbett,4,0,13,9
Robert Guzzardi,,0,0,9
Megan Rath,,,0,9
Total,17,0,13,9
,Representative In Congress 1st District - Republican,Governor - Republican,,10
,Megan Rath,Tom Corbett,Robert Guzzardi,10
Megan Rath,3,33,1,10
Tom Corbett,,2,0,10
Robert Guzzardi,,,0,10
Total,37,35,1,10
,Governor - Republican,,Representative In Congress 1st District - Republican,11
,Tom Corbett,Robert Guzzardi,Megan Rath,11
Tom Corbett,1,0,6,11
Robert Guzzardi,,0,0,11
Megan Rath,,,0,11
Total,7,0,6,11
,Representative In Congress 1st District - Republican,Governor - Republican,,12
,Megan Rath,Tom Corbett,Robert Guzzardi,12
Megan Rath,0,3,0,12
Tom Corbett,,0,0,12
Robert Guzzardi,,,0,12
Total,3,3,0,12
,Governor - Republican,,Representative In Congress 1st District - Republican,13
,Tom Corbett,Robert Guzzardi,Megan Rath,13
Tom Corbett,1,0,5,13
Robert Guzzardi,,0,0,13
Megan Rath,,,0,13
Total,6,0,5,13
,Representative In Congress 1st District - Republican,Governor - Republican,,14
,Megan Rath,Tom Corbett,Robert Guzzardi,14
Megan Rath,1,5,0,14
Tom Corbett,,0,0,14
Robert Guzzardi,,,0,14
Total,6,5,0,14
,Representative In Congress 1st District - Republican,Governor - Republican,,16
,Megan Rath,Tom Corbett,Robert Guzzardi,16
Megan Rath,1,9,0,16
Tom Corbett,,0,0,16
Robert Guzzardi,,,0,16
Total,10,9,0,16
,Representative In Congress 1st District - Republican,Governor - Republican,,17
,Megan Rath,Tom Corbett,Robert Guzzardi,17
Megan Rath,3,12,0,17
Tom Corbett,,2,0,17
Robert Guzzardi,,,0,17
Total,15,14,0,17
,Representative In Congress 1st District - Republican,Governor - Republican,,18
,Megan Rath,Tom Corbett,Robert Guzzardi,18
Megan Rath,2,5,0,18
Tom Corbett,,1,0,18
Robert Guzzardi,,,0,18
Total,7,6,0,18
,Representative In Congress 1st District - Republican,Governor - Republican,,19
,Megan Rath,Tom Corbett,Robert Guzzardi,19
Megan Rath,3,12,1,19
Tom Corbett,,3,0,19
Robert Guzzardi,,,0,19
Total,16,15,1,19
,Governor - Republican,,Representative In Congress 1st District - Republican,20
,Tom Corbett,Robert Guzzardi,Megan Rath,20
Tom Corbett,8,0,31,20
Robert Guzzardi,,0,0,20
Megan Rath,,,7,20
Total,39,0,38,20
,Representative In Congress 1st District - Republican,Governor - Republican,,21
,Megan Rath,Tom Corbett,Robert Guzzardi,21
Megan Rath,2,4,0,21
Tom Corbett,,2,0,21
Robert Guzzardi,,,0,21
Total,6,6,0,21
,Representative In Congress 1st District - Republican,Governor - Republican,,22
,Megan Rath,Tom Corbett,Robert Guzzardi,22
Megan Rath,5,19,0,22
Tom Corbett,,3,0,22
Robert Guzzardi,,,0,22
Total,24,22,0,22
,Representative In Congress 1st District - Republican,Governor - Republican,,23
,Megan Rath,Tom Corbett,Robert Guzzardi,23
Megan Rath,3,23,0,23
Tom Corbett,,1,0,23
Robert Guzzardi,,,0,23
Total,26,24,0,23
