col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,All
,Anthony Hardy Williams,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Anthony Hardy Williams,7,331,256,201,45,All
Tom Wolf,,66,0,0,0,All
Allyson Y Schwartz,,,48,0,0,All
Robert M Mccord,,,,76,0,All
Katie Mcginty,,,,,11,All
Total,840,397,304,277,56,All
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,1
,Anthony Hardy Williams,Robert M Mccord,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,1
Anthony Hardy Williams,0,16,18,14,3,1
Robert M Mccord,,7,0,0,0,1
Tom Wolf,,,1,0,0,1
Allyson Y Schwartz,,,,2,0,1
Katie Mcginty,,,,,0,1
Total,51,23,19,16,3,1
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,2
,Anthony Hardy Williams,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,2
Anthony Hardy Williams,1,27,17,17,7,2
Allyson Y Schwartz,,5,0,0,0,2
Tom Wolf,,,8,0,0,2
Robert M Mccord,,,,5,0,2
Katie Mcginty,,,,,3,2
Total,69,32,25,22,10,2
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,4
,Anthony Hardy Williams,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Anthony Hardy Williams,1,31,23,13,1,4
Tom Wolf,,3,0,0,0,4
Allyson Y Schwartz,,,3,0,0,4
Robert M Mccord,,,,8,0,4
Katie Mcginty,,,,,0,4
Total,69,34,26,21,1,4
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,5
,Anthony Hardy Williams,Allyson Y Schwartz,Katie Mcginty,Tom Wolf,Robert M Mccord,5
Anthony Hardy Williams,0,14,6,4,3,5
Allyson Y Schwartz,,4,0,0,0,5
Katie Mcginty,,,0,0,0,5
Tom Wolf,,,,1,0,5
Robert M Mccord,,,,,1,5
Total,27,18,6,5,4,5
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,7
,Anthony Hardy Williams,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
Anthony Hardy Williams,0,33,22,9,2,7
Tom Wolf,,14,0,0,0,7
Allyson Y Schwartz,,,6,0,0,7
Robert M Mccord,,,,4,0,7
Katie Mcginty,,,,,2,7
Total,66,47,28,13,4,7
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,8
,Anthony Hardy Williams,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,8
Anthony Hardy Williams,0,2,2,2,0,8
Tom Wolf,,2,0,0,0,8
Allyson Y Schwartz,,,0,0,0,8
Katie Mcginty,,,,0,0,8
Robert M Mccord,,,,,0,8
Total,6,4,2,2,0,8
,Senator In The General Assembly 8th District - Democrat,Governor - Democrat,,,,9
