col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,All
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,All
Mike Tomlinson,35,372,259,180,147,All
Dave Kralle,,28,232,168,149,All
Agnes Tilley,,,5,152,140,All
Michael P Meehan,,,,13,145,All
Margaret L Recupido,,,,,2,All
Total,469,421,279,211,162,All
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,2
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,2
Mike Tomlinson,2,28,24,12,10,2
Dave Kralle,,0,22,12,11,2
Agnes Tilley,,,0,12,10,2
Michael P Meehan,,,,1,10,2
Margaret L Recupido,,,,,0,2
Total,32,29,24,13,11,2
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In The General Assembly 173rd District - Republican,7
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Mike Tomlinson,7
Dave Kralle,4,16,9,6,24,7
Agnes Tilley,,0,6,6,18,7
Margaret L Recupido,,,1,6,9,7
Michael P Meehan,,,,0,6,7
Mike Tomlinson,,,,,0,7
Total,30,19,11,7,27,7
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,11
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,11
Mike Tomlinson,3,24,19,19,12,11
Dave Kralle,,2,16,15,13,11
Agnes Tilley,,,0,15,14,11
Michael P Meehan,,,,0,14,11
Margaret L Recupido,,,,,0,11
Total,36,28,21,21,14,11
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,17
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,17
Mike Tomlinson,19,42,36,26,22,17
Dave Kralle,,1,32,23,20,17
Agnes Tilley,,,0,21,20,17
Michael P Meehan,,,,0,22,17
Margaret L Recupido,,,,,0,17
Total,70,45,37,28,23,17
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In The General Assembly 173rd District - Republican,24
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Mike Tomlinson,24
Dave Kralle,1,5,5,5,15,24
Agnes Tilley,,1,3,3,6,24
Michael P Meehan,,,1,3,6,24
Margaret L Recupido,,,,0,3,24
Mike Tomlinson,,,,,1,24
Total,18,7,7,5,18,24
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,29
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,29
Mike Tomlinson,3,38,26,23,20,29
Dave Kralle,,3,25,22,21,29
Agnes Tilley,,,0,20,19,29
Michael P Meehan,,,,3,20,29
Margaret L Recupido,,,,,1,29
Total,46,43,28,28,23,29
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,30
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,30
Mike Tomlinson,1,32,21,14,12,30
Dave Kralle,,6,17,10,9,30
Agnes Tilley,,,0,12,10,30
Michael P Meehan,,,,1,11,30
Margaret L Recupido,,,,,0,30
Total,41,38,23,17,12,30
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,32
,Mike Tomlinson,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,32
Mike Tomlinson,0,9,8,4,2,32
Agnes Tilley,,0,4,2,2,32
Dave Kralle,,,1,2,2,32
Michael P Meehan,,,,0,2,32
Margaret L Recupido,,,,,0,32
Total,15,9,9,4,2,32
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,35
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,35
Mike Tomlinson,1,19,12,9,9,35
Dave Kralle,,1,10,9,9,35
Agnes Tilley,,,2,8,8,35
Margaret L Recupido,,,,0,8,35
Michael P Meehan,,,,,0,35
Total,22,20,14,9,9,35
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,36
,Mike Tomlinson,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,36
Mike Tomlinson,2,21,18,12,9,36
Dave Kralle,,1,15,10,7,36
Agnes Tilley,,,1,10,7,36
Michael P Meehan,,,,1,8,36
Margaret L Recupido,,,,,0,36
Total,30,23,21,14,9,36
,Representative In The General Assembly 173rd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,37
,Mike Tomlinson,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,37
Mike Tomlinson,1,9,8,4,4,37
Agnes Tilley,,0,7,4,4,37
Dave Kralle,,,0,4,4,37
Michael P Meehan,,,,1,4,37
Margaret L Recupido,,,,,0,37
Total,11,9,8,5,4,37
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In The General Assembly 173rd District - Republican,42
,Dave Kralle,Michael P Meehan,Agnes Tilley,Margaret L Recupido,Mike Tomlinson,42
Dave Kralle,2,14,13,11,23,42
Michael P Meehan,,2,9,10,11,42
Agnes Tilley,,,1,9,11,42
Margaret L Recupido,,,,0,8,42
Mike Tomlinson,,,,,0,42
Total,30,17,15,11,25,42
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In The General Assembly 173rd District - Republican,43
