col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 200th District - Democrat,Governor - Democrat,,,,All
,Cherelle L Parker,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,All
Cherelle L Parker,24,"1,587","1,630",711,103,All
Allyson Y Schwartz,,528,0,0,0,All
Tom Wolf,,,476,0,0,All
Robert M Mccord,,,,193,0,All
Katie Mcginty,,,,,43,All
Total,"4,055","2,115","2,106",904,146,All
,Representative In The General Assembly 200th District - Democrat,Governor - Democrat,,,,1
,Cherelle L Parker,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,1
Cherelle L Parker,1,103,95,55,5,1
Allyson Y Schwartz,,36,0,0,0,1
Tom Wolf,,,30,0,0,1
Robert M Mccord,,,,25,0,1
Katie Mcginty,,,,,6,1
Total,259,139,125,80,11,1
,Representative In The General Assembly 200th District - Democrat,Governor - Democrat,,,,2
,Cherelle L Parker,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,2
Cherelle L Parker,1,110,75,39,4,2
Allyson Y Schwartz,,35,0,0,0,2
Tom Wolf,,,31,0,0,2
Robert M Mccord,,,,12,0,2
Katie Mcginty,,,,,3,2
Total,229,145,106,51,7,2
,Representative In The General Assembly 200th District - Democrat,Governor - Democrat,,,,3
,Cherelle L Parker,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,3
Cherelle L Parker,1,61,49,23,2,3
Tom Wolf,,28,0,0,0,3
Allyson Y Schwartz,,,23,0,0,3
Robert M Mccord,,,,10,0,3
Katie Mcginty,,,,,3,3
Total,136,89,72,33,5,3
,Representative In The General Assembly 200th District - Democrat,Governor - Democrat,,,,4
,Cherelle L Parker,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,4
Cherelle L Parker,1,80,47,30,2,4
Allyson Y Schwartz,,15,0,0,0,4
Tom Wolf,,,11,0,0,4
Robert M Mccord,,,,7,0,4
Katie Mcginty,,,,,3,4
Total,160,95,58,37,5,4
,Representative In The General Assembly 200th District - Democrat,Governor - Democrat,,,,5
,Cherelle L Parker,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,5
Cherelle L Parker,0,27,34,12,4,5
Allyson Y Schwartz,,12,0,0,0,5
Tom Wolf,,,5,0,0,5
Robert M Mccord,,,,1,0,5
Katie Mcginty,,,,,3,5
Total,77,39,39,13,7,5
,Representative In The General Assembly 200th District - Democrat,Governor - Democrat,,,,6
,Cherelle L Parker,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,6
