col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 197th District - Democrat,,,,All
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,All
Mike Stack,159,0,0,0,0,"1,365",649,528,192,All
Mark Critz,,26,0,0,0,165,40,131,23,All
Mark Smith,,,20,0,0,104,36,90,14,All
Brandon P Neuman,,,,7,0,57,83,27,26,All
Brad Koplinski,,,,,4,29,47,21,26,All
Leslie Acosta,,,,,,"1,132",0,0,0,All
Danilo R Burgos,,,,,,,479,0,0,All
Ben Ramos,,,,,,,,446,0,All
Jose P Miranda,,,,,,,,,83,All
Total,"2,893",385,264,200,127,"2,852","1,334","1,243",364,All
