col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,All
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Leanna Washington,37,0,0,"1,153",897,782,26,All
Art Haywood,,19,0,875,539,365,18,All
Brian D Gralnick,,,3,294,153,83,12,All
Tom Wolf,,,,262,0,0,0,All
Allyson Y Schwartz,,,,,226,0,0,All
Robert M Mccord,,,,,,126,0,All
Katie Mcginty,,,,,,,16,All
Total,"2,895","1,816",545,"2,584","1,815","1,356",72,All
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,1
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Leanna Washington,0,0,0,28,28,22,0,1
Art Haywood,,2,0,25,25,7,0,1
Brian D Gralnick,,,0,10,4,4,2,1
Tom Wolf,,,,13,0,0,0,1
Allyson Y Schwartz,,,,,8,0,0,1
Robert M Mccord,,,,,,5,0,1
Katie Mcginty,,,,,,,0,1
Total,78,59,20,76,65,38,2,1
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,2
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
Leanna Washington,1,0,0,44,39,39,1,2
Art Haywood,,1,0,34,21,15,2,2
Brian D Gralnick,,,1,13,6,1,0,2
Tom Wolf,,,,10,0,0,0,2
Allyson Y Schwartz,,,,,8,0,0,2
Robert M Mccord,,,,,,6,0,2
Katie Mcginty,,,,,,,0,2
Total,124,73,21,101,74,61,3,2
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,3
,Leanna Washington,Art Haywood,Brian D Gralnick,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,3
Leanna Washington,2,0,0,47,44,30,2,3
Art Haywood,,0,0,17,21,7,0,3
Brian D Gralnick,,,0,13,11,4,1,3
Allyson Y Schwartz,,,,17,0,0,0,3
Tom Wolf,,,,,12,0,0,3
Robert M Mccord,,,,,,3,0,3
Katie Mcginty,,,,,,,2,3
Total,125,45,29,94,88,44,5,3
,Governor - Democrat,,,,Senator In The General Assembly 4th District - Democrat,,,4
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leanna Washington,Art Haywood,Brian D Gralnick,4
Tom Wolf,7,0,0,0,43,32,9,4
Allyson Y Schwartz,,9,0,0,23,16,9,4
Robert M Mccord,,,2,0,20,12,3,4
Katie Mcginty,,,,0,3,1,0,4
Leanna Washington,,,,,0,0,0,4
Art Haywood,,,,,,1,0,4
Brian D Gralnick,,,,,,,0,4
Total,91,57,37,4,89,62,21,4
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,5
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,5
Leanna Washington,0,0,0,52,30,27,1,5
Art Haywood,,1,0,31,27,18,2,5
Brian D Gralnick,,,0,6,6,2,0,5
Tom Wolf,,,,11,0,0,0,5
Allyson Y Schwartz,,,,,12,0,0,5
Robert M Mccord,,,,,,4,0,5
Katie Mcginty,,,,,,,1,5
Total,110,79,14,100,75,51,4,5
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,6
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,6
Leanna Washington,0,0,0,40,23,25,0,6
Art Haywood,,0,0,23,17,9,0,6
Brian D Gralnick,,,0,9,4,2,1,6
Tom Wolf,,,,11,0,0,0,6
Allyson Y Schwartz,,,,,4,0,0,6
Robert M Mccord,,,,,,4,0,6
Katie Mcginty,,,,,,,2,6
Total,88,49,16,83,48,40,3,6
,Governor - Democrat,,,,Senator In The General Assembly 4th District - Democrat,,,7
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leanna Washington,Art Haywood,Brian D Gralnick,7
Tom Wolf,16,0,0,0,59,41,16,7
Allyson Y Schwartz,,9,0,0,32,20,9,7
Robert M Mccord,,,6,0,30,13,2,7
Katie Mcginty,,,,0,1,3,1,7
Leanna Washington,,,,,1,0,0,7
Art Haywood,,,,,,1,0,7
Brian D Gralnick,,,,,,,0,7
Total,132,70,51,5,123,78,28,7
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,8
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,8
Leanna Washington,2,0,0,42,32,32,0,8
Art Haywood,,1,0,23,16,14,1,8
Brian D Gralnick,,,0,9,0,4,0,8
Tom Wolf,,,,8,0,0,0,8
Allyson Y Schwartz,,,,,7,0,0,8
Robert M Mccord,,,,,,3,0,8
Katie Mcginty,,,,,,,1,8
Total,108,55,13,82,55,53,2,8
,Governor - Democrat,,,,Senator In The General Assembly 4th District - Democrat,,,9
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Art Haywood,Leanna Washington,Brian D Gralnick,9
Tom Wolf,9,0,0,0,51,37,14,9
Allyson Y Schwartz,,7,0,0,29,34,10,9
Robert M Mccord,,,7,0,7,16,3,9
Katie Mcginty,,,,0,0,0,0,9
Art Haywood,,,,,1,0,0,9
Leanna Washington,,,,,,1,0,9
Brian D Gralnick,,,,,,,0,9
Total,111,80,33,0,88,88,27,9
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,10
,Art Haywood,Leanna Washington,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,10
Art Haywood,1,0,0,31,26,18,1,10
Leanna Washington,,2,0,22,21,22,1,10
Brian D Gralnick,,,0,12,5,4,0,10
Tom Wolf,,,,7,0,0,0,10
Allyson Y Schwartz,,,,,14,0,0,10
Robert M Mccord,,,,,,7,0,10
Katie Mcginty,,,,,,,1,10
Total,77,68,21,72,66,51,3,10
,Governor - Democrat,,,,Senator In The General Assembly 4th District - Democrat,,,11
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leanna Washington,Art Haywood,Brian D Gralnick,11
Tom Wolf,2,0,0,0,41,28,6,11
Allyson Y Schwartz,,4,0,0,19,15,3,11
Robert M Mccord,,,6,0,11,11,2,11
Katie Mcginty,,,,0,0,0,0,11
Leanna Washington,,,,,3,0,0,11
Art Haywood,,,,,,0,0,11
Brian D Gralnick,,,,,,,0,11
Total,77,41,30,0,74,54,11,11
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,12
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,12
Leanna Washington,1,0,0,54,36,23,0,12
Art Haywood,,0,0,32,24,17,0,12
Brian D Gralnick,,,0,15,4,5,1,12
Tom Wolf,,,,6,0,0,0,12
Allyson Y Schwartz,,,,,9,0,0,12
Robert M Mccord,,,,,,1,0,12
Katie Mcginty,,,,,,,1,12
Total,114,73,25,107,73,46,2,12
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,13
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,13
Leanna Washington,1,0,0,29,29,23,0,13
Art Haywood,,0,0,21,8,15,0,13
Brian D Gralnick,,,0,6,6,3,0,13
Tom Wolf,,,,5,0,0,0,13
Robert M Mccord,,,,,4,0,0,13
Allyson Y Schwartz,,,,,,2,0,13
Katie Mcginty,,,,,,,0,13
Total,82,44,15,61,47,43,0,13
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,14
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,14
Leanna Washington,2,0,0,31,23,14,0,14
Art Haywood,,0,0,26,18,11,0,14
Brian D Gralnick,,,0,3,2,3,0,14
Tom Wolf,,,,5,0,0,0,14
Robert M Mccord,,,,,6,0,0,14
Allyson Y Schwartz,,,,,,8,0,14
Katie Mcginty,,,,,,,1,14
Total,70,55,8,65,49,36,1,14
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,15
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,15
Leanna Washington,2,0,0,50,39,22,1,15
Art Haywood,,2,0,32,12,8,1,15
Brian D Gralnick,,,0,6,2,4,0,15
Tom Wolf,,,,11,0,0,0,15
Allyson Y Schwartz,,,,,9,0,0,15
Robert M Mccord,,,,,,3,0,15
Katie Mcginty,,,,,,,1,15
Total,114,55,12,99,62,37,3,15
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,16
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,16
Leanna Washington,3,0,0,48,27,31,1,16
Art Haywood,,1,0,28,19,9,1,16
Brian D Gralnick,,,1,6,3,3,0,16
Tom Wolf,,,,12,0,0,0,16
Allyson Y Schwartz,,,,,11,0,0,16
Robert M Mccord,,,,,,4,0,16
Katie Mcginty,,,,,,,0,16
Total,110,58,13,94,60,47,2,16
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,17
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,17
Leanna Washington,1,0,0,26,34,30,1,17
Art Haywood,,0,0,36,26,11,1,17
Brian D Gralnick,,,0,7,5,2,0,17
Tom Wolf,,,,8,0,0,0,17
Allyson Y Schwartz,,,,,2,0,0,17
Robert M Mccord,,,,,,4,0,17
Katie Mcginty,,,,,,,0,17
Total,92,74,14,77,67,47,2,17
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,18
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,18
Leanna Washington,1,0,0,36,35,28,0,18
Art Haywood,,0,0,28,12,10,0,18
Brian D Gralnick,,,0,12,7,4,0,18
Tom Wolf,,,,5,0,0,0,18
Allyson Y Schwartz,,,,,9,0,0,18
Robert M Mccord,,,,,,1,0,18
Katie Mcginty,,,,,,,2,18
Total,100,50,23,81,63,43,2,18
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,19
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,19
Leanna Washington,1,0,0,15,22,12,0,19
Art Haywood,,1,0,20,12,5,0,19
Brian D Gralnick,,,0,4,4,2,0,19
Tom Wolf,,,,3,0,0,0,19
Allyson Y Schwartz,,,,,3,0,0,19
Robert M Mccord,,,,,,1,0,19
Katie Mcginty,,,,,,,0,19
Total,50,38,10,42,41,20,0,19
,Governor - Democrat,,,,Senator In The General Assembly 4th District - Democrat,,,20
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Leanna Washington,Art Haywood,Brian D Gralnick,20
Tom Wolf,9,0,0,0,34,25,10,20
Allyson Y Schwartz,,5,0,0,23,9,3,20
Robert M Mccord,,,6,0,14,17,0,20
Katie Mcginty,,,,0,0,1,1,20
Leanna Washington,,,,,4,0,0,20
Art Haywood,,,,,,2,0,20
Brian D Gralnick,,,,,,,0,20
Total,78,40,37,2,75,54,14,20
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,21
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,21
Leanna Washington,3,0,0,59,54,27,3,21
Art Haywood,,1,0,32,27,23,1,21
Brian D Gralnick,,,0,26,17,2,1,21
Tom Wolf,,,,10,0,0,0,21
Allyson Y Schwartz,,,,,16,0,0,21
Robert M Mccord,,,,,,5,0,21
Katie Mcginty,,,,,,,0,21
Total,146,84,46,127,114,57,5,21
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,22
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,22
Leanna Washington,0,0,0,27,33,20,0,22
Art Haywood,,0,0,32,27,18,2,22
Brian D Gralnick,,,0,12,4,4,0,22
Tom Wolf,,,,6,0,0,0,22
Allyson Y Schwartz,,,,,9,0,0,22
Robert M Mccord,,,,,,5,0,22
Katie Mcginty,,,,,,,0,22
Total,80,79,20,77,73,47,2,22
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,23
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,23
Leanna Washington,0,0,0,38,25,18,1,23
Art Haywood,,0,0,19,15,10,0,23
Brian D Gralnick,,,0,11,3,3,0,23
Tom Wolf,,,,7,0,0,0,23
Allyson Y Schwartz,,,,,7,0,0,23
Robert M Mccord,,,,,,1,0,23
Katie Mcginty,,,,,,,0,23
Total,82,44,17,75,50,32,1,23
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,24
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,24
Leanna Washington,2,0,0,46,42,30,2,24
Art Haywood,,1,0,23,14,9,0,24
Brian D Gralnick,,,0,12,6,2,1,24
Tom Wolf,,,,14,0,0,0,24
Allyson Y Schwartz,,,,,5,0,0,24
Robert M Mccord,,,,,,6,0,24
Katie Mcginty,,,,,,,0,24
Total,122,47,21,95,67,47,3,24
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,25
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,25
Leanna Washington,1,0,0,21,20,18,1,25
Art Haywood,,1,0,6,8,4,0,25
Brian D Gralnick,,,0,5,1,4,0,25
Tom Wolf,,,,5,0,0,0,25
Robert M Mccord,,,,,6,0,0,25
Allyson Y Schwartz,,,,,,1,0,25
Katie Mcginty,,,,,,,1,25
Total,61,19,10,37,35,27,2,25
,Governor - Democrat,,,,Senator In The General Assembly 4th District - Democrat,,,26
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Leanna Washington,Art Haywood,Brian D Gralnick,26
Tom Wolf,9,0,0,0,26,33,7,26
Robert M Mccord,,5,0,0,25,12,2,26
Allyson Y Schwartz,,,5,0,17,15,2,26
Katie Mcginty,,,,0,4,0,2,26
Leanna Washington,,,,,0,0,0,26
Art Haywood,,,,,,0,0,26
Brian D Gralnick,,,,,,,0,26
Total,75,44,39,6,72,60,13,26
,Senator In The General Assembly 4th District - Democrat,,,Governor - Democrat,,,,27
,Leanna Washington,Art Haywood,Brian D Gralnick,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,27
Leanna Washington,0,0,0,39,43,28,0,27
Art Haywood,,0,0,56,22,21,0,27
Brian D Gralnick,,,0,6,4,2,0,27
Tom Wolf,,,,7,0,0,0,27
Allyson Y Schwartz,,,,,9,0,0,27
Robert M Mccord,,,,,,5,0,27
Katie Mcginty,,,,,,,0,27
Total,110,99,12,108,78,56,0,27
,Governor - Democrat,,,,Senator In The General Assembly 4th District - Democrat,,,28
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Leanna Washington,Art Haywood,Brian D Gralnick,28
Tom Wolf,17,0,0,0,41,36,15,28
Robert M Mccord,,5,0,0,35,19,2,28
