col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,All
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,All
Anthony Hardy Williams,377,584,523,413,392,353,All
Alishea Jackson,,7,357,342,289,272,All
Rasheen Crews,,,4,338,273,258,All
Kevin C Hannah,,,,8,258,256,All
Vernon D Brown,,,,,10,265,All
James Tyson,,,,,,8,All
Total,"1,341",600,536,427,408,369,All
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,5
,Anthony Hardy Williams,Alishea Jackson,Vernon D Brown,James Tyson,Kevin C Hannah,Rasheen Crews,5
Anthony Hardy Williams,19,44,32,31,30,29,5
Alishea Jackson,,0,24,24,26,24,5
Vernon D Brown,,,0,25,24,22,5
James Tyson,,,,0,24,22,5
Kevin C Hannah,,,,,1,24,5
Rasheen Crews,,,,,,1,5
Total,89,45,34,33,32,31,5
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,6
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,Vernon D Brown,6
Anthony Hardy Williams,31,44,43,37,35,34,6
Alishea Jackson,,1,33,32,28,30,6
Rasheen Crews,,,0,31,28,28,6
Kevin C Hannah,,,,0,30,27,6
James Tyson,,,,,0,28,6
Vernon D Brown,,,,,,0,6
Total,96,45,43,37,35,34,6
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,7
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,7
Anthony Hardy Williams,15,34,34,32,29,21,7
Alishea Jackson,,0,24,19,24,17,7
Rasheen Crews,,,0,18,25,17,7
Vernon D Brown,,,,0,19,19,7
Kevin C Hannah,,,,,1,17,7
James Tyson,,,,,,0,7
Total,74,34,34,32,30,21,7
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,10
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,10
Anthony Hardy Williams,18,45,41,32,26,22,10
Alishea Jackson,,1,26,26,19,17,10
Rasheen Crews,,,1,26,18,18,10
Kevin C Hannah,,,,0,18,16,10
Vernon D Brown,,,,,1,17,10
James Tyson,,,,,,1,10
Total,92,46,42,32,27,23,10
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,11
,Anthony Hardy Williams,Alishea Jackson,James Tyson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,11
Anthony Hardy Williams,33,51,43,43,35,25,11
Alishea Jackson,,0,32,30,25,23,11
James Tyson,,,1,23,23,18,11
Rasheen Crews,,,,0,24,23,11
Vernon D Brown,,,,,0,17,11
Kevin C Hannah,,,,,,0,11
Total,120,53,46,44,35,26,11
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,14
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,14
Anthony Hardy Williams,36,38,34,29,20,19,14
Alishea Jackson,,0,21,23,16,14,14
Rasheen Crews,,,0,20,15,14,14
Kevin C Hannah,,,,0,16,15,14
Vernon D Brown,,,,,1,16,14
James Tyson,,,,,,1,14
Total,97,38,34,29,22,21,14
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,15
,Anthony Hardy Williams,Rasheen Crews,Alishea Jackson,Kevin C Hannah,James Tyson,Vernon D Brown,15
Anthony Hardy Williams,25,45,43,37,30,27,15
Rasheen Crews,,0,29,29,24,24,15
Alishea Jackson,,,1,28,24,23,15
Kevin C Hannah,,,,0,24,21,15
James Tyson,,,,,1,21,15
Vernon D Brown,,,,,,1,15
Total,101,47,45,38,32,30,15
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,16
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Vernon D Brown,James Tyson,Kevin C Hannah,16
Anthony Hardy Williams,17,35,30,23,20,19,16
Alishea Jackson,,1,20,15,17,17,16
Rasheen Crews,,,1,16,15,17,16
Vernon D Brown,,,,1,14,14,16
James Tyson,,,,,1,14,16
Kevin C Hannah,,,,,,2,16
Total,76,38,33,25,23,21,16
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,17
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,17
Anthony Hardy Williams,36,38,36,31,28,21,17
Alishea Jackson,,2,20,21,22,14,17
Rasheen Crews,,,0,18,21,15,17
Vernon D Brown,,,,2,18,16,17
Kevin C Hannah,,,,,2,14,17
James Tyson,,,,,,1,17
Total,106,40,36,33,30,22,17
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,18
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,18
Anthony Hardy Williams,35,44,42,29,29,22,18
Alishea Jackson,,0,27,25,22,18,18
Rasheen Crews,,,0,24,20,16,18
Kevin C Hannah,,,,1,19,17,18
Vernon D Brown,,,,,0,18,18
James Tyson,,,,,,0,18
Total,107,44,42,30,29,22,18
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,19
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,19
Anthony Hardy Williams,21,56,47,42,28,24,19
Alishea Jackson,,0,36,33,22,19,19
Rasheen Crews,,,0,34,23,19,19
Kevin C Hannah,,,,1,20,21,19
Vernon D Brown,,,,,2,19,19
James Tyson,,,,,,1,19
Total,101,57,47,44,30,25,19
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,20
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,20
Anthony Hardy Williams,49,38,27,28,22,17,20
Alishea Jackson,,1,17,18,16,14,20
Rasheen Crews,,,1,15,17,14,20
Vernon D Brown,,,,0,14,15,20
Kevin C Hannah,,,,,0,14,20
James Tyson,,,,,,0,20
Total,114,40,30,28,23,17,20
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,21
,Anthony Hardy Williams,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,21
Anthony Hardy Williams,15,31,26,20,19,18,21
Alishea Jackson,,0,19,13,17,12,21
Rasheen Crews,,,0,12,17,12,21
Vernon D Brown,,,,2,11,13,21
Kevin C Hannah,,,,,0,11,21
James Tyson,,,,,,0,21
Total,68,32,27,22,20,18,21
,Senator In The General Assembly 8th District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,22
