col_1,col_2,division
,Representative In Congress 2nd District - Democrat,1
,Chaka Fattah,1
Chaka Fattah,63,1
Total,63,1
,Representative In Congress 2nd District - Democrat,2
,Chaka Fattah,2
Chaka Fattah,97,2
Total,97,2
,Representative In Congress 2nd District - Democrat,6
,Chaka Fattah,6
Chaka Fattah,165,6
Total,165,6
,Representative In Congress 2nd District - Democrat,7
,Chaka Fattah,7
Chaka Fattah,90,7
Total,90,7
,Representative In Congress 2nd District - Democrat,17
,Chaka Fattah,17
Chaka Fattah,109,17
Total,109,17
,Representative In Congress 2nd District - Democrat,21
,Chaka Fattah,21
Chaka Fattah,169,21
Total,169,21
,Representative In Congress 2nd District - Democrat,22
,Chaka Fattah,22
Chaka Fattah,99,22
Total,99,22
,Representative In Congress 2nd District - Democrat,23
,Chaka Fattah,23
Chaka Fattah,111,23
Total,111,23
,Representative In Congress 2nd District - Democrat,24
,Chaka Fattah,24
Chaka Fattah,72,24
Total,72,24
,Representative In Congress 2nd District - Democrat,All
,Chaka Fattah,All
Chaka Fattah,975,All
Total,975,All
