col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,All
,W Curtis Thomas,Emily Rodriguez,K Williams Medley,Kenneth T Walker Jr,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
W Curtis Thomas,4,0,0,0,70,46,57,5,All
Emily Rodriguez,,4,0,0,41,60,21,17,All
K Williams Medley,,,2,0,9,0,1,0,All
Kenneth T Walker Jr,,,,0,1,5,2,0,All
Tom Wolf,,,,,9,0,0,0,All
Allyson Y Schwartz,,,,,,10,0,0,All
Robert M Mccord,,,,,,,3,0,All
Katie Mcginty,,,,,,,,1,All
Total,182,143,12,8,130,121,84,23,All
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,15
,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,15
Emily Rodriguez,0,0,0,0,15,15,6,5,15
W Curtis Thomas,,3,0,0,19,11,7,1,15
K Williams Medley,,,1,0,2,0,0,0,15
Kenneth T Walker Jr,,,,0,0,1,1,0,15
Tom Wolf,,,,,4,0,0,0,15
Allyson Y Schwartz,,,,,,5,0,0,15
Robert M Mccord,,,,,,,1,0,15
Katie Mcginty,,,,,,,,0,15
Total,41,41,3,2,40,32,15,6,15
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,20
,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,20
Emily Rodriguez,2,0,0,0,12,20,9,6,20
W Curtis Thomas,,0,0,0,15,5,13,0,20
K Williams Medley,,,0,0,3,0,1,0,20
Kenneth T Walker Jr,,,,0,0,1,0,0,20
Tom Wolf,,,,,2,0,0,0,20
Allyson Y Schwartz,,,,,,0,0,0,20
Robert M Mccord,,,,,,,1,0,20
Katie Mcginty,,,,,,,,0,20
Total,49,33,4,1,32,26,24,6,20
,Representative In The General Assembly 181st District - Democrat,,,,Governor - Democrat,,,,23
,W Curtis Thomas,Emily Rodriguez,K Williams Medley,Kenneth T Walker Jr,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,23
W Curtis Thomas,1,0,0,0,30,36,37,4,23
Emily Rodriguez,,2,0,0,25,14,6,6,23
K Williams Medley,,,1,0,0,4,0,0,23
Kenneth T Walker Jr,,,,0,3,1,1,0,23
Allyson Y Schwartz,,,,,5,0,0,0,23
Tom Wolf,,,,,,3,0,0,23
Robert M Mccord,,,,,,,1,0,23
Katie Mcginty,,,,,,,,1,23
Total,108,53,5,5,63,58,45,11,23
