col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,John Sabatina Jr,Kathy Enggasser,Patrick Parkinson,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,All
John Sabatina Jr,532,752,635,586,530,458,26,15,All
Kathy Enggasser,,17,407,430,424,401,20,12,All
Patrick Parkinson,,,47,384,398,369,18,12,All
Louis Farinella,,,,16,370,375,19,13,All
Barbara A Deeley,,,,,17,410,19,12,All
Mary Ann Quartullo,,,,,,5,18,12,All
Jacqulyne Scott,,,,,,,0,4,All
Larry King,,,,,,,,1,All
Total,"1,809",793,706,624,575,486,26,16,All
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,1
,John Sabatina Jr,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,1
John Sabatina Jr,23,25,20,17,17,14,0,0,1
Kathy Enggasser,,0,13,8,9,10,0,0,1
Patrick Parkinson,,,4,10,9,11,0,0,1
Barbara A Deeley,,,,1,8,10,0,0,1
Louis Farinella,,,,,0,10,0,0,1
Mary Ann Quartullo,,,,,,0,0,0,1
Jacqulyne Scott,,,,,,,0,0,1
Larry King,,,,,,,,0,1
Total,72,25,24,19,17,15,0,0,1
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,2
,John Sabatina Jr,Kathy Enggasser,Barbara A Deeley,Patrick Parkinson,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,2
John Sabatina Jr,22,52,39,37,36,37,3,1,2
Kathy Enggasser,,1,30,24,31,30,3,1,2
Barbara A Deeley,,,2,25,28,31,3,1,2
Patrick Parkinson,,,,1,22,24,2,0,2
Louis Farinella,,,,,1,30,3,1,2
Mary Ann Quartullo,,,,,,0,3,1,2
Jacqulyne Scott,,,,,,,0,1,2
Larry King,,,,,,,,0,2
Total,106,54,42,39,38,38,3,1,2
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,3
,John Sabatina Jr,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,3
John Sabatina Jr,13,24,19,16,15,13,2,1,3
Kathy Enggasser,,1,13,13,15,12,2,1,3
Louis Farinella,,,0,11,11,12,2,1,3
Patrick Parkinson,,,,2,14,12,2,1,3
Barbara A Deeley,,,,,0,13,2,1,3
Mary Ann Quartullo,,,,,,0,2,1,3
Jacqulyne Scott,,,,,,,0,0,3
Larry King,,,,,,,,0,3
Total,50,27,20,20,18,15,2,1,3
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,4
,John Sabatina Jr,Patrick Parkinson,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,4
John Sabatina Jr,20,26,22,21,16,13,0,0,4
Patrick Parkinson,,2,12,12,10,10,0,0,4
Kathy Enggasser,,,0,13,11,11,0,0,4
Louis Farinella,,,,0,11,12,0,0,4
Barbara A Deeley,,,,,1,11,0,0,4
Mary Ann Quartullo,,,,,,0,0,0,4
Jacqulyne Scott,,,,,,,0,0,4
Larry King,,,,,,,,0,4
Total,70,28,22,21,17,13,0,0,4
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,5
,John Sabatina Jr,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Larry King,Jacqulyne Scott,5
John Sabatina Jr,27,27,16,17,16,14,2,0,5
Kathy Enggasser,,0,13,16,14,13,2,0,5
Patrick Parkinson,,,3,13,12,12,2,0,5
Barbara A Deeley,,,,0,13,13,2,0,5
Louis Farinella,,,,,1,12,2,0,5
Mary Ann Quartullo,,,,,,1,2,0,5
Larry King,,,,,,,0,0,5
Jacqulyne Scott,,,,,,,,0,5
Total,60,27,19,17,17,15,2,0,5
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,6
,John Sabatina Jr,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,6
John Sabatina Jr,31,53,48,42,34,27,1,0,6
Kathy Enggasser,,1,28,26,25,24,1,0,6
Louis Farinella,,,1,28,24,23,1,0,6
Patrick Parkinson,,,,1,25,23,1,0,6
Barbara A Deeley,,,,,2,25,1,0,6
Mary Ann Quartullo,,,,,,0,1,0,6
Jacqulyne Scott,,,,,,,0,0,6
Larry King,,,,,,,,0,6
Total,127,54,50,44,36,28,1,0,6
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,7
,John Sabatina Jr,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Louis Farinella,Jacqulyne Scott,Larry King,7
John Sabatina Jr,14,31,26,23,20,19,0,0,7
Kathy Enggasser,,0,17,18,16,17,0,0,7
Patrick Parkinson,,,1,18,17,15,0,0,7
Barbara A Deeley,,,,0,18,15,0,0,7
Mary Ann Quartullo,,,,,0,15,0,0,7
Louis Farinella,,,,,,0,0,0,7
Jacqulyne Scott,,,,,,,0,0,7
Larry King,,,,,,,,0,7
Total,62,31,27,23,20,19,0,0,7
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,8
,John Sabatina Jr,Patrick Parkinson,Barbara A Deeley,Kathy Enggasser,Mary Ann Quartullo,Louis Farinella,Larry King,Jacqulyne Scott,8
John Sabatina Jr,27,39,37,37,34,32,2,1,8
Patrick Parkinson,,5,25,24,25,24,2,1,8
Barbara A Deeley,,,1,25,25,23,2,1,8
Kathy Enggasser,,,,1,26,26,2,1,8
Mary Ann Quartullo,,,,,0,23,2,1,8
Louis Farinella,,,,,,0,2,1,8
Larry King,,,,,,,0,0,8
Jacqulyne Scott,,,,,,,,0,8
Total,99,45,39,39,35,34,2,1,8
,Representative In The General Assembly 174th District - Democrat,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,9
