col_1,col_2,col_3,division
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,All
,Dwight Evans,Chaka Fattah,All
Dwight Evans,74,677,All
Chaka Fattah,,48,All
Total,751,725,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 203rd District - Democrat,6
,Chaka Fattah,Dwight Evans,6
Chaka Fattah,13,152,6
Dwight Evans,,12,6
Total,165,164,6
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,17
,Dwight Evans,Chaka Fattah,17
Dwight Evans,9,103,17
Chaka Fattah,,6,17
Total,112,109,17
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,21
,Dwight Evans,Chaka Fattah,21
Dwight Evans,16,163,21
Chaka Fattah,,6,21
Total,179,169,21
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,22
,Dwight Evans,Chaka Fattah,22
Dwight Evans,12,90,22
Chaka Fattah,,9,22
Total,102,99,22
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 203rd District - Democrat,23
,Chaka Fattah,Dwight Evans,23
Chaka Fattah,10,101,23
Dwight Evans,,10,23
Total,111,111,23
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 2nd District - Democrat,24
,Dwight Evans,Chaka Fattah,24
Dwight Evans,15,68,24
Chaka Fattah,,4,24
Total,83,72,24
