col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 188th District - Democrat,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,James R Roebuck,Algernong Allen,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,All
James R Roebuck,92,0,151,109,108,95,93,91,All
Algernong Allen,,24,69,47,36,35,32,29,All
Ken Washington,,,0,121,118,112,108,107,All
Jacque Whaumbush,,,,0,109,108,104,99,All
Kathryn S Huggins,,,,,4,117,117,111,All
Monica Maria Djerassi,,,,,,1,109,105,All
Lisa Rhodes,,,,,,,3,104,All
Willie Jordan,,,,,,,,0,All
Total,293,124,223,159,152,134,132,125,All
