col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,All
,Mike Driscoll,Paul Definis,Dennis Kilderry,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Mike Driscoll,25,0,0,365,264,111,37,All
Paul Definis,,8,0,61,35,19,8,All
Dennis Kilderry,,,2,59,35,13,13,All
Tom Wolf,,,,48,0,0,0,All
Allyson Y Schwartz,,,,,24,0,0,All
Robert M Mccord,,,,,,8,0,All
Katie Mcginty,,,,,,,7,All
Total,802,131,122,533,358,151,65,All
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,2
,Mike Driscoll,Paul Definis,Dennis Kilderry,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
Mike Driscoll,0,0,0,13,15,5,1,2
Paul Definis,,1,0,1,0,2,1,2
Dennis Kilderry,,,0,1,0,1,0,2
Tom Wolf,,,,4,0,0,0,2
Allyson Y Schwartz,,,,,0,0,0,2
Robert M Mccord,,,,,,1,0,2
Katie Mcginty,,,,,,,0,2
Total,34,5,2,19,15,9,2,2
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,7
,Mike Driscoll,Paul Definis,Dennis Kilderry,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
Mike Driscoll,1,0,0,20,12,5,1,7
Paul Definis,,1,0,6,0,0,0,7
Dennis Kilderry,,,0,0,0,0,0,7
Tom Wolf,,,,3,0,0,0,7
Allyson Y Schwartz,,,,,1,0,0,7
Robert M Mccord,,,,,,0,0,7
Katie Mcginty,,,,,,,0,7
Total,39,7,0,29,13,5,1,7
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,11
,Mike Driscoll,Dennis Kilderry,Paul Definis,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,11
Mike Driscoll,2,0,0,27,16,4,2,11
Dennis Kilderry,,0,0,6,4,3,0,11
Paul Definis,,,1,1,1,1,0,11
Tom Wolf,,,,3,0,0,0,11
Allyson Y Schwartz,,,,,3,0,0,11
Robert M Mccord,,,,,,0,0,11
Katie Mcginty,,,,,,,0,11
Total,51,13,4,37,24,8,2,11
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,17
,Mike Driscoll,Paul Definis,Dennis Kilderry,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,17
Mike Driscoll,2,0,0,11,9,6,0,17
Paul Definis,,0,0,3,1,0,1,17
Dennis Kilderry,,,0,0,3,0,1,17
Tom Wolf,,,,1,0,0,0,17
Allyson Y Schwartz,,,,,0,0,0,17
Robert M Mccord,,,,,,0,0,17
Katie Mcginty,,,,,,,0,17
Total,28,5,4,15,13,6,2,17
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,24
,Mike Driscoll,Dennis Kilderry,Paul Definis,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,24
Mike Driscoll,2,0,0,33,24,10,1,24
Dennis Kilderry,,0,0,8,5,1,0,24
Paul Definis,,,0,7,2,0,1,24
Tom Wolf,,,,4,0,0,0,24
Allyson Y Schwartz,,,,,0,0,0,24
Robert M Mccord,,,,,,1,0,24
Katie Mcginty,,,,,,,3,24
Total,70,14,10,52,31,12,5,24
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,29
,Mike Driscoll,Dennis Kilderry,Paul Definis,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,29
Mike Driscoll,9,0,0,39,22,18,9,29
Dennis Kilderry,,0,0,2,3,2,4,29
Paul Definis,,,0,2,2,1,0,29
Tom Wolf,,,,2,0,0,0,29
Allyson Y Schwartz,,,,,2,0,0,29
Robert M Mccord,,,,,,0,0,29
Katie Mcginty,,,,,,,1,29
Total,97,11,5,45,29,21,14,29
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,30
,Mike Driscoll,Dennis Kilderry,Paul Definis,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,30
Mike Driscoll,0,0,0,19,9,7,2,30
Dennis Kilderry,,0,0,9,3,0,0,30
Paul Definis,,,0,5,1,1,1,30
Tom Wolf,,,,2,0,0,0,30
Allyson Y Schwartz,,,,,2,0,0,30
Robert M Mccord,,,,,,0,0,30
Katie Mcginty,,,,,,,0,30
Total,37,12,8,35,15,8,3,30
,Representative In The General Assembly 173rd District - Democrat,,,Governor - Democrat,,,,32
