col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,All
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,All
John Jenkins,18,238,126,All
Carson Dee Adcock,,46,0,All
Bev Plosa Bowser,,,13,All
Total,382,284,139,All
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,1
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,1
John Jenkins,1,11,8,1
Carson Dee Adcock,,1,0,1
Bev Plosa Bowser,,,1,1
Total,20,12,9,1
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,2
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,2
John Jenkins,1,21,12,2
Carson Dee Adcock,,3,0,2
Bev Plosa Bowser,,,1,2
Total,34,24,13,2
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,3
,John Jenkins,Bev Plosa Bowser,Carson Dee Adcock,3
John Jenkins,2,7,4,3
Bev Plosa Bowser,,0,0,3
Carson Dee Adcock,,,2,3
Total,13,7,6,3
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,4
,John Jenkins,Bev Plosa Bowser,Carson Dee Adcock,4
John Jenkins,0,11,8,4
Bev Plosa Bowser,,1,0,4
Carson Dee Adcock,,,2,4
Total,19,12,10,4
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,5
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,5
John Jenkins,0,11,11,5
Carson Dee Adcock,,2,0,5
Bev Plosa Bowser,,,0,5
Total,22,13,11,5
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,6
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,6
John Jenkins,2,20,9,6
Carson Dee Adcock,,2,0,6
Bev Plosa Bowser,,,3,6
Total,31,22,12,6
,Representative In Congress 13th District - Republican,,Senator In The General Assembly 2nd District - Republican,8
,Carson Dee Adcock,Bev Plosa Bowser,John Jenkins,8
Carson Dee Adcock,6,0,17,8
Bev Plosa Bowser,,0,4,8
John Jenkins,,,1,8
Total,23,4,22,8
,Representative In Congress 13th District - Republican,,Senator In The General Assembly 2nd District - Republican,9
,Carson Dee Adcock,Bev Plosa Bowser,John Jenkins,9
Carson Dee Adcock,10,0,15,9
Bev Plosa Bowser,,1,4,9
John Jenkins,,,0,9
Total,25,5,19,9
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,10
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,10
John Jenkins,2,16,2,10
Carson Dee Adcock,,3,0,10
Bev Plosa Bowser,,,1,10
Total,20,19,3,10
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,11
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,11
John Jenkins,0,27,19,11
Carson Dee Adcock,,3,0,11
Bev Plosa Bowser,,,0,11
Total,46,30,19,11
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,13
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,13
John Jenkins,6,29,7,13
Carson Dee Adcock,,5,0,13
Bev Plosa Bowser,,,1,13
Total,42,34,8,13
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,14
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,14
John Jenkins,1,17,7,14
Carson Dee Adcock,,2,0,14
Bev Plosa Bowser,,,1,14
Total,25,19,8,14
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,16
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,16
John Jenkins,1,13,4,16
Carson Dee Adcock,,2,0,16
Bev Plosa Bowser,,,0,16
Total,18,15,4,16
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,17
,John Jenkins,Bev Plosa Bowser,Carson Dee Adcock,17
John Jenkins,1,7,6,17
Bev Plosa Bowser,,1,0,17
Carson Dee Adcock,,,1,17
Total,14,8,7,17
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 13th District - Republican,,18
,John Jenkins,Carson Dee Adcock,Bev Plosa Bowser,18
John Jenkins,0,23,14,18
Carson Dee Adcock,,2,0,18
Bev Plosa Bowser,,,2,18
Total,37,25,16,18
